grid_id,district_name,edge_cell,intersect_area_m2,valid_area_km2,pet_service_exposure_500m,pet_service_exposure_1000m,nearest_pet_service_m,a_medical_exposure_500m,a_retail_exposure_500m,a_grooming_exposure_500m,a_boarding_exposure_500m,a_training_exposure_500m,pet_service_count_2025,pet_service_weight_sum_2025,pet_medical_count_2025,pet_retail_count_2025,pet_grooming_count_2025,pet_boarding_count_2025,pet_training_count_2025,pet_service_density_2025_per_km2,pet_service_diversity_entropy_2025,explicit_rule_count,positive_rule_count,restrictive_rule_count,mean_access_semantic_score,pet_service_high,rule_seed_present,pet_rule_ecology_class
SZ500_0051_0038,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0039,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0040,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0041,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0042,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0043,南山区,no,250000.0,0.25,0.0,0.110608254576189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0044,南山区,no,250000.0,0.25,0.25555819737589436,0.6086659976798281,307.21539363555536,0.0,0.25555819737589436,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0051_0045,南山区,no,250000.0,0.25,0.9389994191852387,1.1111528927440368,167.59753708408456,0.6159804325702196,0.323018986615019,0.0,0.0,0.0,1.0,1.15,1.0,0.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0051_0046,南山区,no,250000.0,0.25,0.1553792889712756,0.3472695942147878,455.4122300705772,0.1553792889712756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0047,南山区,no,250000.0,0.25,0.0,0.04053914388529811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0048,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0049,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0050,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0051,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0052,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0053,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0054,龙华区,no,250000.0,0.25,0.0,0.06364355418644294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0055,龙华区,no,250000.0,0.25,0.46555092927954195,0.5615224159332247,192.85995864634256,0.0,0.46555092927954195,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0051_0056,龙华区,no,250000.0,0.25,0.24903040716960015,0.33194176956377147,312.57734071088794,0.0,0.24903040716960015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0057,龙华区,no,250000.0,0.25,0.20467873279516047,0.37691857244984145,354.819470336555,0.0,0.20467873279516047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0058,龙华区,no,250000.0,0.25,0.9858949358680338,1.1352178338665175,144.91999534166968,0.13664338967743603,0.8492515461905977,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0051_0059,龙华区,no,250000.0,0.25,0.5839099161605767,0.884321472617825,367.77600491503534,0.20225722180168074,0.38165269435889604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0060,龙华区,no,250000.0,0.25,0.8261290842783435,1.1808656118218066,165.0871716662056,0.2829949673170781,0.5431341169612653,0.0,0.0,0.0,2.0,2.15,1.0,1.0,0.0,0.0,0.0,8.0,0.43067655807339306,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0051_0061,龙华区,no,250000.0,0.25,0.12198980704095061,0.5949720934557421,482.90367644849243,0.0,0.12198980704095061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0062,龙华区,no,250000.0,0.25,0.0,0.5386939253009544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0063,龙华区,no,250000.0,0.25,0.9380526637460392,1.2340896604522043,165.44311311883294,0.0,0.9380526637460392,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0051_0064,龙华区,no,250000.0,0.25,0.6939030111184415,1.0011734055353207,276.5507608111141,0.20974037376559765,0.4841626373528439,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0051_0065,龙华区,no,250000.0,0.25,0.23715616383648996,0.5035996136788219,322.8294286318403,0.0,0.23715616383648996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0066,龙华区,no,250000.0,0.25,0.0,0.11579565671010099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0067,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0068,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0069,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0070,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0071,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0072,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0073,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0074,龙华区,no,250000.0,0.25,0.0,0.052512411771059184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0075,龙华区,no,250000.0,0.25,0.2563114587847757,0.2563114587847757,306.60839295788344,0.0,0.2563114587847757,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0051_0076,光明区,no,250000.0,0.25,0.2385502799912128,0.2385502799912128,321.5904589252389,0.0,0.2385502799912128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0077,光明区,no,250000.0,0.25,0.0,0.05021448560274018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0078,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0079,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0080,龙华区,no,250000.0,0.25,0.0,0.03313963232073179,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0081,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0082,龙华区,no,249239.764,0.249239764,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0051_0083,光明区,yes,87679.483,0.08767948299999999,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0026,福田区,yes,39200.69,0.03920069,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0027,福田区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0028,福田区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0029,福田区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0030,福田区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0031,福田区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0032,福田区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0033,福田区,no,250000.0,0.25,0.0,0.0931917172987726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0034,福田区,no,250000.0,0.25,0.3730271969440783,0.547655238901326,259.7796726813358,0.3730271969440783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0035,福田区,no,250000.0,0.25,1.2010849723227761,1.3167474789148166,92.599062597842,0.4103509380984514,0.7907340342243246,0.0,0.0,0.0,2.0,2.15,1.0,1.0,0.0,0.0,0.0,8.0,0.43067655807339306,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0052_0036,福田区,no,250000.0,0.25,0.15884358886232236,0.363288854047828,414.21520735472643,0.0,0.15884358886232236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0037,南山区,no,250000.0,0.25,0.0,0.1251816987010024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0038,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0039,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0040,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0041,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0042,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0043,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0044,南山区,no,250000.0,0.25,0.0,0.10210531351363769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0045,南山区,no,250000.0,0.25,0.0,0.20205068460085446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0046,南山区,no,250000.0,0.25,0.0,0.153123162381683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0047,南山区,no,250000.0,0.25,0.0,0.10124196909498241,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0048,南山区,no,250000.0,0.25,0.0,0.04053910340653856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0049,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0050,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0051,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0052,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0053,龙华区,no,250000.0,0.25,0.0,0.03408897763009881,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0054,龙华区,no,250000.0,0.25,0.0,0.4996809780160764,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0055,龙华区,no,250000.0,0.25,0.0,0.9148898639711749,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0056,龙华区,no,250000.0,0.25,0.13665029268865087,0.8545075084338624,452.4395846693465,0.0,0.13665029268865087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0057,龙华区,no,250000.0,0.25,0.17635325997563572,0.6907863475939049,389.00147754694257,0.0,0.17635325997563572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0058,龙华区,no,250000.0,0.25,1.0739684882798493,1.3323883210534708,218.25887917984022,0.46553504884615887,0.6084334394336905,0.0,0.0,0.0,2.0,2.15,1.0,1.0,0.0,0.0,0.0,8.0,0.43067655807339306,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services
SZ500_0052_0059,龙华区,no,250000.0,0.25,0.8730563533018231,1.4054546919901683,295.041046254391,0.6592269112687787,0.21382944203304435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0060,龙华区,no,250000.0,0.25,0.5465198517155962,1.100846952790788,322.09303779899864,0.2736809593258507,0.27283889238974557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0061,龙华区,no,250000.0,0.25,0.0,0.5182293905298856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0062,龙华区,no,250000.0,0.25,0.0,0.27830340835448963,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0063,龙华区,no,250000.0,0.25,0.148723628789549,0.584001748806173,430.6434120590772,0.0,0.148723628789549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0064,龙华区,no,250000.0,0.25,1.5272334051722196,1.7417423906551002,118.90092248218764,0.8006458566086824,0.7265875485635374,0.0,0.0,0.0,2.0,2.15,1.0,1.0,0.0,0.0,0.0,8.0,0.43067655807339306,0.0,0.0,0.0,0.0,True,False,high_pet_ecology_rule_silent
SZ500_0052_0065,龙华区,no,250000.0,0.25,0.22691977628671947,0.4878696942325318,332.23747200251495,0.0,0.22691977628671947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0066,龙华区,no,250000.0,0.25,0.0,0.07834427039554584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0067,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0068,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0069,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0070,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0071,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0072,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0073,龙华区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0074,龙华区,no,250000.0,0.25,0.0,0.09008421712760047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0075,龙华区,no,250000.0,0.25,0.1738753951532534,0.23447727548226965,392.3523143290498,0.0,0.1738753951532534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0076,龙华区,no,250000.0,0.25,0.16551550361543016,0.2094974896844119,404.16835007072416,0.0,0.16551550361543016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0077,光明区,no,250000.0,0.25,0.0,0.12503733041297166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0078,光明区,no,250000.0,0.25,0.0,0.20420114528968664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0079,龙华区,no,250000.0,0.25,0.0,0.2248047646158569,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
SZ500_0052_0080,龙华区,no,250000.0,0.25,0.12292961556381278,0.12292961556381278,480.7966873010175,0.0,0.12292961556381278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent
