grid_id,district_name,edge_cell,intersect_area_m2,boundary_share,valid_area_km2,road_length_m,pedestrian_path_length_m,public_space_area_m2,building_footprint_area_m2,building_count,road_density_m_per_km2,ped_path_density_m_per_km2,public_space_share,building_coverage_share,building_count_per_km2,osm_3d_height_available,osm_3d_levels_available
SZ500_0056_0058,龙华区,no,250000.0,1.0,0.25,4132.185,753.709,1682.278,82380.889,85,16528.74,3014.836,0.006729,0.329524,340.0,no,no
SZ500_0056_0059,龙华区,no,250000.0,1.0,0.25,4701.65,1270.607,11017.337,51029.906,72,18806.6,5082.428,0.044069,0.20412,288.0,no,no
SZ500_0056_0060,龙华区,no,250000.0,1.0,0.25,1811.592,293.196,0.0,12909.115,4,7246.368,1172.784,0.0,0.051636,16.0,no,no
SZ500_0056_0061,龙华区,no,250000.0,1.0,0.25,2353.035,0.0,0.0,0.0,0,9412.14,0.0,0.0,0.0,0.0,no,no
SZ500_0056_0062,龙华区,no,250000.0,1.0,0.25,3592.185,75.041,0.0,0.0,0,14368.74,300.164,0.0,0.0,0.0,no,no
SZ500_0056_0063,龙华区,no,250000.0,1.0,0.25,4411.937,0.0,0.0,2082.595,4,17647.748,0.0,0.0,0.00833,16.0,no,no
SZ500_0056_0064,龙华区,no,250000.0,1.0,0.25,3222.079,514.322,0.0,0.0,0,12888.316,2057.288,0.0,0.0,0.0,no,no
SZ500_0056_0065,龙华区,no,250000.0,1.0,0.25,2068.851,454.529,98473.773,0.0,0,8275.404,1818.116,0.393895,0.0,0.0,no,no
SZ500_0056_0066,龙华区,no,250000.0,1.0,0.25,3480.176,2181.326,17735.598,8408.537,6,13920.704,8725.304,0.070942,0.033634,24.0,no,no
SZ500_0056_0067,龙华区,no,250000.0,1.0,0.25,5049.328,3553.727,23871.94,1469.166,4,20197.312,14214.908,0.095488,0.005877,16.0,no,no
SZ500_0056_0068,龙华区,no,250000.0,1.0,0.25,3525.429,2586.22,12694.128,3229.726,5,14101.716,10344.88,0.050777,0.012919,20.0,no,no
SZ500_0056_0069,龙华区,no,250000.0,1.0,0.25,1573.118,1368.792,947.783,0.0,0,6292.472,5475.168,0.003791,0.0,0.0,no,no
SZ500_0056_0070,龙华区,no,250000.0,1.0,0.25,1859.986,1306.994,2514.497,5986.741,2,7439.944,5227.976,0.010058,0.023947,8.0,no,no
SZ500_0056_0071,龙华区,no,250000.0,1.0,0.25,1217.174,0.0,23752.691,0.0,0,4868.696,0.0,0.095011,0.0,0.0,no,no
SZ500_0056_0072,龙华区,no,250000.0,1.0,0.25,494.557,0.0,0.0,8293.789,4,1978.228,0.0,0.0,0.033175,16.0,no,no
SZ500_0056_0073,龙华区,no,250000.0,1.0,0.25,2895.697,0.0,378.739,31752.379,39,11582.788,0.0,0.001515,0.12701,156.0,no,no
SZ500_0056_0074,龙华区,no,250000.0,1.0,0.25,3455.262,19.427,24537.494,25876.139,31,13821.048,77.708,0.09815,0.103505,124.0,no,no
SZ500_0056_0075,龙华区,no,250000.0,1.0,0.25,3907.652,0.0,122319.581,18014.258,14,15630.608,0.0,0.489278,0.072057,56.0,no,no
SZ500_0056_0076,龙华区,no,250000.0,1.0,0.25,1540.997,0.0,30495.746,21618.108,10,6163.988,0.0,0.121983,0.086472,40.0,no,no
SZ500_0056_0077,龙华区,no,250000.0,1.0,0.25,3115.548,0.0,0.0,27669.979,23,12462.192,0.0,0.0,0.11068,92.0,no,no
SZ500_0056_0078,龙华区,no,250000.0,1.0,0.25,2384.404,0.0,4040.376,5810.638,8,9537.616,0.0,0.016162,0.023243,32.0,no,no
SZ500_0056_0079,龙华区,no,250000.0,1.0,0.25,3837.731,0.0,41323.705,8223.181,10,15350.924,0.0,0.165295,0.032893,40.0,no,no
SZ500_0056_0080,龙华区,no,250000.0,1.0,0.25,6123.726,0.0,299.634,6537.836,6,24494.904,0.0,0.001199,0.026151,24.0,no,no
SZ500_0056_0081,龙华区,no,250000.0,1.0,0.25,3477.477,0.0,0.0,10949.369,2,13909.908,0.0,0.0,0.043797,8.0,no,no
SZ500_0056_0082,龙华区,no,239469.486,0.957878,0.239469486,1323.252,0.0,61615.955,22567.055,2,5525.764564,0.0,0.257302,0.094238,8.351795,no,no
SZ500_0056_0083,龙华区,yes,79259.667,0.317039,0.079259667,0.0,0.0,36719.39,0.0,0,0.0,0.0,0.46328,0.0,0.0,no,no
SZ500_0057_0026,福田区,yes,102265.782,0.409063,0.10226578200000001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0057_0027,福田区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0057_0028,福田区,no,250000.0,1.0,0.25,0.0,0.0,19206.271,0.0,0,0.0,0.0,0.076825,0.0,0.0,no,no
SZ500_0057_0029,福田区,no,250000.0,1.0,0.25,4456.622,0.0,68642.633,9670.526,38,17826.488,0.0,0.274571,0.038682,152.0,no,no
SZ500_0057_0030,福田区,no,250000.0,1.0,0.25,3147.289,0.0,1422.635,32814.636,142,12589.156,0.0,0.005691,0.131259,568.0,no,no
SZ500_0057_0031,福田区,no,250000.0,1.0,0.25,9647.8,625.154,889.37,36509.758,16,38591.2,2500.616,0.003557,0.146039,64.0,no,no
SZ500_0057_0032,福田区,no,250000.0,1.0,0.25,8128.629,647.696,372.988,50105.554,29,32514.516,2590.784,0.001492,0.200422,116.0,no,no
SZ500_0057_0033,福田区,no,250000.0,1.0,0.25,6306.632,1258.239,2750.633,33642.364,13,25226.528,5032.956,0.011003,0.134569,52.0,no,no
SZ500_0057_0034,福田区,no,250000.0,1.0,0.25,1775.622,544.512,81871.801,13735.888,1,7102.488,2178.048,0.327487,0.054944,4.0,no,no
SZ500_0057_0035,福田区,no,250000.0,1.0,0.25,309.74,0.0,138386.765,16424.638,3,1238.96,0.0,0.553547,0.065699,12.0,no,no
SZ500_0057_0036,福田区,no,250000.0,1.0,0.25,2003.805,78.355,68318.254,11333.038,16,8015.22,313.42,0.273273,0.045332,64.0,no,no
SZ500_0057_0037,福田区,no,250000.0,1.0,0.25,5840.978,966.503,8497.673,53660.896,60,23363.912,3866.012,0.033991,0.214644,240.0,no,no
SZ500_0057_0038,福田区,no,250000.0,1.0,0.25,4764.767,1115.259,80197.646,17575.007,20,19059.068,4461.036,0.320791,0.0703,80.0,no,no
SZ500_0057_0039,福田区,no,250000.0,1.0,0.25,3354.41,556.862,91457.001,27380.044,39,13417.64,2227.448,0.365828,0.10952,156.0,no,no
SZ500_0057_0040,福田区,no,250000.0,1.0,0.25,1237.869,1448.55,211872.67,6781.116,5,4951.476,5794.2,0.847491,0.027124,20.0,no,no
SZ500_0057_0041,福田区,no,250000.0,1.0,0.25,78.237,43.437,250000.0,0.0,0,312.948,173.748,1.0,0.0,0.0,no,no
SZ500_0057_0042,福田区,no,250000.0,1.0,0.25,475.014,638.457,250000.0,0.0,0,1900.056,2553.828,1.0,0.0,0.0,no,no
SZ500_0057_0043,龙华区,no,250000.0,1.0,0.25,0.0,1491.081,248851.236,0.0,0,0.0,5964.324,0.995405,0.0,0.0,no,no
SZ500_0057_0044,龙华区,no,250000.0,1.0,0.25,0.0,1236.827,250000.0,0.0,0,0.0,4947.308,1.0,0.0,0.0,no,no
SZ500_0057_0045,龙华区,no,250000.0,1.0,0.25,1113.204,1194.732,248402.538,12.878,1,4452.816,4778.928,0.99361,5.2e-05,4.0,no,no
SZ500_0057_0046,龙华区,no,250000.0,1.0,0.25,3746.868,907.482,70865.887,32602.265,55,14987.472,3629.928,0.283464,0.130409,220.0,no,no
SZ500_0057_0047,龙华区,no,250000.0,1.0,0.25,2983.025,4405.888,131278.064,25540.353,22,11932.1,17623.552,0.525112,0.102161,88.0,no,no
SZ500_0057_0048,龙华区,no,250000.0,1.0,0.25,3168.887,1171.319,54224.568,20688.251,21,12675.548,4685.276,0.216898,0.082753,84.0,no,no
SZ500_0057_0049,龙华区,no,250000.0,1.0,0.25,5495.774,2466.571,56613.511,63916.992,11,21983.096,9866.284,0.226454,0.255668,44.0,no,no
SZ500_0057_0050,龙华区,no,250000.0,1.0,0.25,3324.766,3971.594,10142.228,24116.177,4,13299.064,15886.376,0.040569,0.096465,16.0,no,no
SZ500_0057_0051,龙华区,no,250000.0,1.0,0.25,4888.061,5477.302,44459.873,21024.611,17,19552.244,21909.208,0.177839,0.084098,68.0,no,no
SZ500_0057_0052,龙华区,no,250000.0,1.0,0.25,4296.458,4510.669,12915.311,20997.34,13,17185.832,18042.676,0.051661,0.083989,52.0,no,no
SZ500_0057_0053,龙华区,no,250000.0,1.0,0.25,3474.04,3049.824,0.0,11647.404,15,13896.16,12199.296,0.0,0.04659,60.0,no,no
SZ500_0057_0054,龙华区,no,250000.0,1.0,0.25,2847.765,2139.118,8346.801,30843.409,31,11391.06,8556.472,0.033387,0.123374,124.0,no,no
SZ500_0057_0055,龙华区,no,250000.0,1.0,0.25,1962.282,502.684,672.701,11637.321,25,7849.128,2010.736,0.002691,0.046549,100.0,no,no
SZ500_0057_0056,龙华区,no,250000.0,1.0,0.25,4160.899,793.752,0.0,13727.032,24,16643.596,3175.008,0.0,0.054908,96.0,no,no
SZ500_0057_0057,龙华区,no,250000.0,1.0,0.25,2777.602,198.6,2333.016,65319.557,31,11110.408,794.4,0.009332,0.261278,124.0,no,no
SZ500_0057_0058,龙华区,no,250000.0,1.0,0.25,2487.541,0.0,26485.794,9520.158,15,9950.164,0.0,0.105943,0.038081,60.0,no,no
SZ500_0057_0059,龙华区,no,250000.0,1.0,0.25,4807.126,322.127,18502.555,31207.54,45,19228.504,1288.508,0.07401,0.12483,180.0,no,no
SZ500_0057_0060,龙华区,no,250000.0,1.0,0.25,2891.409,0.0,280.568,4719.502,7,11565.636,0.0,0.001122,0.018878,28.0,no,no
SZ500_0057_0061,龙华区,no,250000.0,1.0,0.25,3427.858,90.404,0.0,8306.192,4,13711.432,361.616,0.0,0.033225,16.0,no,no
SZ500_0057_0062,龙华区,no,250000.0,1.0,0.25,2577.463,65.609,0.0,0.0,0,10309.852,262.436,0.0,0.0,0.0,no,no
SZ500_0057_0063,龙华区,no,250000.0,1.0,0.25,3580.997,715.703,0.0,0.0,0,14323.988,2862.812,0.0,0.0,0.0,no,no
SZ500_0057_0064,龙华区,no,250000.0,1.0,0.25,1730.867,48.155,0.0,0.0,0,6923.468,192.62,0.0,0.0,0.0,no,no
SZ500_0057_0065,龙华区,no,250000.0,1.0,0.25,5177.786,1008.73,0.0,0.0,0,20711.144,4034.92,0.0,0.0,0.0,no,no
SZ500_0057_0066,龙华区,no,250000.0,1.0,0.25,3164.559,538.772,0.0,0.0,0,12658.236,2155.088,0.0,0.0,0.0,no,no
SZ500_0057_0067,龙华区,no,250000.0,1.0,0.25,2698.395,2485.667,513.749,9472.557,4,10793.58,9942.668,0.002055,0.03789,16.0,no,no
SZ500_0057_0068,龙华区,no,250000.0,1.0,0.25,3153.89,407.003,0.0,0.0,0,12615.56,1628.012,0.0,0.0,0.0,no,no
SZ500_0057_0069,龙华区,no,250000.0,1.0,0.25,1872.095,0.0,0.0,0.0,0,7488.38,0.0,0.0,0.0,0.0,no,no
SZ500_0057_0070,龙华区,no,250000.0,1.0,0.25,1008.483,267.284,0.0,5322.287,7,4033.932,1069.136,0.0,0.021289,28.0,no,no
SZ500_0057_0071,龙华区,no,250000.0,1.0,0.25,2160.202,0.0,6836.571,5840.703,4,8640.808,0.0,0.027346,0.023363,16.0,no,no
SZ500_0057_0072,龙华区,no,250000.0,1.0,0.25,1365.513,0.0,0.0,0.0,0,5462.052,0.0,0.0,0.0,0.0,no,no
SZ500_0057_0073,龙华区,no,250000.0,1.0,0.25,2687.975,0.0,0.0,13878.742,19,10751.9,0.0,0.0,0.055515,76.0,no,no
SZ500_0057_0074,龙华区,no,250000.0,1.0,0.25,4068.384,0.0,0.0,34354.064,20,16273.536,0.0,0.0,0.137416,80.0,no,no
SZ500_0057_0075,龙华区,no,250000.0,1.0,0.25,1336.94,0.0,0.0,1343.191,3,5347.76,0.0,0.0,0.005373,12.0,no,no
SZ500_0057_0076,龙华区,no,250000.0,1.0,0.25,3916.352,0.0,0.0,4340.907,5,15665.408,0.0,0.0,0.017364,20.0,no,no
SZ500_0057_0077,龙华区,no,250000.0,1.0,0.25,2468.605,0.0,0.0,2734.808,2,9874.42,0.0,0.0,0.010939,8.0,no,no
SZ500_0057_0078,龙华区,no,250000.0,1.0,0.25,2425.954,0.0,6490.587,0.0,0,9703.816,0.0,0.025962,0.0,0.0,no,no
SZ500_0057_0079,龙华区,no,250000.0,1.0,0.25,2426.907,0.0,0.0,7729.685,1,9707.628,0.0,0.0,0.030919,4.0,no,no
SZ500_0057_0080,龙华区,no,250000.0,1.0,0.25,4440.648,0.0,0.0,0.0,0,17762.592,0.0,0.0,0.0,0.0,no,no
SZ500_0057_0081,龙华区,no,250000.0,1.0,0.25,2659.965,0.0,2834.591,0.0,0,10639.86,0.0,0.011338,0.0,0.0,no,no
SZ500_0057_0082,龙华区,no,250000.0,1.0,0.25,1370.137,0.0,0.0,0.0,0,5480.548,0.0,0.0,0.0,0.0,no,no
SZ500_0057_0083,龙华区,yes,112681.49,0.450726,0.11268149000000001,1182.535,0.0,0.0,705.378,1,10494.492041,0.0,0.0,0.00626,8.874572,no,no
SZ500_0058_0025,福田区,yes,64392.578,0.25757,0.064392578,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0058_0026,福田区,no,247721.458,0.990886,0.247721458,0.0,264.118,74995.724,300.075,2,0.0,1066.18943,0.302742,0.001211,8.073584,no,no
SZ500_0058_0027,福田区,no,250000.0,1.0,0.25,116.273,0.0,48896.485,0.0,0,465.092,0.0,0.195586,0.0,0.0,no,no
SZ500_0058_0028,福田区,no,250000.0,1.0,0.25,1896.253,0.0,177956.716,938.1,8,7585.012,0.0,0.711827,0.003752,32.0,no,no
SZ500_0058_0029,福田区,no,250000.0,1.0,0.25,6238.301,0.0,17710.725,37150.698,40,24953.204,0.0,0.070843,0.148603,160.0,no,no
SZ500_0058_0030,福田区,no,250000.0,1.0,0.25,6240.416,0.0,38540.325,42910.8,23,24961.664,0.0,0.154161,0.171643,92.0,no,no
SZ500_0058_0031,福田区,no,250000.0,1.0,0.25,5110.143,321.031,77486.239,10979.616,15,20440.572,1284.124,0.309945,0.043918,60.0,no,no
SZ500_0058_0032,福田区,no,250000.0,1.0,0.25,1616.602,40.09,25894.746,1515.355,3,6466.408,160.36,0.103579,0.006061,12.0,no,no
SZ500_0058_0033,福田区,no,250000.0,1.0,0.25,4084.786,578.484,14757.856,16357.488,3,16339.144,2313.936,0.059031,0.06543,12.0,no,no
SZ500_0058_0034,福田区,no,250000.0,1.0,0.25,2645.794,208.168,905.38,12936.363,7,10583.176,832.672,0.003622,0.051745,28.0,no,no
SZ500_0058_0035,福田区,no,250000.0,1.0,0.25,2296.446,670.321,71972.741,17726.251,32,9185.784,2681.284,0.287891,0.070905,128.0,no,no
SZ500_0058_0036,福田区,no,250000.0,1.0,0.25,3808.059,160.209,11297.087,38938.579,50,15232.236,640.836,0.045188,0.155754,200.0,no,no
SZ500_0058_0037,福田区,no,250000.0,1.0,0.25,4232.652,442.761,68970.684,37898.453,47,16930.608,1771.044,0.275883,0.151594,188.0,no,no
SZ500_0058_0038,福田区,no,250000.0,1.0,0.25,6332.684,1380.964,23223.338,42264.58,46,25330.736,5523.856,0.092893,0.169058,184.0,no,no
SZ500_0058_0039,福田区,no,250000.0,1.0,0.25,5305.949,0.0,30936.854,56011.528,57,21223.796,0.0,0.123747,0.224046,228.0,no,no
SZ500_0058_0040,福田区,no,250000.0,1.0,0.25,3839.591,172.117,85532.152,28946.916,47,15358.364,688.468,0.342129,0.115788,188.0,no,no
SZ500_0058_0041,福田区,no,250000.0,1.0,0.25,968.244,947.51,223181.564,0.0,0,3872.976,3790.04,0.892726,0.0,0.0,no,no
SZ500_0058_0042,福田区,no,250000.0,1.0,0.25,612.872,555.002,250000.0,0.0,0,2451.488,2220.008,1.0,0.0,0.0,no,no
SZ500_0058_0043,龙华区,no,250000.0,1.0,0.25,0.0,2358.757,250000.0,0.0,0,0.0,9435.028,1.0,0.0,0.0,no,no
SZ500_0058_0044,龙华区,no,250000.0,1.0,0.25,0.0,1103.493,250000.0,665.498,2,0.0,4413.972,1.0,0.002662,8.0,no,no
SZ500_0058_0045,龙华区,no,250000.0,1.0,0.25,1007.143,1152.362,245818.628,617.404,2,4028.572,4609.448,0.983275,0.00247,8.0,no,no
SZ500_0058_0046,龙华区,no,250000.0,1.0,0.25,3042.764,3164.903,267008.503,11637.111,31,12171.056,12659.612,1.068034,0.046548,124.0,no,no
SZ500_0058_0047,龙华区,no,250000.0,1.0,0.25,3111.966,1197.503,161378.96,17432.819,50,12447.864,4790.012,0.645516,0.069731,200.0,no,no
SZ500_0058_0048,龙华区,no,250000.0,1.0,0.25,4354.432,1192.248,3582.306,15467.065,19,17417.728,4768.992,0.014329,0.061868,76.0,no,no
SZ500_0058_0049,龙华区,no,250000.0,1.0,0.25,1717.01,1695.637,1467.403,17129.912,24,6868.04,6782.548,0.00587,0.06852,96.0,no,no
SZ500_0058_0050,龙华区,no,250000.0,1.0,0.25,3446.452,2650.974,875.553,11326.345,13,13785.808,10603.896,0.003502,0.045305,52.0,no,no
SZ500_0058_0051,龙华区,no,250000.0,1.0,0.25,2425.597,2019.835,20913.191,20909.416,52,9702.388,8079.34,0.083653,0.083638,208.0,no,no
SZ500_0058_0052,龙华区,no,250000.0,1.0,0.25,4321.989,4738.259,2369.279,45767.95,78,17287.956,18953.036,0.009477,0.183072,312.0,no,no
SZ500_0058_0053,龙华区,no,250000.0,1.0,0.25,5055.547,3436.509,3486.25,29419.321,54,20222.188,13746.036,0.013945,0.117677,216.0,no,no
SZ500_0058_0054,龙华区,no,250000.0,1.0,0.25,5155.486,1812.619,5639.738,40123.301,43,20621.944,7250.476,0.022559,0.160493,172.0,no,no
SZ500_0058_0055,龙华区,no,250000.0,1.0,0.25,3711.51,59.735,0.0,54429.478,48,14846.04,238.94,0.0,0.217718,192.0,no,no
SZ500_0058_0056,龙华区,no,250000.0,1.0,0.25,3896.956,475.504,866.26,26488.014,21,15587.824,1902.016,0.003465,0.105952,84.0,no,no
SZ500_0058_0057,龙华区,no,250000.0,1.0,0.25,3803.365,2033.538,6381.203,13343.53,14,15213.46,8134.152,0.025525,0.053374,56.0,no,no
SZ500_0058_0058,龙华区,no,250000.0,1.0,0.25,1609.317,170.405,74155.805,1513.13,1,6437.268,681.62,0.296623,0.006053,4.0,no,no
SZ500_0058_0059,龙华区,no,250000.0,1.0,0.25,4145.628,3039.914,114130.203,24450.641,5,16582.512,12159.656,0.456521,0.097803,20.0,no,no
SZ500_0058_0060,龙华区,no,250000.0,1.0,0.25,3502.703,0.0,20728.803,31277.545,20,14010.812,0.0,0.082915,0.12511,80.0,no,no
SZ500_0058_0061,龙华区,no,250000.0,1.0,0.25,1478.947,159.506,920.747,21742.832,16,5915.788,638.024,0.003683,0.086971,64.0,no,no
SZ500_0058_0062,龙华区,no,250000.0,1.0,0.25,3100.311,32.317,0.0,0.0,0,12401.244,129.268,0.0,0.0,0.0,no,no
SZ500_0058_0063,龙华区,no,250000.0,1.0,0.25,2810.584,1142.121,0.0,0.0,0,11242.336,4568.484,0.0,0.0,0.0,no,no
SZ500_0058_0064,龙华区,no,250000.0,1.0,0.25,4672.989,906.276,0.0,21771.409,5,18691.956,3625.104,0.0,0.087086,20.0,no,no
SZ500_0058_0065,龙华区,no,250000.0,1.0,0.25,3758.319,559.146,17437.961,3396.286,1,15033.276,2236.584,0.069752,0.013585,4.0,no,no
SZ500_0058_0066,龙华区,no,250000.0,1.0,0.25,3087.215,1361.21,0.0,18584.018,20,12348.86,5444.84,0.0,0.074336,80.0,no,no
SZ500_0058_0067,龙华区,no,250000.0,1.0,0.25,2848.955,3751.052,39873.834,12105.04,12,11395.82,15004.208,0.159495,0.04842,48.0,no,no
SZ500_0058_0068,龙华区,no,250000.0,1.0,0.25,2068.622,529.807,6851.84,28394.132,25,8274.488,2119.228,0.027407,0.113577,100.0,no,no
SZ500_0058_0069,龙华区,no,250000.0,1.0,0.25,2241.72,0.0,9188.853,18441.084,20,8966.88,0.0,0.036755,0.073764,80.0,no,no
SZ500_0058_0070,龙华区,no,250000.0,1.0,0.25,2179.814,0.0,0.0,9520.847,8,8719.256,0.0,0.0,0.038083,32.0,no,no
SZ500_0058_0071,龙华区,no,250000.0,1.0,0.25,2445.444,0.0,1333.132,13670.467,14,9781.776,0.0,0.005333,0.054682,56.0,no,no
SZ500_0058_0072,龙华区,no,250000.0,1.0,0.25,3013.866,0.0,0.0,3960.659,5,12055.464,0.0,0.0,0.015843,20.0,no,no
SZ500_0058_0073,龙华区,no,250000.0,1.0,0.25,1695.132,0.0,0.0,0.0,0,6780.528,0.0,0.0,0.0,0.0,no,no
SZ500_0058_0074,龙华区,no,250000.0,1.0,0.25,2740.84,0.0,0.0,0.0,0,10963.36,0.0,0.0,0.0,0.0,no,no
SZ500_0058_0075,龙华区,no,250000.0,1.0,0.25,5280.649,0.0,0.0,0.0,0,21122.596,0.0,0.0,0.0,0.0,no,no
SZ500_0058_0076,龙华区,no,250000.0,1.0,0.25,1589.14,0.0,0.0,15966.427,10,6356.56,0.0,0.0,0.063866,40.0,no,no
SZ500_0058_0077,龙华区,no,250000.0,1.0,0.25,2036.901,0.0,0.0,0.421,1,8147.604,0.0,0.0,2e-06,4.0,no,no
SZ500_0058_0078,龙华区,no,250000.0,1.0,0.25,2977.523,0.0,1320.598,1188.868,3,11910.092,0.0,0.005282,0.004755,12.0,no,no
SZ500_0058_0079,龙华区,no,250000.0,1.0,0.25,2354.473,0.0,11197.534,16025.528,11,9417.892,0.0,0.04479,0.064102,44.0,no,no
SZ500_0058_0080,龙华区,no,250000.0,1.0,0.25,3452.151,0.0,2898.086,0.0,0,13808.604,0.0,0.011592,0.0,0.0,no,no
SZ500_0058_0081,龙华区,no,250000.0,1.0,0.25,0.0,0.0,90987.786,0.0,0,0.0,0.0,0.363951,0.0,0.0,no,no
SZ500_0058_0082,龙华区,no,250000.0,1.0,0.25,1508.529,0.0,59940.422,0.0,0,6034.116,0.0,0.239762,0.0,0.0,no,no
SZ500_0058_0083,龙华区,no,134840.82,0.539363,0.13484082,131.132,0.0,13227.76,0.0,0,972.494828,0.0,0.098099,0.0,0.0,no,no
SZ500_0059_0025,福田区,no,127092.473,0.50837,0.127092473,0.0,0.0,20642.823,0.0,0,0.0,0.0,0.162424,0.0,0.0,no,no
SZ500_0059_0026,福田区,no,250000.0,1.0,0.25,2482.917,2237.584,224112.94,14190.06,6,9931.668,8950.336,0.896452,0.05676,24.0,no,no
SZ500_0059_0027,福田区,no,250000.0,1.0,0.25,1857.408,3928.949,599326.44,8371.551,8,7429.632,15715.796,2.397306,0.033486,32.0,no,no
SZ500_0059_0028,福田区,no,250000.0,1.0,0.25,5564.991,947.511,135412.101,17347.194,46,22259.964,3790.044,0.541648,0.069389,184.0,no,no
SZ500_0059_0029,福田区,no,250000.0,1.0,0.25,4201.401,169.558,14188.053,19069.336,27,16805.604,678.232,0.056752,0.076277,108.0,no,no
SZ500_0059_0030,福田区,no,250000.0,1.0,0.25,3751.977,0.0,1816.469,43688.681,75,15007.908,0.0,0.007266,0.174755,300.0,no,no
SZ500_0059_0031,福田区,no,250000.0,1.0,0.25,5389.326,0.0,7605.135,22613.735,24,21557.304,0.0,0.030421,0.090455,96.0,no,no
SZ500_0059_0032,福田区,no,250000.0,1.0,0.25,1759.626,0.0,18611.56,0.0,0,7038.504,0.0,0.074446,0.0,0.0,no,no
SZ500_0059_0033,福田区,no,250000.0,1.0,0.25,4257.807,728.3,43840.392,4207.144,1,17031.228,2913.2,0.175362,0.016829,4.0,no,no
SZ500_0059_0034,福田区,no,250000.0,1.0,0.25,4287.727,175.23,2698.168,31348.685,57,17150.908,700.92,0.010793,0.125395,228.0,no,no
SZ500_0059_0035,福田区,no,250000.0,1.0,0.25,5218.108,662.037,6205.02,19547.176,25,20872.432,2648.148,0.02482,0.078189,100.0,no,no
SZ500_0059_0036,福田区,no,250000.0,1.0,0.25,5017.473,42.617,32213.154,26572.761,44,20069.892,170.468,0.128853,0.106291,176.0,no,no
SZ500_0059_0037,福田区,no,250000.0,1.0,0.25,4485.844,0.0,57292.55,33403.029,42,17943.376,0.0,0.22917,0.133612,168.0,no,no
SZ500_0059_0038,福田区,no,250000.0,1.0,0.25,5291.079,1049.515,12146.163,31964.062,26,21164.316,4198.06,0.048585,0.127856,104.0,no,no
SZ500_0059_0039,福田区,no,250000.0,1.0,0.25,4119.442,128.031,1802.199,38884.615,46,16477.768,512.124,0.007209,0.155538,184.0,no,no
SZ500_0059_0040,福田区,no,250000.0,1.0,0.25,2716.689,237.354,180730.248,27735.958,48,10866.756,949.416,0.722921,0.110944,192.0,no,no
SZ500_0059_0041,福田区,no,250000.0,1.0,0.25,874.539,1218.048,176496.158,6435.106,7,3498.156,4872.192,0.705985,0.02574,28.0,no,no
SZ500_0059_0042,福田区,no,250000.0,1.0,0.25,573.113,1809.484,147055.159,0.0,0,2292.452,7237.936,0.588221,0.0,0.0,no,no
SZ500_0059_0043,龙华区,no,250000.0,1.0,0.25,0.0,1411.249,250000.0,0.0,0,0.0,5644.996,1.0,0.0,0.0,no,no
SZ500_0059_0044,龙华区,no,250000.0,1.0,0.25,0.0,881.048,250000.0,0.0,0,0.0,3524.192,1.0,0.0,0.0,no,no
SZ500_0059_0045,龙华区,no,250000.0,1.0,0.25,1281.804,987.96,122995.975,23444.095,10,5127.216,3951.84,0.491984,0.093776,40.0,no,no
SZ500_0059_0046,龙华区,no,250000.0,1.0,0.25,4086.74,3246.5,129897.141,40473.617,33,16346.96,12986.0,0.519589,0.161894,132.0,no,no
SZ500_0059_0047,龙华区,no,250000.0,1.0,0.25,4239.384,941.459,4670.914,48289.503,74,16957.536,3765.836,0.018684,0.193158,296.0,no,no
SZ500_0059_0048,龙华区,no,250000.0,1.0,0.25,4005.262,1932.705,8181.663,26874.803,14,16021.048,7730.82,0.032727,0.107499,56.0,no,no
SZ500_0059_0049,龙华区,no,250000.0,1.0,0.25,3907.358,1396.912,7521.6,47957.174,133,15629.432,5587.648,0.030086,0.191829,532.0,no,no
SZ500_0059_0050,龙华区,no,250000.0,1.0,0.25,3440.75,3445.988,86798.021,29455.014,31,13763.0,13783.952,0.347192,0.11782,124.0,no,no
SZ500_0059_0051,龙华区,no,250000.0,1.0,0.25,2748.212,1972.215,2922.644,35321.588,26,10992.848,7888.86,0.011691,0.141286,104.0,no,no
SZ500_0059_0052,龙华区,no,250000.0,1.0,0.25,6511.824,604.905,4773.839,5673.488,26,26047.296,2419.62,0.019095,0.022694,104.0,no,no
SZ500_0059_0053,龙华区,no,250000.0,1.0,0.25,5091.244,1833.336,6925.121,8628.397,34,20364.976,7333.344,0.0277,0.034514,136.0,no,no
SZ500_0059_0054,龙华区,no,250000.0,1.0,0.25,4653.679,1524.696,2449.329,17678.674,20,18614.716,6098.784,0.009797,0.070715,80.0,no,no
SZ500_0059_0055,龙华区,no,250000.0,1.0,0.25,4233.863,1534.27,4486.459,11915.625,3,16935.452,6137.08,0.017946,0.047662,12.0,no,no
SZ500_0059_0056,龙华区,no,250000.0,1.0,0.25,3362.879,1133.488,2831.229,14375.808,17,13451.516,4533.952,0.011325,0.057503,68.0,no,no
SZ500_0059_0057,龙华区,no,250000.0,1.0,0.25,4021.074,2149.591,15222.592,19692.408,11,16084.296,8598.364,0.06089,0.07877,44.0,no,no
