grid_id,district_name,edge_cell,grid_emergence_type,emergence_index,suppression_index,is_suppressed_frontier,has_positive_rule,has_primary_positive_rule,pred_is_suppressed_frontier_v6,pred_has_positive_rule_v6,pred_has_primary_positive_rule_v6,pred_suppression_index_v6,pet_ecology_norm,liminal_host_norm,liminal_potential_norm,rule_liminal_exposure_norm,positive_rule_norm,topology_norm,rule_silence_norm,restrictive_norm,valid_area_km2,boundary_share,road_density_m_per_km2,ped_path_density_m_per_km2,public_space_share,building_coverage_share,building_count_per_km2,primary_rule_count,primary_positive_rule_count,primary_restrictive_rule_count,shopping_mall_host_count,hotel_host_count,restaurant_host_count,residential_property_host_count,park_or_recreation_host_count,primary_source_support_class,public_space_share_raw
SZ500_0080_0052,龙岗区,no,mixed_or_transitional_zone,0.3610144448813492,0.338383072385864,0,0,0,0.0009361939663021456,1.3747874304259769e-10,0.000600601804269843,0.33836035898057526,0.3840668552746045,0.1428571428571428,0.8289379159577913,0.0,0.0,0.6998118624634332,0.7383663489282166,0.0,0.25,1.0,16725.216,2786.536,0.084023,0.093433,140.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,no_primary_rule_signal,0.084023
SZ500_0080_0053,龙岗区,no,low_pet_city_signal,0.32306652320022,0.3199308501892433,0,0,0,0.0011300200082809053,8.456954084557777e-10,0.0005075444272830561,0.3199074965180472,0.493775955863505,0.0,0.647280899882918,0.0,0.0,0.6829869357951333,0.687192253720767,0.0,0.25,1.0,20481.376,4434.808,0.024175,0.164629,104.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,no_primary_rule_signal,0.024175
SZ500_0080_0054,龙岗区,no,mixed_or_transitional_zone,0.3560596184680885,0.2600392992941409,0,0,0,0.00013091580998510663,3.0833960341467515e-07,0.0005551245398673226,0.26001987441799884,0.4185581027848098,0.1428571428571428,0.779744947043822,0.0,0.0,0.6422354493473942,0.3836017595490776,0.0,0.25,1.0,24205.696,916.008,0.0,0.150401,148.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,no_primary_rule_signal,0.0
SZ500_0080_0055,龙岗区,no,low_pet_city_signal,0.0533152611942842,0.0,0,0,0,1.0638040882271457e-05,4.9313279974356904e-05,0.0006274697133679448,-6.415634585602015e-06,0.0,0.0,0.0,0.0,0.0,0.533152611942842,0.0,0.0,0.25,1.0,7654.44,3228.364,0.547985,0.000868,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.547985
SZ500_0080_0056,龙岗区,no,low_pet_city_signal,0.0529195516970221,0.0,0,0,0,1.2581625330435772e-05,0.0001812433253332018,0.0005594521399063865,-7.252827100526216e-06,0.0,0.0,0.0,0.0,0.0,0.529195516970221,0.0,0.0,0.25,1.0,22616.052,2653.544,0.200313,0.192752,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.200313
SZ500_0080_0057,龙岗区,no,low_pet_city_signal,0.0541516052659305,0.0,0,0,0,1.56346390247991e-05,7.760272462474892e-05,0.0005971163988647382,-6.969262491676731e-06,0.0,0.0,0.0,0.0,0.0,0.5415160526593059,0.0,0.0,0.25,1.0,13318.288,0.0,0.27767,0.100555,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.27767
SZ500_0080_0058,龙岗区,no,low_pet_city_signal,0.0543076639866621,0.0,0,0,0,1.592006928729219e-05,4.3338206472084856e-05,0.0006202734241460305,-8.220328489808026e-06,0.0,0.0,0.0,0.0,0.0,0.5430766398666219,0.0,0.0,0.25,1.0,5219.204,0.0,0.036445,0.006447,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.036445
SZ500_0080_0059,龙岗区,no,low_pet_city_signal,0.1475017365740901,0.0,0,0,0,1.1208539237094521e-07,0.00017072250503000298,0.000629674937920885,8.950623018186277e-06,0.0,0.0,0.5174742401605162,0.0,0.0,0.5435637334519724,0.0,0.0,0.25,1.0,15688.156,0.0,0.060082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,no_primary_rule_signal,0.060082
SZ500_0080_0060,龙岗区,no,low_pet_city_signal,0.0546646463847253,0.0,0,0,0,2.6596695048780792e-05,0.00037186551023788745,0.0005916384921870175,-4.071618214862571e-06,0.0,0.0,0.0,0.0,0.0,0.5466464638472531,0.0,0.0,0.25,1.0,21249.736,0.0,0.247823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.247823
SZ500_0080_0061,龙岗区,no,low_pet_city_signal,0.1510412328690034,0.0148880216915048,0,0,0,1.7628547065626398e-07,1.941407202129154e-05,0.000660788238395641,0.01489833145585158,0.0,0.0,0.527499172169676,0.0,0.0,0.5609138187846171,0.0595520867660193,0.0,0.25,1.0,6818.824,0.0,0.102046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.102046
SZ500_0080_0062,龙岗区,no,low_pet_city_signal,0.2861412502980729,0.2378964869832343,0,0,0,5.96918621868132e-05,1.387264750658171e-09,0.0006078827672518805,0.23787633364860178,0.3297782749907816,0.0,0.7225846741410293,0.0,0.0,0.6373809195526874,0.5558520179439993,0.0,0.25,1.0,16107.832,0.0,0.028401,0.024821,48.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,no_primary_rule_signal,0.028401
SZ500_0080_0063,龙岗区,no,low_pet_city_signal,0.148238774604614,0.0148880216915048,0,0,0,1.8513360512361394e-07,2.6547869023218392e-05,0.0006186462118192522,0.014904714591347124,0.0,0.0,0.5221750177355686,0.0,0.0,0.5424727141221171,0.0595520867660193,0.0,0.25,1.0,12413.744,0.0,0.0,0.006645,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,no_primary_rule_signal,0.0
SZ500_0080_0064,龙岗区,no,low_pet_city_signal,0.1453774479432641,0.0,0,0,0,6.216841954367047e-08,0.00015040497574834796,0.0005378881963676457,2.7185698430604033e-05,0.0,0.0,0.515855093136833,0.0,0.0,0.5252353117863419,0.0,0.0,0.25,1.0,20494.912,0.0,0.0,0.256033,52.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,no_primary_rule_signal,0.0
SZ500_0080_0065,龙岗区,no,low_pet_city_signal,0.1454799205899862,0.0,0,0,0,1.3135558260309891e-07,9.143355622959486e-05,0.00063434246520617,1.5237680465837733e-05,0.0,0.0,0.5159442374313442,0.0,0.0,0.5260995785234428,0.0,0.0,0.25,1.0,10187.684,0.0,0.020918,0.011883,8.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,no_primary_rule_signal,0.020918
SZ500_0080_0066,龙岗区,no,low_pet_city_signal,0.1452842423148162,0.0,0,0,0,1.0859237284313289e-07,7.043925759708191e-05,0.0006363301732938607,1.9666213616292838e-05,0.0,0.0,0.5157740165160267,0.0,0.0,0.5244491934193144,0.0,0.0,0.25,1.0,12939.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,no_primary_rule_signal,0.0
SZ500_0080_0067,龙岗区,no,low_pet_city_signal,0.1592492451033977,0.0148880216915048,0,0,0,1.6320106570623268e-07,7.40539905022081e-05,0.0007092366760206748,0.014919249555075162,0.0,0.0,0.5419161470403071,0.0,0.0,0.6170433863614245,0.0595520867660193,0.0,0.25,1.0,7348.72,0.0,0.507658,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,no_primary_rule_signal,0.507658
SZ500_0080_0068,龙岗区,no,mixed_or_transitional_zone,0.5163637100520081,0.3557953565641422,0,0,0,0.033138102642602384,0.0007118392010934797,0.0006853093801446508,0.3557715966874945,1.0,0.0,0.7575761669556003,0.0,0.0,1.0,0.2231814262565687,0.0,0.25,1.0,16997.476,0.0,0.195875,0.110497,204.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.195875
SZ500_0080_0069,龙岗区,no,mixed_or_transitional_zone,0.3877898925367803,0.1958971972147416,0,0,0,4.988397001028811e-05,0.003629049049962661,0.0008641737553101791,0.19590551464701764,0.571248630083027,0.0,0.7547769301349667,0.0,0.0,0.9198042868923876,0.0980904327593342,0.0,0.25,1.0,9301.28,0.0,0.571767,0.092334,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.571767
SZ500_0080_0070,龙岗区,no,low_pet_city_signal,0.0776347479210898,0.0,0,0,0,3.402567175628083e-05,0.001364712464601778,0.0008561901218860929,2.304823110572951e-05,0.0,0.0,0.0,0.0,0.0,0.7763474792108985,0.0,0.0,0.25,1.0,0.0,0.0,0.999848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.999848
SZ500_0080_0071,龙岗区,no,low_pet_city_signal,0.087794872298925,0.0,0,0,0,0.00013753910385872658,0.024336696809329185,0.000734183314481441,4.0383287618683816e-05,0.0,0.0,0.0,0.0,0.0,0.8779487229892504,0.0,0.0,0.236658593,0.946634,0.0,0.0,0.836495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.836495
SZ500_0080_0072,龙岗区,no,low_pet_city_signal,0.0606473111863628,0.0,0,0,0,2.7864282360808864e-05,0.00015399727113609384,0.0004808238418210451,1.5256893908022207e-05,0.0,0.0,0.0,0.0,0.0,0.6064731118636281,0.0,0.0,0.21141303,0.845652,2057.64044,0.0,0.119564,0.007481,4.730077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.119564
SZ500_0080_0073,龙岗区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.00030163208245844857,3.4903473104137594e-10,0.0006064772793654857,1.1081514509639345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004253,0.001701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0081_0033,罗湖区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.0003414842391535843,8.495914540152191e-07,0.0013728676722248605,1.1627574050543377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004760854,0.019043,0.0,0.0,0.995954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.995954
SZ500_0081_0034,罗湖区,no,low_pet_city_signal,0.0716857715449359,0.0,0,0,0,9.55841232584798e-06,0.0038457892171451322,0.0011747262682355838,2.605336001157421e-05,0.0,0.0,0.0,0.0,0.0,0.7168577154493596,0.0,0.0,0.226344201,0.905377,19845.2798,5047.352638,0.302536,0.021617,83.94295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.302536
SZ500_0081_0035,罗湖区,no,low_pet_city_signal,0.166147856661575,0.0,0,0,0,8.034314111344065e-08,0.0038921695292257977,0.001466704831016105,4.5616365246137214e-05,0.0,0.0,0.5549422393178753,0.0,0.0,0.662582535843575,0.0,0.0,0.25,1.0,6347.764,4208.508,0.485759,0.056925,112.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,no_primary_rule_signal,0.485759
SZ500_0081_0036,罗湖区,no,low_pet_city_signal,0.1720078789057526,0.0,0,0,0,6.665223107829356e-09,0.0002864993352186691,0.0012926377290169433,6.393789162317809e-05,0.0,0.0,0.6332178981377459,0.0,0.0,0.5802865724095835,0.0,0.0,0.25,1.0,8817.308,11512.516,0.286427,0.158981,244.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,no_primary_rule_signal,0.286427
SZ500_0081_0037,罗湖区,no,low_pet_city_signal,0.191886174617362,0.0,0,0,0,2.6534997853073656e-09,0.0032207422386032174,0.0013494812301904622,3.6345620283234625e-05,0.0,0.0,0.760461005170933,0.0,0.0,0.5500319368659409,0.0,0.0,0.25,1.0,17563.448,13311.184,0.545728,0.080489,124.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,no_primary_rule_signal,0.545728
SZ500_0081_0038,罗湖区,no,low_pet_city_signal,0.1786581192784533,0.0,0,0,0,2.809215063093755e-09,0.00012235923066236226,0.0013306826199333676,1.5622737979378853e-05,0.0,0.0,0.7406434695718772,0.0,0.0,0.4534229475551544,0.0,0.0,0.25,1.0,9555.468,16797.088,1.0,0.044695,44.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,no_primary_rule_signal,1.769731
SZ500_0081_0039,罗湖区,no,low_pet_city_signal,0.1977552211620176,0.0148880216915048,0,0,0,3.5173399335018026e-09,2.3958580895180143e-05,0.0011543054425624262,0.01490775618719456,0.0,0.0,0.8043181921915791,0.0,0.0,0.5297794656753342,0.0595520867660193,0.0,0.25,1.0,1750.648,14507.34,1.0,0.026218,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,no_primary_rule_signal,1.834489
SZ500_0081_0040,罗湖区,no,low_pet_city_signal,0.1878736647567473,0.0,0,0,0,3.99724078038992e-09,0.0013135434283285305,0.0014193422524138878,2.573444327744201e-05,0.0,0.0,0.7454410914908702,0.0,0.0,0.5369426828839069,0.0,0.0,0.25,1.0,9866.928,10901.056,1.0,0.006165,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,no_primary_rule_signal,1.6257
SZ500_0081_0041,罗湖区,no,low_pet_city_signal,0.1960326944853976,0.0,0,0,0,7.261519959564366e-09,0.001015835241592242,0.001578950993832904,2.2734085742437404e-05,0.0,0.0,0.7623224684640787,0.0,0.0,0.5881465016186345,0.0,0.0,0.25,1.0,4149.244,7970.16,1.0,0.01841,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,1.01583
SZ500_0081_0042,罗湖区,no,low_pet_city_signal,0.1396080399898151,0.0,0,0,0,4.1461862479981925e-07,6.092825530357739e-05,0.001467031063140366,7.681698071249077e-06,0.0,0.0,0.4786804681614844,0.0,0.0,0.5344555572074796,0.0,0.0,0.25,1.0,578.72,84.144,0.999256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.999256
SZ500_0081_0043,罗湖区,no,low_pet_city_signal,0.2541130341630391,0.0385714285714285,0,0,0,3.8161225046262957e-08,0.0004895142754674123,0.0015918784522432174,0.038590676611691625,0.0,0.1428571428571428,0.8980499092768486,0.0,0.0,0.581783362074921,0.0,0.0,0.25,1.0,6844.444,4905.492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,1.019166
SZ500_0081_0044,罗湖区,no,low_pet_city_signal,0.1833133406371731,0.0539676796311986,0,0,0,1.6480985017271082e-06,0.0001749773133819723,0.0012775419806684135,0.05396673924283987,0.1718534696683535,0.0,0.4319761414881546,0.0,0.0,0.5743866366216631,0.0096465549227702,0.0,0.25,1.0,10431.964,11507.276,0.82166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.82166
SZ500_0081_0045,龙岗区,no,low_pet_city_signal,0.0531660331276773,0.0,0,0,0,1.4663820139067738e-05,3.847583847847055e-05,0.000640215467286287,-4.87592689807359e-06,0.0,0.0,0.0,0.0,0.0,0.5316603312767738,0.0,0.0,0.25,1.0,4749.832,6277.152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0081_0046,龙岗区,no,low_pet_city_signal,0.1805207643031867,0.0,0,0,0,2.9230709770171016e-08,5.8206677327293744e-06,0.0006832368925272285,6.925306277799637e-06,0.0,0.0,0.7434409305128902,0.0,0.0,0.4670139681086647,0.0,0.0,0.25,1.0,471.8,486.652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,1.0
SZ500_0081_0047,龙岗区,no,low_pet_city_signal,0.2376351549580207,0.0617961547761103,0,0,0,4.253622372174581e-08,5.376478075957217e-06,0.0006698300526445803,0.061798976099786476,0.1494397812820699,0.0,0.7877766927048313,0.0,0.0,0.5399221151217155,0.0678568815659574,0.0,0.25,1.0,2583.052,3481.168,1.0,0.012608,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,no_primary_rule_signal,1.011223
SZ500_0081_0048,龙岗区,no,suppressed_emergence_frontier,0.7925763005949087,0.8200000000000001,1,0,0,0.9999974210127177,2.53780281579786e-10,0.0007327026801112385,0.8199422808016225,1.0,1.0,0.9587572255272706,0.0,0.0,1.0,1.0,0.0,0.25,1.0,11004.644,41.692,0.135168,0.033605,48.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,0.0,no_primary_rule_signal,0.135168
SZ500_0081_0049,龙岗区,no,suppressed_emergence_frontier,0.798319243641434,0.8051196210914366,1,0,0,0.9999950904095828,3.0945215436670972e-09,0.0008686046124612462,0.8050639888527961,1.0,1.0,0.9906624646746331,0.0,0.0,1.0,0.9404784843657468,0.0,0.25,1.0,11111.788,0.0,0.003919,0.029391,40.0,0.0,0.0,0.0,1.0,8.0,0.0,20.0,0.0,no_primary_rule_signal,0.003919
SZ500_0081_0050,龙岗区,no,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,1,0,0,0.9999932353203917,1.2053893627604548e-10,0.0006652018781185733,0.8199375644328734,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25,1.0,14067.708,189.48,0.002045,0.029564,24.0,0.0,0.0,0.0,5.0,2.0,0.0,19.0,1.0,no_primary_rule_signal,0.002045
SZ500_0081_0051,龙岗区,no,mixed_or_transitional_zone,0.668149364126956,0.508456662780578,0,0,0,0.7600456960125548,0.00012245965322450988,0.000783174807171864,0.5084151539961922,0.9207597056883234,0.5714285714285714,1.0,0.0,0.0,0.9319378939136828,0.3117721471534666,0.0,0.25,1.0,6462.36,0.0,0.225443,0.061079,48.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,no_primary_rule_signal,0.225443
SZ500_0081_0052,龙岗区,no,suppressed_emergence_frontier,0.7936384414310114,0.8200000000000001,1,0,0,0.999993668237924,7.311136294950747e-09,0.0006283256424200564,0.8199351018870974,1.0,1.0,1.0,0.0,0.0,0.9363844143101144,1.0,0.0,0.25,1.0,23406.352,3328.992,0.004768,0.039268,36.0,0.0,0.0,0.0,2.0,9.0,0.0,18.0,2.0,no_primary_rule_signal,0.004768
SZ500_0081_0053,龙岗区,no,low_pet_city_signal,0.1624310576335846,0.0297760433830096,0,0,0,1.0352551431175901e-07,1.1853209403162848e-05,0.0006525023636240289,0.029803753847866266,0.0,0.0,0.5880789634648486,0.0,0.0,0.5657684420991189,0.1191041735320386,0.0,0.25,1.0,10302.196,1336.364,0.099895,0.018399,20.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,no_primary_rule_signal,0.099895
SZ500_0081_0054,龙岗区,no,low_pet_city_signal,0.1305195784623359,0.0,0,0,0,1.722020380589036e-07,7.76524892439017e-05,0.0005849793913900528,2.9779829063950047e-05,0.0,0.0,0.4279774769247143,0.0,0.0,0.5348363261588732,0.0,0.0,0.25,1.0,18072.888,320.788,0.09345,0.177169,188.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,no_primary_rule_signal,0.09345
SZ500_0081_0055,龙岗区,no,low_pet_city_signal,0.0532696476520839,0.0,0,0,0,2.935171527172479e-05,2.899220109655099e-05,0.0006456299636369388,-7.323640522097219e-06,0.0,0.0,0.0,0.0,0.0,0.532696476520839,0.0,0.0,0.25,1.0,2405.68,2606.796,0.602368,0.000209,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.602368
SZ500_0081_0056,龙岗区,no,low_pet_city_signal,0.0531334215633631,0.0,0,0,0,1.1459992387375802e-05,1.836050173925325e-05,0.0006078169172813849,-7.112496153260928e-06,0.0,0.0,0.0,0.0,0.0,0.5313342156336318,0.0,0.0,0.25,1.0,10933.812,286.012,0.471276,0.027862,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.471276
SZ500_0081_0057,龙岗区,no,low_pet_city_signal,0.0543213678312009,0.0,0,0,0,2.0947320403669506e-05,0.000110045852423246,0.0005919186084186503,-4.9946869169481545e-06,0.0,0.0,0.0,0.0,0.0,0.5432136783120095,0.0,0.0,0.25,1.0,14541.416,3242.128,0.27725,0.00687,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.27725
SZ500_0081_0058,龙岗区,no,low_pet_city_signal,0.1477885250874685,0.0,0,0,0,7.549793992651624e-08,0.0002063755468825165,0.0006372695069810823,2.2648135869551833e-05,0.0,0.0,0.5179543927705362,0.0,0.0,0.54556734388772,0.0,0.0,0.25,1.0,15372.164,2986.368,0.045137,0.050374,4.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,no_primary_rule_signal,0.045137
SZ500_0081_0059,龙岗区,no,low_pet_city_signal,0.1320671916522447,0.0,0,0,0,2.029855458426814e-07,3.173426489998258e-05,0.0006740762327624413,1.9284299470873068e-05,0.0,0.0,0.4322956271921355,0.0,0.0,0.5425397875766033,0.0,0.0,0.25,1.0,1325.364,192.688,0.000479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,no_primary_rule_signal,0.000479
SZ500_0081_0060,龙岗区,no,low_pet_city_signal,0.1405295159107756,0.0,0,0,0,1.5297447682675716e-07,9.408718598043714e-05,0.0006292283250313705,1.580683033591823e-05,0.0,0.0,0.4828678660398951,0.0,0.0,0.5361330002359453,0.0,0.0,0.25,1.0,13343.728,0.0,0.0,0.004362,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,no_primary_rule_signal,0.0
SZ500_0081_0061,龙岗区,no,low_pet_city_signal,0.1729301395749178,0.0,0,0,0,3.607814437676144e-08,0.0004947214313415363,0.0006019410345617948,1.8563416476172212e-05,0.0,0.0,0.6579916167800218,0.0,0.0,0.5449164855451386,0.0,0.0,0.25,1.0,19130.26,0.0,0.0,0.002577,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,no_primary_rule_signal,0.0
SZ500_0081_0062,龙岗区,no,low_pet_city_signal,0.144961783759668,0.0,0,0,0,1.34919727417329e-07,0.00042774745243015413,0.0006212854780813837,1.7989419387687278e-05,0.0,0.0,0.4921843616500623,0.0,0.0,0.5636859866265682,0.0,0.0,0.25,1.0,18232.568,0.0,0.000202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,no_primary_rule_signal,0.000202
SZ500_0081_0063,龙岗区,no,low_pet_city_signal,0.1529103839672355,0.0297760433830096,0,0,0,1.524291201998423e-07,0.00011083090780284865,0.0006056941154667056,0.029800686012766267,0.0,0.0,0.5343045293315571,0.0,0.0,0.5673556868755528,0.1191041735320386,0.0,0.25,1.0,23797.696,0.0,0.012237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,no_primary_rule_signal,0.012237
SZ500_0081_0064,龙岗区,no,low_pet_city_signal,0.1408471472211198,0.0,0,0,0,1.358490167797689e-07,0.00021571276841076846,0.0006318216907990802,2.4213113821669463e-05,0.0,0.0,0.4676564653232929,0.0,0.0,0.5666898346292715,0.0,0.0,0.25,1.0,16136.776,0.0,0.00944,0.024671,24.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,no_primary_rule_signal,0.00944
SZ500_0081_0065,龙岗区,no,low_pet_city_signal,0.1502138784784941,0.0,0,0,0,9.560830678092773e-08,0.0002515937557298777,0.0006536708178276024,2.854089025927653e-05,0.0,0.0,0.5200699533535448,0.0,0.0,0.5660128687485608,0.0,0.0,0.25,1.0,15943.18,0.0,0.0,0.044645,28.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,no_primary_rule_signal,0.0
SZ500_0081_0066,龙岗区,no,low_pet_city_signal,0.1543190626599996,0.0,0,0,0,1.9976603762297772e-07,0.0003238900238554852,0.0007168748603096245,1.573014228159475e-05,0.0,0.0,0.5236594670990848,0.0,0.0,0.6006035858216435,0.0,0.0,0.25,1.0,11566.384,0.0,0.158828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,no_primary_rule_signal,0.158828
SZ500_0081_0067,龙岗区,no,low_pet_city_signal,0.1924215680423829,0.0,0,0,0,4.0044246595495446e-08,0.0008184521286094254,0.0007887047522013364,3.6028772734744696e-05,0.0,0.0,0.6822087362583087,0.0,0.0,0.6962399551588743,0.0,0.0,0.25,1.0,9469.692,0.0,0.44187,0.040501,44.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,no_primary_rule_signal,0.44187
SZ500_0081_0068,龙岗区,no,low_pet_city_signal,0.0790579512050252,0.0,0,0,0,2.788187778923639e-05,0.010567081202293811,0.0007803743556810645,2.3409218668127285e-05,0.0,0.0,0.0,0.0,0.0,0.7905795120502529,0.0,0.0,0.25,1.0,9556.96,0.0,0.320372,0.083344,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.320372
SZ500_0081_0069,龙岗区,no,low_pet_city_signal,0.0432867933975858,0.0,0,0,0,1.1831285051492248e-05,1.2506155660624759e-05,0.00027241161937144266,1.5164927056207644e-05,0.0,0.0,0.0,0.0,0.0,0.4328679339758587,0.0,0.0,0.167573125,0.670293,895.853676,0.0,0.94474,0.000504,5.967544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.94474
SZ500_0081_0070,龙岗区,yes,low_pet_city_signal,0.0949743760391912,0.0,0,0,0,3.7791669615923992e-06,6.222799003283943e-07,0.0013733653592903816,5.419522368363405e-06,0.0,0.0,0.5004875335173662,0.0,0.0,0.048866200060653,0.0,0.0,0.072921165,0.291685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,no_primary_rule_signal,1.051062
SZ500_0081_0071,龙岗区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.0005646333472621166,2.871544364832832e-07,0.0007050206333402002,1.097900990022771e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097584159999999,0.039034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.091701
SZ500_0081_0072,龙岗区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.00038223422157789293,2.7169487376908317e-07,0.0007312947087030546,5.413150198849137e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018162411,0.07265,1186.13107,0.0,0.389978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.389978
SZ500_0082_0033,罗湖区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.00038914070445145984,2.0304548304093905e-05,0.0014606598669133493,4.451845734512738e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022266024,0.089064,8093.407247,8325.599577,0.069365,0.010162,224.557379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.069365
SZ500_0082_0034,罗湖区,no,low_pet_city_signal,0.0864373021693428,0.0,0,0,0,1.2387455476591112e-05,0.6206651779763481,0.0014485912552585566,3.550758738188331e-05,0.0,0.0,0.0,0.0,0.0,0.8643730216934284,0.0,0.0,0.245788704,0.983155,18504.597347,6278.543216,0.283449,0.069437,97.644845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.283449
