grid_id,district_name,edge_cell,grid_emergence_type_v51,emergence_index_v51,suppression_index_v51,is_suppressed_frontier,has_positive_rule,has_primary_positive_rule,pred_is_suppressed_frontier_v61,pred_has_positive_rule_v61,pred_has_primary_positive_rule_v61,pred_suppression_index_v61,positive_rule_count,positive_rule_norm,rule_liminal_exposure_norm,pet_ecology_norm,liminal_host_norm,liminal_potential_norm,rule_liminal_exposure_norm_v51,positive_rule_norm_v51,topology_norm,rule_silence_norm,restrictive_norm,valid_area_km2,boundary_share,road_density_m_per_km2,ped_path_density_m_per_km2,public_space_share,building_coverage_share,building_count_per_km2,primary_rule_count,primary_positive_rule_count,primary_restrictive_rule_count,shopping_mall_host_count,hotel_host_count,restaurant_host_count,residential_property_host_count,park_or_recreation_host_count,primary_source_support_class,public_space_share_raw
SZ500_0082_0053,龙岗区,no,suppressed_emergence_frontier,0.6360142757360795,0.6795570367098664,1,0,0,0.996232472184165,0.00035736752879125155,0.0005647925066131592,0.6752207279532795,0.0,0.0,0.0,0.917571074747174,0.5714285714285714,0.9037829943161848,0.0,0.0,0.7927057868710029,1.0,0.0,0.25,1.0,8629.656,5541.64,0.20322,0.008413,24.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,2.0,no_primary_rule_signal,0.20322
SZ500_0082_0054,龙岗区,no,mixed_or_transitional_zone,0.3665237890413274,0.296373976548769,0,0,0,0.00023671351526352477,0.0004976738004489856,0.0005784299620546235,0.2996770727813367,0.0,0.0,0.0,0.3924090582878524,0.1428571428571428,0.8822442058877097,0.0,0.0,0.6355958137522676,0.5603193219639392,0.0,0.25,1.0,19254.392,7343.824,0.401347,0.014434,8.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,no_primary_rule_signal,0.401347
SZ500_0082_0055,龙岗区,no,low_pet_city_signal,0.0528691269816495,0.0,0,0,0,4.826597458086467e-05,0.0006261743261447414,0.0005998235021492134,0.001209914295949202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528691269816495,0.0,0.0,0.25,1.0,18842.684,0.0,0.366156,0.028793,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.366156
SZ500_0082_0056,龙岗区,no,low_pet_city_signal,0.0533689046309651,0.0,0,0,0,4.066103824410329e-05,0.0006131446399914648,0.0005748524323295451,0.0011954382420008847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336890463096511,0.0,0.0,0.25,1.0,17310.436,1519.868,0.115535,0.005554,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.115535
SZ500_0082_0057,龙岗区,no,low_pet_city_signal,0.1322069533525435,0.0,0,0,0,9.131628788294604e-07,0.0004614396637265409,0.0006342000371645373,0.0006948325908931186,0.0,0.0,0.0,0.0,0.0,0.432406972213048,0.0,0.0,0.5437369835419487,0.0,0.0,0.25,1.0,10280.432,677.34,0.43074,0.005718,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.43074
SZ500_0082_0058,龙岗区,no,low_pet_city_signal,0.1448445605294056,0.0,0,0,0,3.86540438845264e-07,0.0004672270211786171,0.0006496609175594295,0.00045521475477344753,0.0,0.0,0.0,0.0,0.0,0.500990013941942,0.0,0.0,0.5466635801985605,0.0,0.0,0.25,1.0,8976.908,0.0,0.434746,0.009107,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,no_primary_rule_signal,0.434746
SZ500_0082_0059,龙岗区,no,low_pet_city_signal,0.1877104625673864,0.0,0,0,0,4.0337137364695766e-08,0.00026706508844227036,0.0006175547914170673,-0.0009346220886583406,0.0,0.0,0.0,0.0,0.0,0.7390800493499301,0.0,0.0,0.5467605368439902,0.0,0.0,0.25,1.0,8696.0,1158.108,0.038947,0.007653,8.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,no_primary_rule_signal,0.038947
SZ500_0082_0060,龙岗区,no,low_pet_city_signal,0.1324153683362685,0.0,0,0,0,1.363252613653728e-06,0.0004390320255882477,0.0006384660066498357,-4.7242431215593905e-05,0.0,0.0,0.0,0.0,0.0,0.4325730407263358,0.0,0.0,0.5455222100552806,0.0,0.0,0.25,1.0,6354.392,0.0,0.015452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.015452
SZ500_0082_0061,龙岗区,no,low_pet_city_signal,0.0548085418187032,0.0,0,0,0,5.34447528318522e-05,0.0006984167203112121,0.000659036429119455,9.915955058358017e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5480854181870326,0.0,0.0,0.25,1.0,5395.812,0.0,0.653934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.653934
SZ500_0082_0062,龙岗区,no,low_pet_city_signal,0.1054603085702673,0.0493878255639305,0,0,0,0.0002267640571041177,0.0007339396172585077,0.0006655028698506522,0.04754231437132496,0.0,0.0,0.0,0.1573150482406674,0.0,0.0,0.0,0.0,0.6141209506288052,0.0087732443669214,0.0,0.25,1.0,753.72,0.0,0.859557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.859557
SZ500_0082_0063,龙岗区,no,mixed_or_transitional_zone,0.3597154559282519,0.2195325358565938,0,0,0,0.000403663759407022,0.0005614457044732808,0.0005855809947688029,0.21610634716575763,0.0,0.0,0.0,0.5984412982157282,0.0,0.6439181884836902,0.0,0.0,0.7624661850078374,0.1600005855675016,0.0,0.25,1.0,11116.468,0.0,0.340301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.340301
SZ500_0082_0064,龙岗区,no,low_pet_city_signal,0.1757514382817954,0.0148880216915048,0,0,0,2.0728073302528364e-07,0.00034489032109334575,0.000645047553672133,0.016545603632972188,0.0,0.0,0.0,0.0,0.0,0.6392385360048655,0.0,0.0,0.6068850180091965,0.0595520867660193,0.0,0.25,1.0,16678.476,0.0,0.034372,0.0043,12.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,no_primary_rule_signal,0.034372
SZ500_0082_0065,龙岗区,no,low_pet_city_signal,0.1741602257495298,0.0,0,0,0,2.5483380729710433e-07,0.000412578162638792,0.0006705462666175338,0.0008881066768916812,0.0,0.0,0.0,0.0,0.0,0.6206143964507439,0.0,0.0,0.624496343883959,0.0,0.0,0.25,1.0,12889.452,0.0,0.104707,0.019255,16.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,no_primary_rule_signal,0.104707
SZ500_0082_0066,龙岗区,no,low_pet_city_signal,0.1506854775153218,0.0,0,0,0,1.7946944113277108e-06,0.000524891518380347,0.000694487278584174,0.001956182862348832,0.0,0.0,0.0,0.0,0.0,0.4472644447934082,0.0,0.0,0.7017787745250841,0.0,0.0,0.25,1.0,8143.104,0.0,0.316444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,no_primary_rule_signal,0.316444
SZ500_0082_0067,龙岗区,no,low_pet_city_signal,0.1123443664704793,0.0,0,0,0,4.3237529923571535e-07,0.000282558624863473,0.00037027603444427746,-9.343770686856545e-05,0.0,0.0,0.0,0.0,0.0,0.4300129685753796,0.0,0.0,0.3494203212691102,0.0,0.0,0.213972,0.855888,13023.194624,0.0,0.012548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.012548
SZ500_0082_0068,龙岗区,no,low_pet_city_signal,0.0012604983762466,0.0,0,0,0,2.5354825567912867e-06,0.00015286239265037193,0.00018902288392802345,-0.0031357844957857067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126049837624668,0.0,0.0,0.160742609,0.64297,9818.42344,0.0,0.091221,1e-06,6.221126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.091221
SZ500_0082_0069,龙岗区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.0003007766205519571,0.0008584497923109099,0.0008904356227936515,0.0004351343515582723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032485204,0.129941,4054.645924,0.0,0.775714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.775714
SZ500_0083_0033,罗湖区,yes,low_pet_city_signal,0.0,0.0,0,0,0,6.540354061515117e-05,0.0023332666027742555,0.0016755537250261966,0.00017815609259727583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039933656,0.159735,714.08438,6160.167253,0.008318,0.016255,300.498407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.008318
SZ500_0083_0034,罗湖区,no,low_pet_city_signal,0.0546700596981816,0.0,0,0,0,3.5221061136151e-05,0.0009378706330697854,0.0008488202604610245,0.002035559648504312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467005969818166,0.0,0.0,0.216134327,0.864537,5484.496685,7543.836385,0.027755,0.000912,13.880257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.027755
SZ500_0083_0035,罗湖区,no,low_pet_city_signal,0.0865913467656392,0.0,0,0,0,9.295200492178962e-05,0.0017211740244765532,0.0013218742292392155,0.007208063575547714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8659134676563927,0.0,0.0,0.246961504,0.987846,24593.537461,5016.538934,0.303446,0.02104,80.984282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.303446
SZ500_0083_0036,罗湖区,no,low_pet_city_signal,0.1610122940664688,0.0,0,0,0,2.7375852015357303e-09,0.003980517939338499,0.0016203957613189605,-0.023358361802618674,0.0,0.0,0.0,0.0,0.0,0.4702998014939308,0.0,0.0992865917483709,0.70401134292659,0.0,0.0,0.25,1.0,45036.296,6544.428,0.030373,0.26173,128.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,no_primary_rule_signal,0.030373
SZ500_0083_0037,罗湖区,no,mixed_or_transitional_zone,0.3979219728303666,0.1442036861733848,0,0,0,3.5878517787648553e-07,0.0013196141571974011,0.0014805315771434149,0.15578198879611146,0.0,0.0,0.0,0.193274982960597,0.4285714285714285,0.9384008439561706,0.0,0.0691852300805687,0.678845690273118,0.0109537083213786,0.0,0.25,1.0,31353.368,10701.308,0.108529,0.31625,144.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,no_primary_rule_signal,0.108529
SZ500_0083_0038,罗湖区,no,low_pet_city_signal,0.3317210350175605,0.196821828085578,0,0,0,4.059347472596787e-06,0.00105032194643553,0.00121522930188757,0.1970748982145997,0.0,0.0,0.0,0.4440716345886804,0.0,0.7814171678333993,0.0,0.0082041953314839,0.6623363540282909,0.2664323354924788,0.0,0.25,1.0,11373.084,7178.652,0.780908,0.015751,20.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,no_primary_rule_signal,0.780908
SZ500_0083_0039,罗湖区,no,low_pet_city_signal,0.0531074455368861,0.0,0,0,0,6.4384704341081275e-06,0.0011890169169545977,0.0013204879424825865,0.0004481213505237308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5310744553688611,0.0,0.0,0.25,1.0,7200.008,4035.84,0.988973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.988973
SZ500_0083_0040,罗湖区,no,low_pet_city_signal,0.185393329929144,0.0,0,0,0,1.270928147114025e-08,0.0006663195618584335,0.0012834438281443539,0.0010574061014067132,0.0,0.0,0.0,0.0,0.0,0.746172263173804,0.0,0.0,0.5108232255785929,0.0,0.0,0.25,1.0,9659.356,4729.604,0.982911,0.000692,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,0.982911
SZ500_0083_0041,罗湖区,no,low_pet_city_signal,0.1846756247021534,0.0,0,0,0,1.668199784276037e-08,0.0007671151293157689,0.0013532979851444305,-0.00021860138703853893,0.0,0.0,0.0,0.0,0.0,0.7472878982455299,0.0,0.0,0.5016380301795802,0.0,0.0,0.25,1.0,632.976,3927.416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,1.0
SZ500_0083_0042,罗湖区,no,low_pet_city_signal,0.1867847736110639,0.0,0,0,0,1.6569168632543256e-08,0.0007106341159435769,0.0014418372345861422,-0.0003050335374954055,0.0,0.0,0.0,0.0,0.0,0.7497648479916875,0.0,0.0,0.5182710097256021,0.0,0.0,0.25,1.0,0.0,2071.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,1.0
SZ500_0083_0043,罗湖区,no,low_pet_city_signal,0.0533073145868605,0.0,0,0,0,1.5074735526077046e-05,0.0013062929107653073,0.0013967263095279194,-0.0009004739682401813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5330731458686055,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0083_0044,罗湖区,no,low_pet_city_signal,0.053816865909284,0.0,0,0,0,1.5494229031815107e-05,0.0012430637005386767,0.0014181559021608982,-0.0008281623370335472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381686590928405,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0083_0045,罗湖区,no,low_pet_city_signal,0.0530303438979974,0.0,0,0,0,8.005915107416844e-06,0.001298271082851016,0.0013948333041161512,-0.0008798127373056824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303034389799746,0.0,0.0,0.25,1.0,519.288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0083_0046,罗湖区,no,low_pet_city_signal,0.049728489657035,0.0,0,0,0,9.370994890727016e-06,0.0011723843019167538,0.0013175486977346385,-0.0005788265721878155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972848965703503,0.0,0.0,0.25,1.0,5270.532,1617.096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0083_0047,罗湖区,no,low_pet_city_signal,0.1246426823656932,0.0,0,0,0,2.277787333245348e-07,0.0008159220799037357,0.0012942778850452941,-9.411449668197958e-05,0.0,0.0,0.0,0.0,0.0,0.4243193815500808,0.0,0.0,0.482651936866787,0.0,0.0,0.25,1.0,5477.216,3572.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,1.0
SZ500_0083_0048,龙岗区,no,mixed_or_transitional_zone,0.3998426253547348,0.2481760041698113,0,0,0,5.5142042970361164e-05,0.0005397300482403294,0.0006322721801119395,0.24807307004978718,0.0,0.0,0.0,0.594922936292223,0.0,0.8536431343146715,0.0,0.0,0.7960843901627153,0.2787964931285778,0.0,0.25,1.0,6238.304,11501.276,1.0,0.00772,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,no_primary_rule_signal,2.037685
SZ500_0083_0049,龙岗区,no,suppressed_emergence_frontier,0.797720035148413,0.6613470033578697,1,0,0,0.9995480292271868,0.0003000601895076872,0.0005535190832411599,0.6500973821340574,0.0,0.0,0.0,1.0,1.0,0.9873335286022948,0.0,0.0,1.0,0.3653880134314786,0.0,0.25,1.0,18018.492,5001.22,0.04465,0.046283,88.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,no_primary_rule_signal,0.04465
SZ500_0083_0050,龙岗区,no,mixed_or_transitional_zone,0.5170868240573784,0.3410677300828115,0,0,0,0.008889513042824402,0.0004093995425212279,0.0006110391833888735,0.33812324833221086,0.0,0.0,0.0,0.570253661698447,0.4285714285714285,0.9337854922114448,0.0,0.0,0.8647726732661027,0.217109383435967,0.0,0.25,1.0,11748.388,9766.736,0.153873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,no_primary_rule_signal,0.153873
SZ500_0083_0051,龙岗区,no,low_pet_city_signal,0.2918589275086167,0.2428223171969411,0,0,0,5.976622846833013e-05,0.0006964518139319492,0.0006490609497221696,0.24900013665364235,0.0,0.0,0.0,0.298362965300967,0.0,0.7934886109486413,0.0,0.0,0.6548934725359059,0.613253710426604,0.0,0.25,1.0,13512.948,4672.66,0.129132,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,no_primary_rule_signal,0.129132
SZ500_0083_0052,龙岗区,no,low_pet_city_signal,0.294761692088162,0.233310026503689,0,0,0,8.605361239159417e-05,0.0003705439123021777,0.0005185639563624995,0.23915793085850914,0.0,0.0,0.0,0.2405113975842086,0.1428571428571428,0.7285821333195701,0.0,0.0,0.6198800248134676,0.4903407146279915,0.0,0.25,1.0,33193.072,8483.184,0.222768,0.028195,40.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,no_primary_rule_signal,0.222768
SZ500_0083_0053,龙岗区,no,low_pet_city_signal,0.3230671481814698,0.2382667186351576,0,0,0,5.323507041188449e-05,0.0005056762868255231,0.0005854937134461764,0.24317708438922972,0.0,0.0,0.0,0.3778028538845268,0.0,0.8380362784832873,0.0,0.0,0.6643581896681062,0.4997034498791984,0.0,0.25,1.0,23265.3,6226.928,0.094116,0.000803,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,no_primary_rule_signal,0.094116
SZ500_0083_0054,龙岗区,no,low_pet_city_signal,0.2309790088331355,0.1775421867306385,0,0,0,8.71820361689755e-06,0.0005373931455968099,0.0006743936027368148,0.1823281591812405,0.0,0.0,0.0,0.1387705794300045,0.0,0.7433615953784091,0.0,0.0,0.5831815942462064,0.5436440516065487,0.0,0.25,1.0,5514.564,277.916,0.055428,0.018313,4.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,no_primary_rule_signal,0.055428
SZ500_0083_0055,龙岗区,no,low_pet_city_signal,0.1447803405568188,0.0,0,0,0,6.216615852800987e-07,0.0004490135935635261,0.0006858327235146923,-0.0005030949637476051,0.0,0.0,0.0,0.0,0.0,0.507363909241114,0.0,0.0,0.5345483689341831,0.0,0.0,0.25,1.0,1043.56,0.0,0.077915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,no_primary_rule_signal,0.077915
SZ500_0083_0056,龙岗区,no,low_pet_city_signal,0.0531826533599126,0.0,0,0,0,5.581153035689018e-05,0.0006719914458651074,0.000641903470167056,-0.0002904464051421557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531826533599126,0.0,0.0,0.25,1.0,5776.296,0.0,0.266784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.266784
SZ500_0083_0057,龙岗区,no,low_pet_city_signal,0.1317580245943772,0.0,0,0,0,6.635984661535816e-07,0.0004791884656399538,0.0006510525061809595,0.0005808801162319466,0.0,0.0,0.0,0.0,0.0,0.4320493761143743,0.0,0.0,0.5398913689378985,0.0,0.0,0.25,1.0,9673.976,0.0,0.636916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.636916
SZ500_0083_0058,龙岗区,no,low_pet_city_signal,0.1481727644232991,0.0,0,0,0,2.8037038931442704e-07,0.0002398456826259969,0.0006351760569135199,-0.0019456423928876643,0.0,0.0,0.0,0.0,0.0,0.518289297310583,0.0,0.0,0.5488069090739415,0.0,0.0,0.25,1.0,12830.36,0.0,0.011488,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,no_primary_rule_signal,0.011488
SZ500_0083_0059,龙岗区,no,low_pet_city_signal,0.134313110431774,0.0,0,0,0,9.334398070862103e-07,0.0004932786387338633,0.0006367010685198936,0.0008464891144715075,0.0,0.0,0.0,0.0,0.0,0.4340867863041576,0.0,0.0,0.5617748889702565,0.0,0.0,0.25,1.0,6317.72,2524.688,0.051036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.051036
SZ500_0083_0060,龙岗区,no,low_pet_city_signal,0.1361514815487547,0.0,0,0,0,8.387715612140759e-07,0.0004518805444945944,0.0005219962143442751,0.0024049172763552923,0.0,0.0,0.0,0.0,0.0,0.4355559067796359,0.0,0.0,0.5775141832842027,0.0,0.0,0.230384388,0.921538,8102.771269,3138.350677,0.304635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.304635
SZ500_0083_0061,龙岗区,yes,low_pet_city_signal,0.0594028963649974,0.0,0,0,0,0.006600669095900075,0.004557473351650695,0.0031358319748932832,0.004348308705665924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5940289636499744,0.0,0.0,0.122305006,0.48922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0083_0062,龙岗区,no,low_pet_city_signal,0.0635532182028383,0.0,0,0,0,7.51745070100909e-05,0.00039970165308650266,0.0003464037756360084,0.004258621186267117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355321820283834,0.0,0.0,0.179411243,0.717645,746.369056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0083_0063,龙岗区,no,low_pet_city_signal,0.2394258605024298,0.0680414344684107,0,0,0,1.453010097850278e-06,0.0006023978379536163,0.0006613637520778495,0.07004603563214024,0.0,0.0,0.0,0.1692692815064025,0.0,0.6766525486538084,0.0,0.0,0.7023300292295165,0.06904260006596,0.0,0.25,1.0,11589.748,0.0,0.301699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,no_primary_rule_signal,0.301699
SZ500_0083_0064,龙岗区,no,low_pet_city_signal,0.1798632637775792,0.0,0,0,0,3.151938816849548e-07,0.00032231394171054214,0.0006240770149711015,0.0019214955610376422,0.0,0.0,0.0,0.0,0.0,0.6080874238233797,0.0,0.0,0.704075274893709,0.0,0.0,0.25,1.0,15113.592,0.0,0.0,0.095305,116.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,no_primary_rule_signal,0.0
SZ500_0083_0065,龙岗区,no,low_pet_city_signal,0.1807042675534043,0.0,0,0,0,3.191708503836551e-07,0.0003353173591236853,0.0006373609181395474,0.0018769789338217713,0.0,0.0,0.0,0.0,0.0,0.5869410673495322,0.0,0.0,0.750548754304885,0.0,0.0,0.25,1.0,14081.016,0.0,0.202135,0.110872,80.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,no_primary_rule_signal,0.202135
SZ500_0083_0066,龙岗区,no,low_pet_city_signal,0.1289601626319538,0.0,0,0,0,2.8129946690870513e-07,0.00017365658596199196,0.0003375792548732976,0.00041395787075157453,0.0,0.0,0.0,0.0,0.0,0.4873222781262045,0.0,0.0,0.4124215256923699,0.0,0.0,0.202022002,0.808088,13161.348634,0.0,0.031205,0.159119,123.748897,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,no_primary_rule_signal,0.031205
SZ500_0083_0067,龙岗区,yes,low_pet_city_signal,0.1267968250639558,0.0,0,0,0,3.725530931770925e-07,0.0003975916788042544,0.00053970522801509,0.0045932830149557485,0.0,0.0,0.0,0.0,0.0,0.7044268059108655,0.0,0.0,0.0,0.0,0.0,0.003285125,0.013141,27978.539629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_primary_rule_signal,0.0
SZ500_0084_0034,罗湖区,yes,low_pet_city_signal,0.0,0.0,0,0,0,6.43219644777815e-05,0.002013663699877,0.0014184460639982928,0.001738534369271863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177226009999999,0.07089,3265.773461,1803.403462,0.24718,0.03142,846.376895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.24718
SZ500_0084_0035,罗湖区,yes,low_pet_city_signal,0.0103509314209911,0.0,0,0,0,0.00020772675790532217,0.00209062610566475,0.0013498911473768427,0.004710976119580532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1035093142099113,0.0,0.0,0.01480335,0.059213,5137.891085,10032.79663,0.529703,0.016562,743.075047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.529703
SZ500_0084_0036,罗湖区,no,low_pet_city_signal,0.1279852733231004,0.0,0,1,0,8.624428962943935e-19,0.9969939785918277,0.0034077435283369987,-0.2196120042177013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758937175788173,0.8244904277581007,0.0,0.0,0.13627344,0.545094,16778.706107,9127.824175,0.309378,0.01038,73.381871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_rule_depends_on_nonprimary_or_unmatched,0.309378
SZ500_0084_0037,罗湖区,no,low_pet_city_signal,0.0745202520183632,0.0,0,0,0,1.6380620757502407e-05,0.0014737892425284093,0.0013362605891402602,0.004081279091966206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452025201836321,0.0,0.0,0.25,1.0,18452.116,1613.64,0.166129,0.039276,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.166129
SZ500_0084_0038,罗湖区,no,low_pet_city_signal,0.349943568913195,0.270824494566712,0,0,0,5.857583649001676e-05,0.000989799290937952,0.0011040752505562502,0.2765268557385937,0.0,0.0,0.0,0.4869872329870248,0.0,0.728428394105696,0.0,0.0060854349734133,0.82104906639398,0.5079939381340494,0.0,0.25,1.0,34600.5,5375.624,0.111132,0.052907,104.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,no_primary_rule_signal,0.111132
SZ500_0084_0039,罗湖区,no,mixed_or_transitional_zone,0.5248472419675517,0.3053135628845738,0,0,0,9.918460684495789e-05,0.002557767446326223,0.0013818395271810878,0.3064621198491111,0.0,0.0,0.0,1.0,0.0,0.8011326845003988,0.0,0.0578726268180979,0.9717100114839402,0.1254249798108714,0.0,0.25,1.0,18229.408,364.808,0.212633,0.181339,256.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,no_primary_rule_signal,0.212633
SZ500_0084_0040,罗湖区,no,low_pet_city_signal,0.250629314601089,0.2167929375813393,0,0,0,5.632964614207051e-05,0.0009483400030049665,0.0012973751573738834,0.22082056813984816,0.0,0.0,0.0,0.2631747765253531,0.0,0.6167870133977036,0.0,0.0,0.659187147624035,0.5513620184949337,0.0,0.25,1.0,9423.368,3166.564,0.318177,0.079982,156.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,no_primary_rule_signal,0.318177
SZ500_0084_0041,罗湖区,no,low_pet_city_signal,0.0526910617575822,0.0,0,0,0,5.905505948995957e-06,0.0012156533597995215,0.0013209978092320236,0.0003092143158382882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269106175758224,0.0,0.0,0.25,1.0,4796.736,5440.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
