grid_id,district_name,centroid_lon,centroid_lat,valid_area_km2,boundary_share,edge_cell,parent_grid_id_500m,grid_emergence_type_v51,emergence_index_v51,suppression_index_v51,readiness_deficit_index_v51,pet_service_count_2025,host_candidates,positive_rule_present,pop2025_1km_centroid_value,pop2025_100m_centroid_value,frontier_v51,emergent_core_v51
SZ500_0054_0066,龙华区,114.01464987,22.68910779,0.25,1.0,no,,low_pet_city_signal,0.0522345185027724,0.0,0.0,0.0,0.0,0,3880.841552734375,6.3546648025512695,0,0
SZ500_0054_0067,龙华区,114.01474864,22.6936184,0.25,1.0,no,,low_pet_city_signal,0.1469742181810362,0.0,0.0,0.0,1.0,0,4.391599178314209,,0,0
SZ500_0054_0068,龙华区,114.01484742,22.69812902,0.25,1.0,no,,low_pet_city_signal,0.0544062015715179,0.0,0.0,0.0,0.0,0,4.391599178314209,,0,0
SZ500_0054_0069,龙华区,114.01494624,22.70263963,0.25,1.0,no,,low_pet_city_signal,0.0544438833400055,0.0,0.0,0.0,0.0,0,0.0,,0,0
SZ500_0054_0070,龙华区,114.01504507,22.70715024,0.25,1.0,no,,low_pet_city_signal,0.0543106181477733,0.0,0.0,0.0,0.0,0,0.0,,0,0
SZ500_0054_0071,龙华区,114.01514394,22.71166084,0.25,1.0,no,,low_pet_city_signal,0.0539070391971954,0.0,0.0,0.0,0.0,0,836.1234741210938,21.888011932373047,0,0
SZ500_0054_0072,龙华区,114.01524283,22.71617145,0.25,1.0,no,,low_pet_city_signal,0.1709690735764457,0.0,0.0,0.0,4.0,0,836.1234741210938,26.146974563598633,0,0
SZ500_0054_0073,龙华区,114.01534174,22.72068204,0.25,1.0,no,,low_pet_city_signal,0.1450931811771233,0.0,0.0,0.0,8.0,0,2696.507080078125,52.818275451660156,0,0
SZ500_0054_0074,龙华区,114.01544068,22.72519264,0.25,1.0,no,,low_pet_city_signal,0.131634068526385,0.0,0.0,0.0,3.0,0,13595.181640625,48.682411193847656,0,0
SZ500_0054_0075,龙华区,114.01553964,22.72970323,0.25,1.0,no,,mixed_or_transitional_zone,0.3568176352342673,0.3717598255965179,0.0149421903622505,1.0,13.0,0,13595.181640625,148.11195373535156,0,0
SZ500_0054_0076,龙华区,114.01563863,22.73421382,0.25,1.0,no,,low_pet_city_signal,0.155435938241814,0.0148880216915048,0.0,0.0,5.0,0,14439.767578125,121.10164642333984,0,0
SZ500_0054_0077,龙华区,114.01573764,22.73872441,0.25,1.0,no,,low_pet_city_signal,0.1860283502593911,0.0385714285714285,0.0,0.0,9.0,0,14439.767578125,43.06709671020508,0,0
SZ500_0054_0078,龙华区,114.01583668,22.743235,0.25,1.0,no,,mixed_or_transitional_zone,0.5273272865572882,0.515625176440691,0.0,0.0,16.0,0,20513.685546875,213.9659881591797,0,0
SZ500_0054_0079,龙华区,114.01593574,22.74774558,0.25,1.0,no,,mixed_or_transitional_zone,0.5444149258557753,0.5897140600479258,0.0452991341921504,1.0,46.0,0,20513.685546875,288.7292785644531,0,0
SZ500_0054_0080,龙华区,114.01603483,22.75225616,0.25,1.0,no,,mixed_or_transitional_zone,0.3810882871978973,0.3255205410078063,0.0,1.0,9.0,0,7993.19482421875,126.9920654296875,0,0
SZ500_0054_0081,龙华区,114.01613395,22.75676673,0.25,1.0,no,,low_pet_city_signal,0.0752074753647453,0.0,0.0,0.0,0.0,0,7993.19482421875,3.044387102127075,0,0
SZ500_0054_0082,龙华区,114.01623309,22.76127731,0.080929842,0.323719,yes,,low_pet_city_signal,0.0,0.0,0.0,0.0,0.0,0,198.56088256835938,,0,0
SZ500_0055_0026,福田区,114.01557462,22.5085898,0.042230540999999996,0.168922,yes,,low_pet_city_signal,0.0,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0055_0027,福田区,114.01567255,22.51310051,0.25,1.0,no,,low_pet_city_signal,0.0764313605061095,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0055_0028,福田区,114.01577049,22.51761122,0.25,1.0,no,,low_pet_city_signal,0.0559456812958967,0.0,0.0,0.0,0.0,0,4.245278358459473,,0,0
SZ500_0055_0029,福田区,114.01586846,22.52212193,0.25,1.0,no,,low_pet_city_signal,0.0701874838838284,0.0,0.0,0.0,0.0,0,4.245278358459473,,0,0
SZ500_0055_0030,福田区,114.01596646,22.52663264,0.25,1.0,no,,mixed_or_transitional_zone,0.5713654260281809,0.2811619648338003,0.0,0.0,6.0,0,3510.978515625,7.721940040588379,0,0
SZ500_0055_0031,福田区,114.01606448,22.53114334,0.25,1.0,no,,mixed_or_transitional_zone,0.4996392422253463,0.2404405437117707,0.0,0.0,16.0,0,3510.978515625,87.076416015625,0,0
SZ500_0055_0032,福田区,114.01616252,22.53565404,0.25,1.0,no,,low_pet_city_signal,0.2180397409128732,0.2885714285714285,0.0705316876585552,0.0,43.0,0,20532.267578125,145.30714416503906,0,0
SZ500_0055_0033,福田区,114.01626059,22.54016474,0.25,1.0,no,,mixed_or_transitional_zone,0.3482147435479219,0.39428675931857,0.0460720157706481,0.0,24.0,0,20532.267578125,353.14703369140625,0,0
SZ500_0055_0034,福田区,114.01635869,22.54467543,0.25,1.0,no,,low_pet_city_signal,0.2444493647410295,0.2023396671779817,0.0,0.0,16.0,0,25751.197265625,304.8132019042969,0,0
SZ500_0055_0035,福田区,114.01645681,22.54918612,0.25,1.0,no,,low_pet_city_signal,0.1869002723163688,0.0,0.0,0.0,4.0,0,25751.197265625,7.859454154968262,0,0
SZ500_0055_0036,福田区,114.01655495,22.55369681,0.25,1.0,no,,low_pet_city_signal,0.1863423045051978,0.0,0.0,0.0,5.0,0,21143.67578125,43.585533142089844,0,0
SZ500_0055_0037,福田区,114.01665312,22.55820749,0.25,1.0,no,,low_pet_city_signal,0.1298669857328576,0.0,0.0,0.0,9.0,0,21143.67578125,287.2004089355469,0,0
SZ500_0055_0038,福田区,114.01675132,22.56271818,0.25,1.0,no,,low_pet_city_signal,0.0512968128038153,0.0,0.0,0.0,0.0,0,8057.41943359375,16.5095157623291,0,0
SZ500_0055_0039,福田区,114.01684954,22.56722886,0.25,1.0,no,,low_pet_city_signal,0.0522602740837583,0.0,0.0,0.0,0.0,0,415.1229553222656,,0,0
SZ500_0055_0040,福田区,114.01694778,22.57173953,0.25,1.0,no,,low_pet_city_signal,0.1887495052904255,0.0,0.0,0.0,1.0,0,415.1229553222656,,0,0
SZ500_0055_0041,福田区,114.01704605,22.57625021,0.25,1.0,no,,low_pet_city_signal,0.0542336986416834,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0055_0042,南山区,114.01714435,22.58076088,0.25,1.0,no,,low_pet_city_signal,0.0546109762442271,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0055_0043,南山区,114.01724267,22.58527154,0.25,1.0,no,,low_pet_city_signal,0.0545862847227988,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0055_0044,南山区,114.01734101,22.58978221,0.25,1.0,no,,low_pet_city_signal,0.0540469622534478,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0055_0045,南山区,114.01743938,22.59429287,0.25,1.0,no,,low_pet_city_signal,0.0529109720638159,0.0,0.0,0.0,0.0,0,936.7315063476562,,0,0
SZ500_0055_0046,南山区,114.01753778,22.59880353,0.25,1.0,no,,low_pet_city_signal,0.0523695144137045,0.0,0.0,0.0,0.0,0,936.7315063476562,,0,0
SZ500_0055_0047,龙华区,114.0176362,22.60331418,0.25,1.0,no,,low_pet_city_signal,0.1862774517030487,0.0,0.0,0.0,2.0,0,8906.44140625,0.0,0,0
SZ500_0055_0048,龙华区,114.01773464,22.60782484,0.25,1.0,no,,low_pet_city_signal,0.1840273177009141,0.0,0.0,0.0,5.0,0,8906.44140625,3.9864449501037598,0,0
SZ500_0055_0049,龙华区,114.01783311,22.61233549,0.25,1.0,no,,low_pet_city_signal,0.1691093420690974,0.0,0.0,0.0,3.0,0,4966.70703125,14.524674415588379,0,0
SZ500_0055_0050,龙华区,114.01793161,22.61684613,0.25,1.0,no,,low_pet_city_signal,0.323323812774433,0.2846654469819416,0.0,1.0,11.0,0,14322.2099609375,49.42892074584961,0,0
SZ500_0055_0051,龙华区,114.01803013,22.62135678,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.7555983814842043,0.0,4.0,34.0,0,14322.2099609375,109.51075744628906,1,0
SZ500_0055_0052,龙华区,114.01812868,22.62586742,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.6433487956100167,0.0,5.0,83.0,0,23809.892578125,84.79736328125,1,0
SZ500_0055_0053,龙华区,114.01822725,22.63037806,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.7104928674623101,0.0,2.0,39.0,0,23809.892578125,262.1865234375,1,0
SZ500_0055_0054,龙华区,114.01832584,22.63488869,0.25,1.0,no,,suppressed_emergence_frontier,0.7973722081143109,0.7759406755806089,0.0,7.0,28.0,0,29264.361328125,301.0951232910156,1,0
SZ500_0055_0055,龙华区,114.01842446,22.63939932,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,0.0200000000000001,2.0,30.0,0,29264.361328125,300.0536193847656,1,0
SZ500_0055_0056,龙华区,114.01852311,22.64390995,0.25,1.0,no,,suppressed_emergence_frontier,0.7949743682853719,0.8052953967619538,0.0103210284765818,2.0,26.0,0,29515.3125,312.47369384765625,1,0
SZ500_0055_0057,龙华区,114.01862178,22.64842058,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.7269344139407167,0.0,3.0,24.0,0,29515.3125,234.48129272460938,1,0
SZ500_0055_0058,龙华区,114.01872047,22.6529312,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.6415264235466834,0.0,5.0,51.0,0,31736.1796875,302.4579772949219,1,0
SZ500_0055_0059,龙华区,114.01881919,22.65744182,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,0.0200000000000001,4.0,82.0,0,31736.1796875,333.651611328125,1,0
SZ500_0055_0060,龙华区,114.01891794,22.66195244,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,0.0200000000000001,2.0,48.0,0,28442.396484375,274.6565246582031,1,0
SZ500_0055_0061,龙华区,114.01901671,22.66646305,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.7616370826791595,0.0,1.0,21.0,0,28442.396484375,290.2070617675781,1,0
SZ500_0055_0062,龙华区,114.01911551,22.67097367,0.25,1.0,no,,mixed_or_transitional_zone,0.305912441586203,0.3561512307550756,0.0502387891688725,1.0,24.0,0,26981.1796875,218.10861206054688,0,0
SZ500_0055_0063,龙华区,114.01921433,22.67548427,0.25,1.0,no,,low_pet_city_signal,0.289212477019813,0.3392889081870419,0.0500764311672288,0.0,22.0,0,14547.5673828125,223.16429138183594,0,0
SZ500_0055_0064,龙华区,114.01931317,22.67999488,0.25,1.0,no,,low_pet_city_signal,0.1478051890847439,0.0297760433830096,0.0,0.0,5.0,0,14547.5673828125,147.6354522705078,0,0
SZ500_0055_0065,龙华区,114.01941205,22.68450548,0.25,1.0,no,,low_pet_city_signal,0.1286300072454829,0.0,0.0,0.0,1.0,0,5632.0,17.12257194519043,0,0
SZ500_0055_0066,龙华区,114.01951094,22.68901608,0.25,1.0,no,,low_pet_city_signal,0.0519927988638176,0.0,0.0,0.0,0.0,0,5632.0,25.56499671936035,0,0
SZ500_0055_0067,龙华区,114.01960986,22.69352668,0.25,1.0,no,,low_pet_city_signal,0.1657120715696292,0.0,0.0,0.0,5.0,0,4817.96923828125,14.230565071105957,0,0
SZ500_0055_0068,龙华区,114.01970881,22.69803727,0.25,1.0,no,,low_pet_city_signal,0.0535780437756318,0.0,0.0,0.0,0.0,0,4817.96923828125,0.45490700006484985,0,0
SZ500_0055_0069,龙华区,114.01980778,22.70254786,0.25,1.0,no,,low_pet_city_signal,0.1771853045612936,0.0,0.0,0.0,3.0,0,5107.78369140625,,0,0
SZ500_0055_0070,龙华区,114.01990678,22.70705845,0.25,1.0,no,,low_pet_city_signal,0.1427755010386363,0.0,0.0,0.0,3.0,0,5107.78369140625,18.527862548828125,0,0
SZ500_0055_0071,龙华区,114.0200058,22.71156904,0.25,1.0,no,,low_pet_city_signal,0.1298135465945066,0.0,0.0,0.0,8.0,0,8610.4453125,84.93292999267578,0,0
SZ500_0055_0072,龙华区,114.02010485,22.71607962,0.25,1.0,no,,low_pet_city_signal,0.1817977456960391,0.0,0.0,0.0,2.0,0,8610.4453125,40.4970588684082,0,0
SZ500_0055_0073,龙华区,114.02020392,22.7205902,0.25,1.0,no,,low_pet_city_signal,0.1514399536584594,0.0148880216915048,0.0,0.0,11.0,0,14919.26171875,173.8431396484375,0,0
SZ500_0055_0074,龙华区,114.02030302,22.72510077,0.25,1.0,no,,low_pet_city_signal,0.2745433712557591,0.2458516676189328,0.0,0.0,14.0,0,18693.01171875,170.01437377929688,0,0
SZ500_0055_0075,龙华区,114.02040214,22.72961135,0.25,1.0,no,,low_pet_city_signal,0.1360937390417951,0.0,0.0,0.0,11.0,0,18693.01171875,148.71482849121094,0,0
SZ500_0055_0076,龙华区,114.02050129,22.73412192,0.25,1.0,no,,low_pet_city_signal,0.1448554073256096,0.0,0.0,0.0,11.0,0,22168.056640625,261.4610290527344,0,0
SZ500_0055_0077,龙华区,114.02060046,22.73863249,0.25,1.0,no,,low_pet_city_signal,0.1463484651110007,0.0,0.0,0.0,4.0,0,22168.056640625,222.83511352539062,0,0
SZ500_0055_0078,龙华区,114.02069966,22.74314305,0.25,1.0,no,,low_pet_city_signal,0.135504697328443,0.0,0.0,0.0,9.0,0,14583.27734375,143.69039916992188,0,0
SZ500_0055_0079,龙华区,114.02079888,22.74765361,0.25,1.0,no,,low_pet_city_signal,0.1738728654381921,0.0595520867660193,0.0,0.0,14.0,0,14583.27734375,213.09378051757812,0,0
SZ500_0055_0080,龙华区,114.02089813,22.75216417,0.25,1.0,no,,low_pet_city_signal,0.2209694161363223,0.0807931769729618,0.0,0.0,3.0,0,6312.4326171875,23.775510787963867,0,0
SZ500_0055_0081,龙华区,114.0209974,22.75667472,0.25,1.0,no,,low_pet_city_signal,0.0739174905318068,0.0,0.0,0.0,0.0,0,6312.4326171875,39.08040237426758,0,0
SZ500_0055_0082,龙华区,114.0210967,22.76118528,0.153516924,0.614068,no,,low_pet_city_signal,0.0781059512161092,0.0,0.0,0.0,1.0,0,1916.2259521484375,26.618125915527344,0,0
SZ500_0056_0026,福田区,114.02042936,22.50849875,0.046013572999999995,0.184054,yes,,low_pet_city_signal,0.0,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0056_0027,福田区,114.02052743,22.51300945,0.25,1.0,no,,low_pet_city_signal,0.0723193885255189,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0056_0028,福田区,114.02062554,22.51752014,0.25,1.0,no,,low_pet_city_signal,0.0524281852148104,0.0,0.0,0.0,0.0,0,1897.1234130859375,,0,0
SZ500_0056_0029,福田区,114.02072366,22.52203083,0.25,1.0,no,,low_pet_city_signal,0.1140348129729293,0.0464737143356655,0.0,0.0,0.0,0,1897.1234130859375,,0,0
SZ500_0056_0030,福田区,114.02082182,22.52654151,0.25,1.0,no,,emergent_capability_core,0.9427771661617838,0.2284782708953221,0.0,6.0,26.0,1,24045.85546875,244.05787658691406,0,1
SZ500_0056_0031,福田区,114.02091999,22.5310522,0.25,1.0,no,,suppressed_emergence_frontier,0.8768769336887682,0.6101911860890752,0.0,4.0,179.0,0,24045.85546875,232.1905517578125,1,0
SZ500_0056_0032,福田区,114.0210182,22.53556288,0.25,1.0,no,,mixed_or_transitional_zone,0.5107315636947696,0.5486168966722547,0.037885332977485,1.0,48.0,0,28154.806640625,404.5351867675781,0,0
SZ500_0056_0033,福田区,114.02111642,22.54007355,0.25,1.0,no,,mixed_or_transitional_zone,0.3493454833397254,0.4115217497359296,0.0621762663962042,1.0,26.0,0,28154.806640625,374.9293212890625,0,0
SZ500_0056_0034,福田区,114.02121468,22.54458423,0.25,1.0,no,,low_pet_city_signal,0.2941914397496826,0.1759229380386225,0.0,1.0,8.0,0,16234.654296875,301.8728942871094,0,0
SZ500_0056_0035,福田区,114.02131295,22.5490949,0.25,1.0,no,,low_pet_city_signal,0.1902048637676364,0.0,0.0,0.0,6.0,0,16234.654296875,232.60250854492188,0,0
SZ500_0056_0036,福田区,114.02141126,22.55360556,0.25,1.0,no,,low_pet_city_signal,0.1590263481629525,0.0,0.0,0.0,6.0,0,16679.798828125,233.94500732421875,0,0
SZ500_0056_0037,福田区,114.02150958,22.55811623,0.25,1.0,no,,low_pet_city_signal,0.1436825554203307,0.0148880216915048,0.0,0.0,1.0,0,16679.798828125,122.474853515625,0,0
SZ500_0056_0038,福田区,114.02160794,22.56262689,0.25,1.0,no,,low_pet_city_signal,0.1830221609676329,0.0,0.0,0.0,1.0,0,8057.41943359375,23.23391342163086,0,0
SZ500_0056_0039,福田区,114.02170631,22.56713755,0.25,1.0,no,,low_pet_city_signal,0.0498320868383337,0.0,0.0,0.0,0.0,0,415.1229553222656,0.0,0,0
SZ500_0056_0040,福田区,114.02180472,22.57164821,0.25,1.0,no,,low_pet_city_signal,0.0509736749688502,0.0,0.0,0.0,0.0,0,415.1229553222656,,0,0
SZ500_0056_0041,福田区,114.02190314,22.57615886,0.25,1.0,no,,low_pet_city_signal,0.0530372826649177,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0056_0042,南山区,114.0220016,22.58066951,0.25,1.0,no,,low_pet_city_signal,0.1896959297946354,0.0,0.0,0.0,1.0,0,,,0,0
SZ500_0056_0043,南山区,114.02210007,22.58518016,0.25,1.0,no,,low_pet_city_signal,0.0544392644485458,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0056_0044,南山区,114.02219858,22.5896908,0.25,1.0,no,,low_pet_city_signal,0.0534977324562937,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0056_0045,南山区,114.02229711,22.59420144,0.25,1.0,no,,low_pet_city_signal,0.0511696545194007,0.0,0.0,0.0,0.0,0,936.7315063476562,,0,0
SZ500_0056_0046,南山区,114.02239566,22.59871208,0.25,1.0,no,,low_pet_city_signal,0.1468810794710998,0.0148880216915048,0.0,0.0,2.0,0,936.7315063476562,15.110955238342285,0,0
SZ500_0056_0047,龙华区,114.02249424,22.60322272,0.25,1.0,no,,low_pet_city_signal,0.2508738078709224,0.1141976625367291,0.0,0.0,2.0,0,8906.44140625,64.2142562866211,0,0
SZ500_0056_0048,龙华区,114.02259284,22.60773335,0.25,1.0,no,,low_pet_city_signal,0.2037670885783944,0.0644667805896973,0.0,0.0,4.0,0,8906.44140625,247.7754364013672,0,0
SZ500_0056_0049,龙华区,114.02269147,22.61224398,0.25,1.0,no,,low_pet_city_signal,0.168541167851064,0.0,0.0,0.0,3.0,0,4966.70703125,5.996739864349365,0,0
SZ500_0056_0050,龙华区,114.02279012,22.6167546,0.25,1.0,no,,mixed_or_transitional_zone,0.3596131067241257,0.2758148140650962,0.0,0.0,10.0,0,14322.2099609375,28.24529457092285,0,0
SZ500_0056_0051,龙华区,114.0228888,22.62126523,0.25,1.0,no,,suppressed_emergence_frontier,0.6971428571428572,0.65767116771722,0.0,0.0,16.0,0,14322.2099609375,192.6890106201172,1,0
SZ500_0056_0052,龙华区,114.0229875,22.62577585,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.6516078607057425,0.0,6.0,36.0,0,23809.892578125,278.8707580566406,1,0
SZ500_0056_0053,龙华区,114.02308623,22.63028647,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.7014922589680906,0.0,3.0,33.0,0,23809.892578125,305.5989074707031,1,0
SZ500_0056_0054,龙华区,114.02318498,22.63479708,0.25,1.0,no,,mixed_or_transitional_zone,0.7314285714285714,0.5168115635157559,0.0,1.0,5.0,0,29264.361328125,271.42926025390625,0,0
SZ500_0056_0055,龙华区,114.02328376,22.63930769,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.6489053170008403,0.0,3.0,25.0,0,29264.361328125,324.4844665527344,1,0
SZ500_0056_0056,龙华区,114.02338257,22.6438183,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.649809940480894,0.0,6.0,18.0,0,29515.3125,311.783447265625,1,0
SZ500_0056_0057,龙华区,114.0234814,22.64832891,0.25,1.0,no,,suppressed_emergence_frontier,0.8000589470888866,0.6974844769088828,0.0,3.0,164.0,0,29515.3125,284.8215026855469,1,0
SZ500_0056_0058,龙华区,114.02358025,22.65283951,0.25,1.0,no,,suppressed_emergence_frontier,0.8028410010227116,0.608193855360341,0.0,2.0,81.0,0,31736.1796875,242.9393310546875,1,0
SZ500_0056_0059,龙华区,114.02367913,22.65735011,0.25,1.0,no,,suppressed_emergence_frontier,0.8125327588015524,0.569678954153829,0.0,7.0,26.0,0,31736.1796875,334.6408386230469,1,0
SZ500_0056_0060,龙华区,114.02377803,22.66186071,0.25,1.0,no,,suppressed_emergence_frontier,0.812057967949893,0.5945190465964718,0.0,5.0,42.0,0,28442.396484375,269.37664794921875,1,0
SZ500_0056_0061,龙华区,114.02387696,22.6663713,0.25,1.0,no,,suppressed_emergence_frontier,0.8016704451646857,0.6726504029988747,0.0,3.0,25.0,0,28442.396484375,325.061279296875,1,0
SZ500_0056_0062,龙华区,114.02397592,22.6708819,0.25,1.0,no,,suppressed_emergence_frontier,0.7108381100854297,0.7508388626137902,0.0400007525283604,1.0,42.0,0,26981.1796875,308.2733459472656,1,0
SZ500_0056_0063,龙华区,114.0240749,22.67539248,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,0.0200000000000001,3.0,91.0,0,14547.5673828125,177.68418884277344,1,0
SZ500_0056_0064,龙华区,114.0241739,22.67990307,0.25,1.0,no,,suppressed_emergence_frontier,0.7208852867372841,0.6241369600662671,0.0,1.0,15.0,0,14547.5673828125,86.40869903564453,1,0
SZ500_0056_0065,龙华区,114.02427293,22.68441365,0.25,1.0,no,,low_pet_city_signal,0.1270188459081932,0.0,0.0,0.0,2.0,0,5632.0,12.61682415008545,0,0
SZ500_0056_0066,龙华区,114.02437199,22.68892423,0.25,1.0,no,,low_pet_city_signal,0.143475979424614,0.0,0.0,0.0,9.0,0,5632.0,159.48887634277344,0,0
SZ500_0056_0067,龙华区,114.02447107,22.69343481,0.25,1.0,no,,low_pet_city_signal,0.1700919651067076,0.0,0.0,0.0,15.0,0,4817.96923828125,126.30195617675781,0,0
SZ500_0056_0068,龙华区,114.02457017,22.69794538,0.25,1.0,no,,low_pet_city_signal,0.1392907230359436,0.0,0.0,0.0,5.0,0,4817.96923828125,102.15675354003906,0,0
SZ500_0056_0069,龙华区,114.0246693,22.70245595,0.25,1.0,no,,low_pet_city_signal,0.1620596969942699,0.0,0.0,0.0,7.0,0,5107.78369140625,165.80087280273438,0,0
SZ500_0056_0070,龙华区,114.02476846,22.70696652,0.25,1.0,no,,low_pet_city_signal,0.1291338077683524,0.0,0.0,0.0,4.0,0,5107.78369140625,19.36351776123047,0,0
SZ500_0056_0071,龙华区,114.02486764,22.71147708,0.25,1.0,no,,low_pet_city_signal,0.1293761290230212,0.0,0.0,0.0,10.0,0,8610.4453125,111.05408477783203,0,0
SZ500_0056_0072,龙华区,114.02496684,22.71598765,0.25,1.0,no,,low_pet_city_signal,0.1429305539576473,0.0,0.0,0.0,13.0,0,8610.4453125,141.87704467773438,0,0
SZ500_0056_0073,龙华区,114.02506608,22.7204982,0.25,1.0,no,,mixed_or_transitional_zone,0.5948528980216444,0.4490361558442111,0.0,0.0,21.0,0,15081.4189453125,180.8184814453125,0,0
SZ500_0056_0074,龙华区,114.02516533,22.72500876,0.25,1.0,no,,mixed_or_transitional_zone,0.5313153287171791,0.4182200452443554,0.0,3.0,6.0,0,19474.447265625,117.8339614868164,0,0
SZ500_0056_0075,龙华区,114.02526461,22.72951931,0.25,1.0,no,,low_pet_city_signal,0.2374084393842515,0.083235493645943,0.0,0.0,10.0,0,19474.447265625,152.4625701904297,0,0
SZ500_0056_0076,龙华区,114.02536392,22.73402986,0.25,1.0,no,,low_pet_city_signal,0.128426675684492,0.0,0.0,0.0,2.0,0,17382.505859375,167.20291137695312,0,0
SZ500_0056_0077,龙华区,114.02546325,22.73854041,0.25,1.0,no,,low_pet_city_signal,0.1295931535290244,0.0,0.0,0.0,1.0,0,17382.505859375,109.78118133544922,0,0
SZ500_0056_0078,龙华区,114.02556261,22.74305095,0.25,1.0,no,,low_pet_city_signal,0.129678161623877,0.0,0.0,0.0,7.0,0,14238.8544921875,93.99225616455078,0,0
SZ500_0056_0079,龙华区,114.02566199,22.7475615,0.25,1.0,no,,low_pet_city_signal,0.1313993264714676,0.0,0.0,0.0,7.0,0,14238.8544921875,51.59478759765625,0,0
SZ500_0056_0080,龙华区,114.0257614,22.75207203,0.25,1.0,no,,low_pet_city_signal,0.0591104069406877,0.0,0.0,0.0,0.0,0,13552.81640625,14.234028816223145,0,0
SZ500_0056_0081,龙华区,114.02586083,22.75658257,0.25,1.0,no,,low_pet_city_signal,0.0696229977001038,0.0,0.0,0.0,0.0,0,13552.81640625,59.45222854614258,0,0
SZ500_0056_0082,龙华区,114.02596029,22.7610931,0.239469486,0.957878,no,,low_pet_city_signal,0.1231798508291148,0.0,0.0,0.0,2.0,0,7938.01953125,,0,0
SZ500_0056_0083,龙华区,114.02605977,22.76560363,0.079259667,0.317039,yes,,low_pet_city_signal,0.0,0.0,0.0,0.0,0.0,0,7938.01953125,9.417824745178223,0,0
SZ500_0057_0026,福田区,114.02528406,22.50840757,0.10226578200000001,0.409063,yes,,low_pet_city_signal,0.0027593964797431,0.0,0.0,0.0,0.0,0,123.8132553100586,,0,0
SZ500_0057_0027,福田区,114.0253823,22.51291824,0.25,1.0,no,,low_pet_city_signal,0.0686413585739481,0.0,0.0,0.0,0.0,0,123.8132553100586,,0,0
SZ500_0057_0028,福田区,114.02548056,22.51742891,0.25,1.0,no,,low_pet_city_signal,0.0537568634502463,0.0,0.0,0.0,0.0,0,18178.126953125,,0,0
SZ500_0057_0029,福田区,114.02557884,22.52193958,0.25,1.0,no,,mixed_or_transitional_zone,0.3753156622500653,0.1318852089938284,0.0,0.0,8.0,0,18178.126953125,54.97498321533203,0,0
SZ500_0057_0030,福田区,114.02567715,22.52645024,0.25,1.0,no,,suppressed_emergence_frontier,0.8581599195084787,0.5607783114960447,0.0,2.0,64.0,0,23093.01953125,263.6628112792969,1,0
SZ500_0057_0031,福田区,114.02577548,22.53096091,0.25,1.0,no,,emergent_capability_core,0.8116605262344582,0.1356433296304908,0.0,0.0,151.0,1,23093.01953125,169.92234802246094,0,1
SZ500_0057_0032,福田区,114.02587384,22.53547157,0.25,1.0,no,,low_pet_city_signal,0.2174385932632472,0.1862413543337976,0.0,0.0,42.0,0,12548.2333984375,349.4403381347656,0,0
SZ500_0057_0033,福田区,114.02597223,22.53998222,0.25,1.0,no,,low_pet_city_signal,0.1518018524878487,0.1191041735320386,0.0,0.0,21.0,0,12548.2333984375,202.2819366455078,0,0
SZ500_0057_0034,福田区,114.02607064,22.54449288,0.25,1.0,no,,low_pet_city_signal,0.2959632889546091,0.0,0.0,0.0,1.0,1,11915.2509765625,86.10359191894531,0,0
SZ500_0057_0035,福田区,114.02616907,22.54900353,0.25,1.0,no,,low_pet_city_signal,0.0504564705561591,0.0,0.0,0.0,0.0,0,11915.2509765625,,0,0
SZ500_0057_0036,福田区,114.02626753,22.55351417,0.25,1.0,no,,low_pet_city_signal,0.1505161433165476,0.0,0.0,0.0,6.0,0,20521.07421875,,0,0
