grid_id,district_name,grid_emergence_type_v51,emergence_index_v51,suppression_index_v51,queen_neighbor_count,frontier_neighbor_count,frontier_neighbor_share,frontier_v51
SZ500_0079_0046,龙岗区,low_pet_city_signal,0.1900507606316814,0.0879102215180467,8,0,0.0,0
SZ500_0079_0047,龙岗区,mixed_or_transitional_zone,0.3558209952187698,0.4237875927254411,8,1,0.125,0
SZ500_0079_0048,龙岗区,mixed_or_transitional_zone,0.5417463376948014,0.5763895482368453,8,3,0.375,0
SZ500_0079_0049,龙岗区,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,8,4,0.5,1
SZ500_0079_0050,龙岗区,suppressed_emergence_frontier,0.7999999999999999,0.7860592926461578,8,5,0.625,1
SZ500_0079_0051,龙岗区,suppressed_emergence_frontier,0.7999999999999999,0.6841434956205216,8,3,0.375,1
SZ500_0079_0052,龙岗区,mixed_or_transitional_zone,0.4056194962663332,0.2393247388524703,8,2,0.25,0
SZ500_0079_0053,龙岗区,mixed_or_transitional_zone,0.4698742832208518,0.3676826620207671,8,0,0.0,0
SZ500_0079_0054,龙岗区,low_pet_city_signal,0.3075976266374333,0.2121425936928676,8,0,0.0,0
SZ500_0079_0055,龙岗区,low_pet_city_signal,0.0533228344253311,0.0,8,0,0.0,0
SZ500_0079_0056,龙岗区,low_pet_city_signal,0.0527014103181623,0.0,8,0,0.0,0
SZ500_0079_0057,龙岗区,low_pet_city_signal,0.1468708541993351,0.0,8,0,0.0,0
SZ500_0079_0058,龙岗区,low_pet_city_signal,0.1315607896604431,0.0,8,0,0.0,0
SZ500_0079_0059,龙岗区,low_pet_city_signal,0.0542333150935658,0.0,8,0,0.0,0
SZ500_0079_0060,龙岗区,low_pet_city_signal,0.1060455666300731,0.0523600563593266,8,0,0.0,0
SZ500_0079_0061,龙岗区,low_pet_city_signal,0.2562996811052952,0.118140430481395,8,0,0.0,0
SZ500_0079_0062,龙岗区,low_pet_city_signal,0.2710401780464809,0.2048888541726668,8,0,0.0,0
SZ500_0079_0063,龙岗区,low_pet_city_signal,0.1646901643214062,0.0744401084575241,8,0,0.0,0
SZ500_0079_0064,龙岗区,low_pet_city_signal,0.1690546275401424,0.0,8,0,0.0,0
SZ500_0079_0065,龙岗区,low_pet_city_signal,0.1448568674695615,0.0,8,0,0.0,0
SZ500_0079_0066,龙岗区,low_pet_city_signal,0.1470671078562234,0.0297760433830096,8,0,0.0,0
SZ500_0079_0067,龙岗区,low_pet_city_signal,0.2037804619690956,0.1042161518405338,8,0,0.0,0
SZ500_0079_0068,龙岗区,mixed_or_transitional_zone,0.4518816320324201,0.2936836026210426,8,1,0.125,0
SZ500_0079_0069,龙岗区,mixed_or_transitional_zone,0.665074322862683,0.5444787379468345,8,1,0.125,0
SZ500_0079_0070,龙岗区,low_pet_city_signal,0.1264599279924024,0.05784612300934,8,1,0.125,0
SZ500_0079_0071,龙岗区,low_pet_city_signal,0.0736410083084697,0.0,8,0,0.0,0
SZ500_0079_0072,龙岗区,low_pet_city_signal,0.092109189740762,0.0,8,0,0.0,0
SZ500_0079_0073,龙岗区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0080_0033,罗湖区,low_pet_city_signal,0.0,0.0,5,1,0.2,0
SZ500_0080_0034,罗湖区,low_pet_city_signal,0.2046854664987622,0.0,8,1,0.125,0
SZ500_0080_0035,罗湖区,low_pet_city_signal,0.27864228844605,0.0469495070186126,8,1,0.125,0
SZ500_0080_0036,罗湖区,emergent_capability_core,0.8635866637365486,0.0076538839088802,8,0,0.0,0
SZ500_0080_0037,罗湖区,low_pet_city_signal,0.2053808754840879,0.0,8,0,0.0,0
SZ500_0080_0038,罗湖区,low_pet_city_signal,0.136529468703303,0.0,8,0,0.0,0
SZ500_0080_0039,罗湖区,mixed_or_transitional_zone,0.3978438516153987,0.261065769341223,8,1,0.125,0
SZ500_0080_0040,罗湖区,suppressed_emergence_frontier,0.8013758654950716,0.6313335874199182,8,0,0.0,1
SZ500_0080_0041,罗湖区,low_pet_city_signal,0.294513284103049,0.0833422178821796,8,1,0.125,0
SZ500_0080_0042,罗湖区,low_pet_city_signal,0.2675750856574809,0.0,8,0,0.0,0
SZ500_0080_0043,罗湖区,low_pet_city_signal,0.1671005911263915,0.0,8,0,0.0,0
SZ500_0080_0044,罗湖区,mixed_or_transitional_zone,0.3727848730728497,0.2728333345865663,8,0,0.0,0
SZ500_0080_0045,龙岗区,low_pet_city_signal,0.1476014348968004,0.0148880216915048,8,0,0.0,0
SZ500_0080_0046,龙岗区,low_pet_city_signal,0.1800468584859731,0.0,8,0,0.0,0
SZ500_0080_0047,龙岗区,low_pet_city_signal,0.1897572655225254,0.089328130149029,8,2,0.25,0
SZ500_0080_0048,龙岗区,suppressed_emergence_frontier,0.6975161290360035,0.6505627194206663,8,4,0.5,1
SZ500_0080_0049,龙岗区,suppressed_emergence_frontier,0.7999999999999999,0.7141346800540807,8,7,0.875,1
SZ500_0080_0050,龙岗区,suppressed_emergence_frontier,0.7993378415997084,0.6217346120288685,8,7,0.875,1
SZ500_0080_0051,龙岗区,suppressed_emergence_frontier,0.6466652543578782,0.6785915461468688,8,5,0.625,1
SZ500_0080_0052,龙岗区,mixed_or_transitional_zone,0.3610144448813492,0.338383072385864,8,3,0.375,0
SZ500_0080_0053,龙岗区,low_pet_city_signal,0.32306652320022,0.3199308501892432,8,1,0.125,0
SZ500_0080_0054,龙岗区,mixed_or_transitional_zone,0.3560596184680883,0.2600392992941409,8,0,0.0,0
SZ500_0080_0055,龙岗区,low_pet_city_signal,0.0533152611942842,0.0,8,0,0.0,0
SZ500_0080_0056,龙岗区,low_pet_city_signal,0.0529195516970221,0.0,8,0,0.0,0
SZ500_0080_0057,龙岗区,low_pet_city_signal,0.0541516052659305,0.0,8,0,0.0,0
SZ500_0080_0058,龙岗区,low_pet_city_signal,0.0543076639866621,0.0,8,0,0.0,0
SZ500_0080_0059,龙岗区,low_pet_city_signal,0.1475017365740901,0.0,8,0,0.0,0
SZ500_0080_0060,龙岗区,low_pet_city_signal,0.0546646463847253,0.0,8,0,0.0,0
SZ500_0080_0061,龙岗区,low_pet_city_signal,0.1510412328690034,0.0148880216915048,8,0,0.0,0
SZ500_0080_0062,龙岗区,low_pet_city_signal,0.2861412502980728,0.2378964869832343,8,0,0.0,0
SZ500_0080_0063,龙岗区,low_pet_city_signal,0.148238774604614,0.0148880216915048,8,0,0.0,0
SZ500_0080_0064,龙岗区,low_pet_city_signal,0.1453774479432641,0.0,8,0,0.0,0
SZ500_0080_0065,龙岗区,low_pet_city_signal,0.1454799205899862,0.0,8,0,0.0,0
SZ500_0080_0066,龙岗区,low_pet_city_signal,0.1452842423148162,0.0,8,0,0.0,0
SZ500_0080_0067,龙岗区,low_pet_city_signal,0.1592492451033977,0.0148880216915048,8,0,0.0,0
SZ500_0080_0068,龙岗区,mixed_or_transitional_zone,0.5163637100520081,0.3557953565641422,8,0,0.0,0
SZ500_0080_0069,龙岗区,mixed_or_transitional_zone,0.3877898925367803,0.1958971972147416,8,0,0.0,0
SZ500_0080_0070,龙岗区,low_pet_city_signal,0.0776347479210898,0.0,8,0,0.0,0
SZ500_0080_0071,龙岗区,low_pet_city_signal,0.087794872298925,0.0,8,0,0.0,0
SZ500_0080_0072,龙岗区,low_pet_city_signal,0.0606473111863628,0.0,7,0,0.0,0
SZ500_0080_0073,龙岗区,low_pet_city_signal,0.0,0.0,4,0,0.0,0
SZ500_0081_0033,罗湖区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0081_0034,罗湖区,low_pet_city_signal,0.0716857715449359,0.0,8,0,0.0,0
SZ500_0081_0035,罗湖区,low_pet_city_signal,0.1720030425519956,0.0,8,0,0.0,0
SZ500_0081_0036,罗湖区,low_pet_city_signal,0.1806780372517215,0.0,8,0,0.0,0
SZ500_0081_0037,罗湖区,low_pet_city_signal,0.1986749849652991,0.0,8,0,0.0,0
SZ500_0081_0038,罗湖区,low_pet_city_signal,0.179871315894594,0.0,8,0,0.0,0
SZ500_0081_0039,罗湖区,low_pet_city_signal,0.1977552211620176,0.0148880216915048,8,1,0.125,0
SZ500_0081_0040,罗湖区,low_pet_city_signal,0.1878736647567473,0.0,8,1,0.125,0
SZ500_0081_0041,罗湖区,low_pet_city_signal,0.1998793228006225,0.0,8,1,0.125,0
SZ500_0081_0042,罗湖区,low_pet_city_signal,0.1516549168278136,0.0,8,0,0.0,0
SZ500_0081_0043,罗湖区,low_pet_city_signal,0.2584572371854014,0.0138392929956668,8,0,0.0,0
SZ500_0081_0044,罗湖区,low_pet_city_signal,0.1833133406371731,0.0539676796311986,8,0,0.0,0
SZ500_0081_0045,龙岗区,low_pet_city_signal,0.0531660331276773,0.0,8,0,0.0,0
SZ500_0081_0046,龙岗区,low_pet_city_signal,0.1805207643031867,0.0,8,0,0.0,0
SZ500_0081_0047,龙岗区,low_pet_city_signal,0.2376351549580207,0.0617961547761103,8,2,0.25,0
SZ500_0081_0048,龙岗区,suppressed_emergence_frontier,0.7925763005949087,0.8200000000000001,8,4,0.5,1
SZ500_0081_0049,龙岗区,suppressed_emergence_frontier,0.7983192436414339,0.8051196210914366,8,7,0.875,1
SZ500_0081_0050,龙岗区,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,8,7,0.875,1
SZ500_0081_0051,龙岗区,mixed_or_transitional_zone,0.6681493641269559,0.508456662780578,8,7,0.875,0
SZ500_0081_0052,龙岗区,suppressed_emergence_frontier,0.7936384414310114,0.8200000000000001,8,4,0.5,1
SZ500_0081_0053,龙岗区,low_pet_city_signal,0.1624310576335846,0.0297760433830096,8,3,0.375,0
SZ500_0081_0054,龙岗区,low_pet_city_signal,0.1305195784623359,0.0,8,1,0.125,0
SZ500_0081_0055,龙岗区,low_pet_city_signal,0.0532696476520839,0.0,8,0,0.0,0
SZ500_0081_0056,龙岗区,low_pet_city_signal,0.0531334215633631,0.0,8,0,0.0,0
SZ500_0081_0057,龙岗区,low_pet_city_signal,0.0543213678312009,0.0,8,0,0.0,0
SZ500_0081_0058,龙岗区,low_pet_city_signal,0.1477885250874685,0.0,8,0,0.0,0
SZ500_0081_0059,龙岗区,low_pet_city_signal,0.1320671916522447,0.0,8,0,0.0,0
SZ500_0081_0060,龙岗区,low_pet_city_signal,0.1405295159107756,0.0,8,0,0.0,0
SZ500_0081_0061,龙岗区,low_pet_city_signal,0.1729301395749178,0.0,8,0,0.0,0
SZ500_0081_0062,龙岗区,low_pet_city_signal,0.144961783759668,0.0,8,0,0.0,0
SZ500_0081_0063,龙岗区,low_pet_city_signal,0.1529103839672355,0.0297760433830096,8,0,0.0,0
SZ500_0081_0064,龙岗区,low_pet_city_signal,0.1408471472211198,0.0,8,0,0.0,0
SZ500_0081_0065,龙岗区,low_pet_city_signal,0.1502138784784941,0.0,8,0,0.0,0
SZ500_0081_0066,龙岗区,low_pet_city_signal,0.1543190626599996,0.0,8,0,0.0,0
SZ500_0081_0067,龙岗区,low_pet_city_signal,0.1924215680423829,0.0,8,0,0.0,0
SZ500_0081_0068,龙岗区,low_pet_city_signal,0.0790579512050252,0.0,8,0,0.0,0
SZ500_0081_0069,龙岗区,low_pet_city_signal,0.0432867933975858,0.0,7,0,0.0,0
SZ500_0081_0070,龙岗区,low_pet_city_signal,0.0949743760391912,0.0,6,0,0.0,0
SZ500_0081_0071,龙岗区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0081_0072,龙岗区,low_pet_city_signal,0.0,0.0,4,0,0.0,0
SZ500_0082_0033,罗湖区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0082_0034,罗湖区,low_pet_city_signal,0.0864373021693428,0.0,8,0,0.0,0
SZ500_0082_0035,罗湖区,low_pet_city_signal,0.1458605276735989,0.0,8,0,0.0,0
SZ500_0082_0036,罗湖区,low_pet_city_signal,0.174019122237857,0.0,8,0,0.0,0
SZ500_0082_0037,罗湖区,low_pet_city_signal,0.1474221616458063,0.0,8,0,0.0,0
SZ500_0082_0038,罗湖区,low_pet_city_signal,0.1438260390721645,0.0148880216915048,8,0,0.0,0
SZ500_0082_0039,罗湖区,low_pet_city_signal,0.1760777016835529,0.0,8,0,0.0,0
SZ500_0082_0040,罗湖区,low_pet_city_signal,0.1234776247632826,0.0,8,0,0.0,0
SZ500_0082_0041,罗湖区,low_pet_city_signal,0.0483278969685136,0.0,8,0,0.0,0
SZ500_0082_0042,罗湖区,low_pet_city_signal,0.0500611598365208,0.0,8,0,0.0,0
SZ500_0082_0043,罗湖区,low_pet_city_signal,0.0520873533659027,0.0,8,0,0.0,0
SZ500_0082_0044,罗湖区,low_pet_city_signal,0.0529632758266896,0.0,8,0,0.0,0
SZ500_0082_0045,罗湖区,low_pet_city_signal,0.1873656227999902,0.0,8,0,0.0,0
SZ500_0082_0046,罗湖区,low_pet_city_signal,0.0485092398960518,0.0,8,0,0.0,0
SZ500_0082_0047,龙岗区,low_pet_city_signal,0.0509170644796175,0.0,8,1,0.125,0
SZ500_0082_0048,龙岗区,mixed_or_transitional_zone,0.5750958065460969,0.3911230061521835,8,4,0.5,0
SZ500_0082_0049,龙岗区,suppressed_emergence_frontier,0.7999999999999999,0.6222051000170904,8,5,0.625,1
SZ500_0082_0050,龙岗区,suppressed_emergence_frontier,0.6878303550618163,0.7038388368468784,8,5,0.625,1
SZ500_0082_0051,龙岗区,suppressed_emergence_frontier,0.5689059612108105,0.5885714285714285,8,4,0.5,1
SZ500_0082_0052,龙岗区,suppressed_emergence_frontier,0.7336503799386975,0.7735342064993262,8,3,0.375,1
SZ500_0082_0053,龙岗区,suppressed_emergence_frontier,0.6360142757360795,0.6795570367098664,8,2,0.25,1
SZ500_0082_0054,龙岗区,mixed_or_transitional_zone,0.3665237890413274,0.296373976548769,8,1,0.125,0
SZ500_0082_0055,龙岗区,low_pet_city_signal,0.0528691269816495,0.0,8,0,0.0,0
SZ500_0082_0056,龙岗区,low_pet_city_signal,0.0533689046309651,0.0,8,0,0.0,0
SZ500_0082_0057,龙岗区,low_pet_city_signal,0.1322069533525435,0.0,8,0,0.0,0
SZ500_0082_0058,龙岗区,low_pet_city_signal,0.1448445605294056,0.0,8,0,0.0,0
SZ500_0082_0059,龙岗区,low_pet_city_signal,0.1877104625673864,0.0,8,0,0.0,0
SZ500_0082_0060,龙岗区,low_pet_city_signal,0.1324153683362685,0.0,8,0,0.0,0
SZ500_0082_0061,龙岗区,low_pet_city_signal,0.0548085418187032,0.0,8,0,0.0,0
SZ500_0082_0062,龙岗区,low_pet_city_signal,0.1054603085702673,0.0493878255639305,8,0,0.0,0
SZ500_0082_0063,龙岗区,mixed_or_transitional_zone,0.3597154559282519,0.2195325358565938,8,0,0.0,0
SZ500_0082_0064,龙岗区,low_pet_city_signal,0.1757514382817954,0.0148880216915048,8,0,0.0,0
SZ500_0082_0065,龙岗区,low_pet_city_signal,0.1741602257495298,0.0,8,0,0.0,0
SZ500_0082_0066,龙岗区,low_pet_city_signal,0.1506854775153218,0.0,8,0,0.0,0
SZ500_0082_0067,龙岗区,low_pet_city_signal,0.1123443664704793,0.0,7,0,0.0,0
SZ500_0082_0068,龙岗区,low_pet_city_signal,0.0012604983762466,0.0,6,0,0.0,0
SZ500_0082_0069,龙岗区,low_pet_city_signal,0.0,0.0,4,0,0.0,0
SZ500_0083_0033,罗湖区,low_pet_city_signal,0.0,0.0,4,0,0.0,0
SZ500_0083_0034,罗湖区,low_pet_city_signal,0.0546700596981816,0.0,7,0,0.0,0
SZ500_0083_0035,罗湖区,low_pet_city_signal,0.0865913467656392,0.0,8,0,0.0,0
SZ500_0083_0036,罗湖区,low_pet_city_signal,0.1610122940664688,0.0,8,0,0.0,0
SZ500_0083_0037,罗湖区,mixed_or_transitional_zone,0.3979219728303666,0.1442036861733848,8,0,0.0,0
SZ500_0083_0038,罗湖区,low_pet_city_signal,0.3317210350175605,0.196821828085578,8,0,0.0,0
SZ500_0083_0039,罗湖区,low_pet_city_signal,0.0531074455368861,0.0,8,0,0.0,0
SZ500_0083_0040,罗湖区,low_pet_city_signal,0.185393329929144,0.0,8,0,0.0,0
SZ500_0083_0041,罗湖区,low_pet_city_signal,0.1846756247021534,0.0,8,0,0.0,0
SZ500_0083_0042,罗湖区,low_pet_city_signal,0.1867847736110639,0.0,8,0,0.0,0
SZ500_0083_0043,罗湖区,low_pet_city_signal,0.0533073145868605,0.0,8,0,0.0,0
SZ500_0083_0044,罗湖区,low_pet_city_signal,0.053816865909284,0.0,8,0,0.0,0
SZ500_0083_0045,罗湖区,low_pet_city_signal,0.0530303438979974,0.0,8,0,0.0,0
SZ500_0083_0046,罗湖区,low_pet_city_signal,0.049728489657035,0.0,8,0,0.0,0
SZ500_0083_0047,罗湖区,low_pet_city_signal,0.1246426823656932,0.0,8,0,0.0,0
SZ500_0083_0048,龙岗区,mixed_or_transitional_zone,0.3998426253547348,0.2481760041698113,8,2,0.25,0
SZ500_0083_0049,龙岗区,suppressed_emergence_frontier,0.797720035148413,0.6613470033578697,8,3,0.375,1
SZ500_0083_0050,龙岗区,mixed_or_transitional_zone,0.5170868240573784,0.3410677300828115,8,5,0.625,0
SZ500_0083_0051,龙岗区,low_pet_city_signal,0.2918589275086167,0.2428223171969411,8,4,0.5,0
SZ500_0083_0052,龙岗区,low_pet_city_signal,0.294761692088162,0.233310026503689,8,3,0.375,0
SZ500_0083_0053,龙岗区,low_pet_city_signal,0.3230671481814698,0.2382667186351576,8,2,0.25,0
SZ500_0083_0054,龙岗区,low_pet_city_signal,0.2309790088331355,0.1775421867306385,8,1,0.125,0
SZ500_0083_0055,龙岗区,low_pet_city_signal,0.1447803405568188,0.0,8,0,0.0,0
SZ500_0083_0056,龙岗区,low_pet_city_signal,0.0531826533599126,0.0,8,0,0.0,0
SZ500_0083_0057,龙岗区,low_pet_city_signal,0.1317580245943772,0.0,8,0,0.0,0
SZ500_0083_0058,龙岗区,low_pet_city_signal,0.1481727644232991,0.0,8,0,0.0,0
SZ500_0083_0059,龙岗区,low_pet_city_signal,0.134313110431774,0.0,8,0,0.0,0
SZ500_0083_0060,龙岗区,low_pet_city_signal,0.1361514815487547,0.0,8,0,0.0,0
SZ500_0083_0061,龙岗区,low_pet_city_signal,0.0594028963649974,0.0,8,0,0.0,0
SZ500_0083_0062,龙岗区,low_pet_city_signal,0.0635532182028383,0.0,8,0,0.0,0
SZ500_0083_0063,龙岗区,low_pet_city_signal,0.2394258605024298,0.0680414344684107,8,0,0.0,0
SZ500_0083_0064,龙岗区,low_pet_city_signal,0.1798632637775792,0.0,8,0,0.0,0
SZ500_0083_0065,龙岗区,low_pet_city_signal,0.1807042675534043,0.0,8,0,0.0,0
SZ500_0083_0066,龙岗区,low_pet_city_signal,0.1289601626319538,0.0,7,0,0.0,0
SZ500_0083_0067,龙岗区,low_pet_city_signal,0.1267968250639558,0.0,5,0,0.0,0
SZ500_0084_0034,罗湖区,low_pet_city_signal,0.0,0.0,4,0,0.0,0
SZ500_0084_0035,罗湖区,low_pet_city_signal,0.0103509314209911,0.0,6,0,0.0,0
SZ500_0084_0036,罗湖区,low_pet_city_signal,0.1279852733231004,0.0,7,0,0.0,0
SZ500_0084_0037,罗湖区,low_pet_city_signal,0.0745202520183632,0.0,8,0,0.0,0
SZ500_0084_0038,罗湖区,low_pet_city_signal,0.349943568913195,0.270824494566712,8,0,0.0,0
SZ500_0084_0039,罗湖区,mixed_or_transitional_zone,0.5248472419675517,0.3053135628845738,8,0,0.0,0
SZ500_0084_0040,罗湖区,low_pet_city_signal,0.250629314601089,0.2167929375813393,8,0,0.0,0
SZ500_0084_0041,罗湖区,low_pet_city_signal,0.0526910617575822,0.0,8,0,0.0,0
SZ500_0084_0042,罗湖区,low_pet_city_signal,0.0517232927142029,0.0,8,0,0.0,0
SZ500_0084_0043,罗湖区,low_pet_city_signal,0.053850479877477,0.0,8,0,0.0,0
SZ500_0084_0044,罗湖区,low_pet_city_signal,0.0544117984800157,0.0,8,0,0.0,0
SZ500_0084_0045,罗湖区,low_pet_city_signal,0.0536902061271208,0.0,8,0,0.0,0
SZ500_0084_0046,罗湖区,low_pet_city_signal,0.051078131335405,0.0,8,0,0.0,0
SZ500_0084_0047,罗湖区,low_pet_city_signal,0.1843980082668182,0.0,8,0,0.0,0
SZ500_0084_0048,龙岗区,low_pet_city_signal,0.0572514717006303,0.0,8,1,0.125,0
SZ500_0084_0049,龙岗区,mixed_or_transitional_zone,0.5326117806032664,0.5536428795367769,8,2,0.25,0
SZ500_0084_0050,龙岗区,suppressed_emergence_frontier,0.7253139192690726,0.7428571428571429,8,1,0.125,1
SZ500_0084_0051,龙岗区,low_pet_city_signal,0.1997333912673767,0.090445201804188,8,1,0.125,0
SZ500_0084_0052,龙岗区,low_pet_city_signal,0.2956037875212696,0.1904240137991856,8,0,0.0,0
SZ500_0084_0053,龙岗区,low_pet_city_signal,0.1472376072611259,0.0297760433830096,8,0,0.0,0
SZ500_0084_0054,龙岗区,low_pet_city_signal,0.1295866666854815,0.0,8,0,0.0,0
SZ500_0084_0055,龙岗区,low_pet_city_signal,0.1291413080741578,0.0,8,0,0.0,0
SZ500_0084_0056,龙岗区,low_pet_city_signal,0.1288533388198505,0.0,8,0,0.0,0
SZ500_0084_0057,龙岗区,low_pet_city_signal,0.0520177014406084,0.0,8,0,0.0,0
SZ500_0084_0058,龙岗区,low_pet_city_signal,0.1429176461767217,0.0,8,0,0.0,0
SZ500_0084_0059,龙岗区,low_pet_city_signal,0.1366021223107075,0.0,8,0,0.0,0
SZ500_0084_0060,龙岗区,low_pet_city_signal,0.0630332099143291,0.0,8,0,0.0,0
SZ500_0084_0061,龙岗区,low_pet_city_signal,0.0670827846507761,0.0,8,0,0.0,0
SZ500_0084_0062,龙岗区,low_pet_city_signal,0.0725771507881354,0.0,8,0,0.0,0
SZ500_0084_0063,龙岗区,low_pet_city_signal,0.1593402025647408,0.0,8,0,0.0,0
SZ500_0084_0064,龙岗区,low_pet_city_signal,0.1835059371584215,0.0,8,0,0.0,0
SZ500_0084_0065,龙岗区,low_pet_city_signal,0.1423475654800473,0.0,7,0,0.0,0
SZ500_0084_0066,龙岗区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0085_0036,罗湖区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0085_0037,罗湖区,low_pet_city_signal,0.0389915724763487,0.0,7,0,0.0,0
SZ500_0085_0038,罗湖区,mixed_or_transitional_zone,0.4754256095273104,0.0070303495227938,8,0,0.0,0
SZ500_0085_0039,罗湖区,mixed_or_transitional_zone,0.8066363557464811,0.5182040649355807,8,1,0.125,0
SZ500_0085_0040,罗湖区,mixed_or_transitional_zone,0.5130790029360018,0.527531856760017,8,1,0.125,0
SZ500_0085_0041,罗湖区,low_pet_city_signal,0.1880868783143358,0.0148880216915048,8,1,0.125,0
SZ500_0085_0042,罗湖区,low_pet_city_signal,0.1858841199441802,0.0,8,0,0.0,0
SZ500_0085_0043,罗湖区,low_pet_city_signal,0.053799265005273,0.0,8,0,0.0,0
SZ500_0085_0044,罗湖区,low_pet_city_signal,0.0545264423567964,0.0,8,0,0.0,0
SZ500_0085_0045,罗湖区,low_pet_city_signal,0.0539249495513562,0.0,8,0,0.0,0
SZ500_0085_0046,罗湖区,low_pet_city_signal,0.0519311084241055,0.0,8,0,0.0,0
SZ500_0085_0047,罗湖区,low_pet_city_signal,0.05274722498288,0.0,8,0,0.0,0
SZ500_0085_0048,罗湖区,low_pet_city_signal,0.2105770735626729,0.1625340809355046,8,0,0.0,0
SZ500_0085_0049,龙岗区,low_pet_city_signal,0.292643856693075,0.1583051861762751,8,1,0.125,0
SZ500_0085_0050,龙岗区,mixed_or_transitional_zone,0.3905284237868262,0.2345180871341201,8,1,0.125,0
SZ500_0085_0051,龙岗区,low_pet_city_signal,0.0552843621540418,0.0,8,1,0.125,0
SZ500_0085_0052,龙岗区,low_pet_city_signal,0.0508985619585613,0.0,8,0,0.0,0
SZ500_0085_0053,龙岗区,low_pet_city_signal,0.1298201661538918,0.0,8,0,0.0,0
SZ500_0085_0054,龙岗区,low_pet_city_signal,0.1421267746456433,0.0,8,0,0.0,0
SZ500_0085_0055,龙岗区,low_pet_city_signal,0.1270947075987174,0.0,8,0,0.0,0
SZ500_0085_0056,龙岗区,low_pet_city_signal,0.1750337733053134,0.0,8,0,0.0,0
SZ500_0085_0057,龙岗区,low_pet_city_signal,0.1294101174831798,0.0,8,0,0.0,0
SZ500_0085_0058,龙岗区,low_pet_city_signal,0.0566537794750652,0.0,8,0,0.0,0
SZ500_0085_0059,龙岗区,low_pet_city_signal,0.0612730089535765,0.0,8,0,0.0,0
SZ500_0085_0060,龙岗区,low_pet_city_signal,0.0731285490443709,0.0,8,0,0.0,0
SZ500_0085_0061,龙岗区,low_pet_city_signal,0.1302734672718997,0.0,7,0,0.0,0
SZ500_0085_0062,龙岗区,low_pet_city_signal,0.0026054498080868,0.0,6,0,0.0,0
SZ500_0085_0063,龙岗区,low_pet_city_signal,0.0101900102896561,0.0,6,0,0.0,0
SZ500_0085_0064,龙岗区,low_pet_city_signal,0.1496050400158328,0.0,7,0,0.0,0
SZ500_0085_0065,龙岗区,low_pet_city_signal,0.0272979101369479,0.0,6,0,0.0,0
SZ500_0086_0037,罗湖区,low_pet_city_signal,0.0,0.0,6,0,0.0,0
SZ500_0086_0038,罗湖区,mixed_or_transitional_zone,0.5896149634147511,0.2084751467114743,8,0,0.0,0
SZ500_0086_0039,罗湖区,mixed_or_transitional_zone,0.8049144852147705,0.5424122410635771,8,1,0.125,0
SZ500_0086_0040,罗湖区,suppressed_emergence_frontier,0.5689870561801662,0.5996034427482244,8,0,0.0,1
SZ500_0086_0041,罗湖区,low_pet_city_signal,0.1899057963609748,0.0446640650745145,8,1,0.125,0
SZ500_0086_0042,罗湖区,low_pet_city_signal,0.0511090311445215,0.0,8,0,0.0,0
SZ500_0086_0043,罗湖区,low_pet_city_signal,0.1891419463274494,0.0,8,0,0.0,0
SZ500_0086_0044,罗湖区,low_pet_city_signal,0.1899981744041895,0.0,8,0,0.0,0
SZ500_0086_0045,罗湖区,low_pet_city_signal,0.053916019790272,0.0,8,0,0.0,0
SZ500_0086_0046,罗湖区,low_pet_city_signal,0.1303132092981362,0.0,8,0,0.0,0
SZ500_0086_0047,罗湖区,low_pet_city_signal,0.1867728576125457,0.0148880216915048,8,0,0.0,0
SZ500_0086_0048,罗湖区,mixed_or_transitional_zone,0.3830087884526564,0.2386491971247506,8,0,0.0,0
SZ500_0086_0049,罗湖区,low_pet_city_signal,0.2541843508397131,0.1016421174874372,8,0,0.0,0
SZ500_0086_0050,龙岗区,low_pet_city_signal,0.051685116190063,0.0,8,0,0.0,0
SZ500_0086_0051,龙岗区,low_pet_city_signal,0.0518785493301472,0.0,8,0,0.0,0
SZ500_0086_0052,龙岗区,low_pet_city_signal,0.0519458969882894,0.0,8,0,0.0,0
SZ500_0086_0053,龙岗区,low_pet_city_signal,0.0523538354222567,0.0,8,0,0.0,0
SZ500_0086_0054,龙岗区,low_pet_city_signal,0.0504827090548053,0.0,8,0,0.0,0
SZ500_0086_0055,龙岗区,low_pet_city_signal,0.1583423011744808,0.0148880216915048,8,0,0.0,0
SZ500_0086_0056,龙岗区,low_pet_city_signal,0.2746582606540915,0.131901549086805,8,1,0.125,0
SZ500_0086_0057,龙岗区,mixed_or_transitional_zone,0.4841336541090805,0.3027318459178801,8,1,0.125,0
SZ500_0086_0058,龙岗区,low_pet_city_signal,0.2881577673908522,0.0534594502629333,8,1,0.125,0
SZ500_0086_0059,龙岗区,low_pet_city_signal,0.0246297217476332,0.0,7,0,0.0,0
SZ500_0086_0060,龙岗区,low_pet_city_signal,0.0,0.0,6,0,0.0,0
