host_key,host_name,normalized_host_name,primary_venue_type,district_name,grid_id,lon_wgs84,lat_wgs84,liminal_class,verification_priority_score,liminal_potential_score,pet_service_exposure_500m,liminal_rule_exposure_800m,explicit_open_rule_exposure_800m,restrictive_rule_exposure_800m,nearest_liminal_rule_m,nearest_explicit_open_rule_m,strongest_rule_source_id,strongest_rule_name,strongest_rule_state,strongest_rule_distance_m,recommended_source_strategy,verification_question,claim_boundary
residential_property|吉洲大楼|南山区,吉洲大楼,吉洲大楼,residential_property,南山区,SZ500_0044_0032,113.96256478633566,22.53890095322678,rule_liminal_threshold_core,0.6105572603057029,0.7553220936264473,1.1510035720429737,0.6639705310345649,0.0,0.0,71.89932202719281,,,,,,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
park_or_recreation|乐随童儿童乐园(君盛店)|龙岗区,乐随童儿童乐园(君盛店),乐随童儿童乐园,park_or_recreation,龙岗区,SZ500_0105_0077,114.26417367342889,22.73222656587072,ecology_ready_rule_liminal_frontier,0.6104643153448497,0.768046349268346,3.355121659090983,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
shopping_mall|美家乐购物中心|福田区,美家乐购物中心,美家乐,shopping_mall,福田区,SZ500_0063_0040,114.0534676962413,22.57218983587032,ecology_ready_rule_liminal_frontier,0.6101866182365746,0.7951588772787562,2.515153316639119,0.0,0.2609015787738948,0.0,,289.4413230822941,PPR_087,梅林梅京社区街心小公园宠物友好空间,explicit_open_rule,289.4413230822941,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
park_or_recreation|安发路社区公园|光明区,安发路社区公园,安发路社区公园,park_or_recreation,光明区,SZ500_0030_0085,113.90166471854502,22.778385934706048,ecology_ready_rule_liminal_frontier,0.6099173937219116,0.7692992480446746,3.328330253999863,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|留仙居-山顶公园|南山区,留仙居-山顶公园,留仙居-山顶公园,park_or_recreation,南山区,SZ500_0040_0043,113.94508831272944,22.58605678413231,ecology_ready_rule_liminal_frontier,0.6097343973195628,0.7760641988175768,3.2514190503160365,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
shopping_mall|华润万科广场|罗湖区,华润万科广场,华润万科,shopping_mall,罗湖区,SZ500_0077_0034,114.1222875346298,22.544428256197754,ecology_ready_rule_liminal_frontier,0.6097079922494574,0.7170289215084192,3.542978638297998,0.0,0.1460005833319545,0.3957548602342761,,433.3563042428245,PPR_HILTON_006,Hampton by Hilton Shenzhen Dongmen,restrictive_rule,227.95653486337173,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|分子果汁卓悦汇购物中心|福田区,分子果汁 卓悦汇购物中心,分子果汁卓悦汇,shopping_mall,福田区,SZ500_0063_0040,114.0546171699563,22.572170641518927,ecology_ready_rule_liminal_frontier,0.6093232269270666,0.7984836662323743,2.3576532728405235,0.0,0.3198196325632121,0.0,,243.7753087604157,PPR_087,梅林梅京社区街心小公园宠物友好空间,explicit_open_rule,243.7753087604157,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|道深圳湾社区中心路2233号宝能·allcity购物中心|南山区,道深圳湾社区中心路2233号宝能·allcity购物中心,道湾社区中心路2233号宝能·allcity,shopping_mall,南山区,SZ500_0038_0025,113.93408223264936,22.5039928257475,ecology_ready_rule_liminal_frontier,0.6092957812361597,0.7694597391540998,3.3116782545795,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
park_or_recreation|仁恒梦公园|龙岗区,仁恒梦公园,仁恒梦公园,park_or_recreation,龙岗区,SZ500_0096_0077,114.22095717076434,22.733507696455064,ecology_ready_rule_liminal_frontier,0.609222382921665,0.774851332078551,3.2522168717031867,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
shopping_mall|广东深圳凯旋荟购物中心|龙岗区,广东深圳凯旋荟购物中心,广东凯旋荟,shopping_mall,龙岗区,SZ500_0074_0049,114.11230377917975,22.60919615409196,ecology_ready_rule_liminal_frontier,0.609212207902065,0.7427078588095392,3.607763595873634,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
park_or_recreation|极客森超乐场(东部星悦天地店)|龙岗区,极客森超乐场(东部星悦天地店),极客森超乐场,park_or_recreation,龙岗区,SZ500_0081_0052,114.14541872720464,22.62143165057654,ecology_ready_rule_liminal_frontier,0.6086535281901595,0.7776028033762441,3.2097424982171945,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
hotel|余富家酒店公寓|罗湖区,余富家酒店公寓,余富家酒公寓,hotel,罗湖区,SZ500_0076_0033,114.116606696402,22.53690181900218,rule_liminal_threshold_core,0.6084069700179153,0.7075999359743901,2.233306857222268,0.0169801023188935,0.5536000486810727,0.0577323478842381,770.0252538542322,117.86544577792124,PPR_101,南湖玛雅城右侧草地宠物友好活动空间,explicit_open_rule,117.86544577792124,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
shopping_mall|lrsalon烫发染发接发金利路48号凯旋荟购物中心|龙岗区,lR SALON烫发染发接发 金利路48号凯旋荟购物中心,lRSALON烫发染发接发金利路48号凯旋荟,shopping_mall,龙岗区,SZ500_0074_0049,114.11219064900992,22.609002120526416,ecology_ready_rule_liminal_frontier,0.6080984834747203,0.7421176547609476,3.586103584485973,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|凯美天地|南山区,凯美天地,凯美天地,shopping_mall,南山区,SZ500_0032_0030,113.90667541242152,22.53071657343708,ecology_ready_rule_liminal_frontier,0.6080736417999231,0.7544079565176874,3.4467211643462323,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|百世广场|龙岗区,百世广场,百世,shopping_mall,龙岗区,SZ500_0106_0077,114.2679984108612,22.733217950130395,ecology_ready_rule_liminal_frontier,0.6079540644605091,0.764389431504864,3.334251806039623,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|万科时代广场9拾9街|龙岗区,万科时代广场9拾9街,万科时代9拾9街,shopping_mall,龙岗区,SZ500_0102_0074,114.24685970291884,22.72232913302425,ecology_ready_rule_liminal_frontier,0.6073188555400146,0.7582417094821119,3.385875957726619,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|钟记原味汤粉王金利路48号凯旋荟购物中心|龙岗区,钟记原味汤粉王 金利路48号凯旋荟购物中心,钟记原味汤粉王金利路48号凯旋荟,shopping_mall,龙岗区,SZ500_0074_0049,114.1123808888679,22.60911621237016,ecology_ready_rule_liminal_frontier,0.6070949600759269,0.7415852748855215,3.566680580498377,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
park_or_recreation|三联文体广场|龙华区,三联文体广场,三联文体,park_or_recreation,龙华区,SZ500_0055_0060,114.0212452307594,22.661027258324165,ecology_ready_rule_liminal_frontier,0.6069404149508875,0.7623974175299089,3.3314296050286893,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|奋斗者公园|龙华区,奋斗者公园,奋斗者公园,park_or_recreation,龙华区,SZ500_0055_0060,114.02074043844355,22.66061778558833,ecology_ready_rule_liminal_frontier,0.6067505591526838,0.7623008888736118,3.327907710750607,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
shopping_mall|梅林佐阾|福田区,梅林佐阾,梅林佐阾,shopping_mall,福田区,SZ500_0058_0038,114.03324610997984,22.56355578372401,ecology_ready_rule_liminal_frontier,0.6066491388774478,0.7685459158665822,3.2584626041385447,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
park_or_recreation|natakids亲子互动中心(百佳华佳漾汇店)|宝安区,NATAKIDS亲子互动中心(百佳华佳漾汇店),NATAKIDS亲子互动中心,park_or_recreation,宝安区,SZ500_0015_0076,113.8240314996673,22.73693378980593,rule_liminal_threshold_core,0.6065119255132927,0.7601006251404385,1.877718543190092,0.1710351940615017,0.0,0.0,464.1997008189455,,PPR_081,沙井京基百纳广场年度报告规则证据,conditional_liminal_rule,464.1997008189455,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
residential_property|电力大厦|罗湖区,电力大厦,电力大厦,residential_property,罗湖区,SZ500_0080_0040,114.13675889468568,22.568733587789094,ecology_ready_rule_liminal_frontier,0.6063076635125637,0.6365645946819163,4.911883168520438,0.0,0.0,0.0,,,,,,,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
shopping_mall|布吉凯旋荟购物中心|龙岗区,布吉凯旋荟购物中心,布吉凯旋荟,shopping_mall,龙岗区,SZ500_0074_0049,114.11203542511916,22.609231994022142,ecology_ready_rule_liminal_frontier,0.606119936021811,0.7410674927063445,3.547893897511023,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
residential_property|边检一大院1期|罗湖区,边检一大院1期,边检一大院1期,residential_property,罗湖区,SZ500_0075_0033,114.11559020643918,22.53621610453805,ecology_ready_rule_liminal_frontier,0.6058860361404754,0.6923016666569938,2.086410149424132,0.0177156654163691,0.6794559577384508,0.0602332624156551,752.5358376501052,48.51640466535593,PPR_101,南湖玛雅城右侧草地宠物友好活动空间,explicit_open_rule,48.51640466535593,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
shopping_mall|esteelauder雅诗兰黛卓悦汇购物中心|福田区,ESTEE LAUDER雅诗兰黛 卓悦汇购物中心,ESTEELAUDER雅诗兰黛卓悦汇,shopping_mall,福田区,SZ500_0063_0040,114.05523736610812,22.572203473931445,ecology_ready_rule_liminal_frontier,0.6056687600795123,0.7966301056117804,2.309825824413028,0.0,0.3174401049759826,0.0,,245.42751821254936,PPR_087,梅林梅京社区街心小公园宠物友好空间,explicit_open_rule,245.42751821254936,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
residential_property|边检一大院|罗湖区,边检一大院,边检一大院,residential_property,罗湖区,SZ500_0075_0033,114.11558319639262,22.53621009982102,ecology_ready_rule_liminal_frontier,0.6054851928944083,0.6920109414191841,2.082480396111704,0.0177128326914899,0.6790547538357367,0.0602236311510657,752.601152323226,48.82446377634302,PPR_101,南湖玛雅城右侧草地宠物友好活动空间,explicit_open_rule,48.82446377634302,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
shopping_mall|宝能太古城allcity购物中心|南山区,宝能太古城Allcity购物中心,宝能太古城Allcity,shopping_mall,南山区,SZ500_0038_0025,113.93426009110144,22.50390657198737,ecology_ready_rule_liminal_frontier,0.6054806810405795,0.7675471159619165,3.2414863897528896,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|apple授权专营店(喜荟城店)|罗湖区,Apple授权专营店(喜荟城店),Apple授权专营,shopping_mall,罗湖区,SZ500_0080_0040,114.13601913929575,22.570526362176643,ecology_ready_rule_liminal_frontier,0.6051171380400538,0.7643662628324834,3.1425818644037014,0.0,0.0531485796939171,0.0,,774.8815532150927,PPR_095,翠竹德弘社区公园宠物友好活动空间,explicit_open_rule,774.8815532150927,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|迪凯专柜中心路2233号宝能·allcity购物中心|南山区,迪凯专柜 中心路2233号宝能·all city购物中心,迪凯专柜中心路2233号宝能·allcity,shopping_mall,南山区,SZ500_0038_0025,113.93455785471382,22.50370214508948,ecology_ready_rule_liminal_frontier,0.605086170546518,0.7673488487966974,3.2342986839448584,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
residential_property|泰宁花园翠竹街道新村社区|罗湖区,泰宁花园 翠竹街道新村社区,泰宁花园翠竹街道新村社区,residential_property,罗湖区,SZ500_0079_0040,114.13581082276032,22.568334296677243,ecology_ready_rule_liminal_frontier,0.6041601942629622,0.6382469265453785,4.614959145855766,0.0,0.0637090110893477,0.0,,702.0606851026539,PPR_095,翠竹德弘社区公园宠物友好活动空间,explicit_open_rule,702.0606851026539,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
park_or_recreation|natakids儿童乐园|光明区,NATAKIDS儿童乐园,NATAKIDS儿童乐园,park_or_recreation,光明区,SZ500_0036_0079,113.9284036026256,22.74961742190257,ecology_ready_rule_liminal_frontier,0.603802958666547,0.7751109243207727,3.123422699068386,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|童幻亲子乐园|龙华区,童幻亲子乐园,童幻亲子乐园,park_or_recreation,龙华区,SZ500_0059_0048,114.0358570019226,22.60740272820756,ecology_ready_rule_liminal_frontier,0.6037143492419456,0.7790291071980232,3.081219492207206,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|书戏原著·趣玩星球(信义假日名城菁华园店)|龙岗区,书戏原著·趣玩星球(信义假日名城菁华园店),书戏原著·趣玩星球,park_or_recreation,龙岗区,SZ500_0076_0046,114.12150973644664,22.59740597983826,ecology_ready_rule_liminal_frontier,0.6035052202044322,0.7842003195544227,3.024118899810163,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
shopping_mall|梅林街道梅都社区中康路126号卓悦汇购物中心|福田区,梅林街道梅都社区中康路126号卓悦汇购物中心,梅林街道梅都社区中康路126号卓悦汇,shopping_mall,福田区,SZ500_0063_0040,114.05520473889096,22.572261196431555,ecology_ready_rule_liminal_frontier,0.6030802140677456,0.7948623725611024,2.2926503777591227,0.0,0.3088743766107037,0.0,,251.4902220121301,PPR_087,梅林梅京社区街心小公园宠物友好空间,explicit_open_rule,251.4902220121301,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|东湖街道东乐社区太宁路8号百仕达东郡广场裙楼1楼喜荟城|罗湖区,东湖街道东乐社区太宁路8号百仕达东郡广场裙楼1楼喜荟城,东湖街道东乐社区太宁路8号百仕达东郡裙楼1楼喜荟,shopping_mall,罗湖区,SZ500_0079_0040,114.13545290258251,22.570412587054715,ecology_ready_rule_liminal_frontier,0.6030598533488596,0.7643734492374277,3.076567253441339,0.0,0.0614585172371492,0.0,,716.0378379513896,PPR_095,翠竹德弘社区公园宠物友好活动空间,explicit_open_rule,716.0378379513896,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
park_or_recreation|中洲公园|宝安区,中洲公园,中洲公园,park_or_recreation,宝安区,SZ500_0031_0040,113.9008790910342,22.57435754809627,ecology_ready_rule_liminal_frontier,0.6026340524803733,0.7655962117734444,3.1953485722970445,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
shopping_mall|梅林街道梅林路与中康路交汇处卓悦汇购物中心|福田区,梅林街道梅林路与中康路交汇处卓悦汇购物中心,梅林街道梅林路与中康路交汇处卓悦汇,shopping_mall,福田区,SZ500_0063_0040,114.0549407417379,22.5722930193382,ecology_ready_rule_liminal_frontier,0.6023957051666464,0.7942978699425233,2.291641091371899,0.0,0.3051213826427499,0.0,,254.20581090969964,PPR_087,梅林梅京社区街心小公园宠物友好空间,explicit_open_rule,254.20581090969964,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|青蓬海上捞蒸品海鲜城(万象城店)|罗湖区,青蓬海上捞蒸品海鲜城(万象城店),青蓬海上捞蒸品海鲜城,shopping_mall,罗湖区,SZ500_0074_0034,114.1107601951086,22.541017767202977,ecology_ready_rule_liminal_frontier,0.6020995676278272,0.6768788825906698,2.3268447060256023,0.209963379731493,0.1914701708338785,0.7138754910870764,58.87433565327197,448.249956150214,PPR_020,深圳君悦酒店一般酒店政策,restrictive_rule,58.87433565327197,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|太宁路百仕达五期喜荟城|罗湖区,太宁路百仕达五期喜荟城,太宁路百仕达五期喜荟城,shopping_mall,罗湖区,SZ500_0079_0040,114.13544889198717,22.570440578602387,ecology_ready_rule_liminal_frontier,0.6020304602768674,0.7638489703131718,3.058914878851927,0.0,0.0613360363505443,0.0,,716.8198216798442,PPR_095,翠竹德弘社区公园宠物友好活动空间,explicit_open_rule,716.8198216798442,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
park_or_recreation|乌石岩公园|宝安区,乌石岩公园,乌石岩公园,park_or_recreation,宝安区,SZ500_0036_0064,113.92770020195272,22.68330046933892,ecology_ready_rule_liminal_frontier,0.6020016017130043,0.7679220292223606,3.1563956557237134,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|新安足球公园公园|宝安区,新安足球公园 公园,新安足球公园公园,park_or_recreation,宝安区,SZ500_0031_0040,113.8987042925154,22.575233254370254,ecology_ready_rule_liminal_frontier,0.6017687345027228,0.7651592562222415,3.179792046134988,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|趣味屋(东部星悦天地店)|龙岗区,趣味屋(东部星悦天地店),趣味屋,park_or_recreation,龙岗区,SZ500_0081_0051,114.14554104824003,22.621088906532723,ecology_ready_rule_liminal_frontier,0.6014077737901649,0.7720942971474806,3.0997194968424773,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|鸭小七自然探索乐园(龙岗仁恒梦中心)|龙岗区,鸭小七自然探索乐园(龙岗仁恒梦中心),鸭小七自然探索乐园,park_or_recreation,龙岗区,SZ500_0096_0076,114.21910193641024,22.732151121879493,ecology_ready_rule_liminal_frontier,0.6005159847959669,0.7814146636451142,2.985501919156304,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|石厦北七街社区公园|福田区,石厦北七街社区公园,石厦北七街社区公园,park_or_recreation,福田区,SZ500_0062_0031,114.04838985041852,22.5294714712972,rule_liminal_threshold_core,0.6003419337727337,0.7512599894525861,2.658484480080223,0.0440306059341392,0.0,0.0,727.1166181160145,,PPR_092,福田星河COCO Park COCO Paw体系,cautious_liminal_rule,727.1166181160145,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
shopping_mall|西塔老太太泥炉烤肉(喜荟城店)|罗湖区,西塔老太太泥炉烤肉(喜荟城店),西塔老太太泥炉烤肉,shopping_mall,罗湖区,SZ500_0079_0040,114.13576356919698,22.57064099397072,ecology_ready_rule_liminal_frontier,0.5992456562810394,0.7622898130089932,3.024727753785704,0.0,0.05572931868048,0.0,,755.2447111904346,PPR_095,翠竹德弘社区公园宠物友好活动空间,explicit_open_rule,755.2447111904346,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|太古城购物中心|南山区,太古城购物中心,太古城,shopping_mall,南山区,SZ500_0038_0025,113.93456085754296,22.50361714207922,ecology_ready_rule_liminal_frontier,0.5990842812476171,0.7643212976364744,3.126554357873558,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
residential_property|黄贝岭14号大院|罗湖区,黄贝岭14号大院,黄贝岭14号大院,residential_property,罗湖区,SZ500_0078_0036,114.1301830994668,22.55017753575448,ecology_ready_rule_liminal_frontier,0.5990744571186263,0.6322735828283258,3.2631416161066804,0.1340641431297581,0.0673737195010071,0.0,255.58106952479395,680.7690229570405,PPR_104,罗湖区宠物经济高质量发展实施方案空间目标,governance_or_operator_liminal_rule,255.58106952479395,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
park_or_recreation|世界经济渔类海洋馆|南山区,世界经济渔类海洋馆,世界经济渔类海洋馆,park_or_recreation,南山区,SZ500_0034_0022,113.91174073574514,22.49081893197315,ecology_ready_rule_liminal_frontier,0.598500958508678,0.7633782073008694,3.122912399843488,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
residential_property|旺发楼|南山区,旺发楼,旺发楼,residential_property,南山区,SZ500_0044_0032,113.9636576851465,22.53842726582002,rule_liminal_threshold_core,0.5984128537907458,0.7407707054631005,1.218783212331617,0.6080671329007789,0.0,0.0,91.98977473824591,,,,,,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
residential_property|水库市场综合楼|罗湖区,水库市场综合楼,水库市场综合楼,residential_property,罗湖区,SZ500_0080_0040,114.13629983353812,22.56938387355396,ecology_ready_rule_liminal_frontier,0.5980777047499131,0.6332267265360411,4.52614304431807,0.0,0.0541745767473785,0.0,,766.9114659103096,PPR_095,翠竹德弘社区公园宠物友好活动空间,explicit_open_rule,766.9114659103096,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
park_or_recreation|童梦童趣儿童乐园(惠乐go店)|龙华区,童梦童趣儿童乐园(惠乐GO店),童梦童趣儿童乐园,park_or_recreation,龙华区,SZ500_0057_0062,114.02935149737571,22.66853316995752,rule_liminal_threshold_core,0.5971448103543507,0.7497990326770102,2.694112678120626,0.0226098823584129,0.0,0.0,662.2684032329247,,PPR_017,海底捞深圳上河坊店宠物友好试点,conditional_liminal_rule,662.2684032329247,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
