grid_id,district_name,liminal_surface,liminal_or_frontier_hosts,ecology_silent_hosts,positive_rule_count
SZ500_0063_0042,福田区,1.35,1.0,1.0,0.0
SZ500_0063_0043,福田区,0.0,0.0,0.0,0.0
SZ500_0063_0044,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0045,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0046,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0047,龙华区,1.4,0.0,4.0,0.0
SZ500_0063_0048,龙华区,37.3,31.0,18.0,0.0
SZ500_0063_0049,龙华区,1.4,0.0,4.0,0.0
SZ500_0063_0050,龙华区,2.4499999999999997,0.0,7.0,0.0
SZ500_0063_0051,龙岗区,46.1,37.0,26.0,0.0
SZ500_0063_0052,龙岗区,109.35,109.0,1.0,0.0
SZ500_0063_0053,龙岗区,59.35,59.0,1.0,0.0
SZ500_0063_0054,龙岗区,142.0,142.0,0.0,0.0
SZ500_0063_0055,龙岗区,42.75,41.0,5.0,0.0
SZ500_0063_0056,龙岗区,11.35,4.0,21.0,0.0
SZ500_0063_0057,龙岗区,3.5,0.0,10.0,0.0
SZ500_0063_0058,龙岗区,0.35,0.0,1.0,0.0
SZ500_0063_0059,龙岗区,2.0999999999999996,0.0,6.0,0.0
SZ500_0063_0060,龙岗区,16.299999999999997,3.0,38.0,0.0
SZ500_0063_0061,龙华区,0.7,0.0,2.0,0.0
SZ500_0063_0062,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0063,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0064,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0065,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0066,龙华区,3.4499999999999997,1.0,7.0,0.0
SZ500_0063_0067,龙华区,3.05,2.0,3.0,0.0
SZ500_0063_0068,龙华区,0.35,0.0,1.0,0.0
SZ500_0063_0069,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0070,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0071,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0072,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0073,龙华区,2.0999999999999996,0.0,6.0,0.0
SZ500_0063_0074,龙华区,14.149999999999999,4.0,29.0,0.0
SZ500_0063_0075,龙华区,8.7,1.0,22.0,0.0
SZ500_0063_0076,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0077,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0078,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0079,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0080,龙华区,0.0,0.0,0.0,0.0
SZ500_0063_0081,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0024,福田区,0.0,0.0,0.0,0.0
SZ500_0064_0025,福田区,0.0,0.0,0.0,0.0
SZ500_0064_0026,福田区,0.0,0.0,0.0,1.0
SZ500_0064_0027,福田区,0.35,0.0,1.0,0.0
SZ500_0064_0028,福田区,0.0,0.0,0.0,0.0
SZ500_0064_0029,福田区,12.0,12.0,0.0,0.0
SZ500_0064_0030,福田区,43.35,43.0,1.0,0.0
SZ500_0064_0031,福田区,17.1,15.0,6.0,0.0
SZ500_0064_0032,福田区,25.0,25.0,0.0,0.0
SZ500_0064_0033,福田区,77.0,77.0,0.0,0.0
SZ500_0064_0034,福田区,38.0,38.0,0.0,14.0
SZ500_0064_0035,福田区,1.4,0.0,4.0,0.0
SZ500_0064_0036,福田区,0.7,0.0,2.0,0.0
SZ500_0064_0037,福田区,1.0,1.0,0.0,0.0
SZ500_0064_0038,福田区,1.0,1.0,0.0,0.0
SZ500_0064_0039,福田区,2.0,2.0,0.0,0.0
SZ500_0064_0040,福田区,4.05,3.0,3.0,0.0
SZ500_0064_0041,福田区,1.7,1.0,2.0,0.0
SZ500_0064_0042,福田区,0.0,0.0,0.0,0.0
SZ500_0064_0043,福田区,0.0,0.0,0.0,0.0
SZ500_0064_0044,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0045,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0046,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0047,龙岗区,0.0,0.0,0.0,0.0
SZ500_0064_0048,龙岗区,0.0,0.0,0.0,0.0
SZ500_0064_0049,龙岗区,5.25,0.0,15.0,0.0
SZ500_0064_0050,龙岗区,3.5,0.0,10.0,0.0
SZ500_0064_0051,龙岗区,12.549999999999999,1.0,33.0,0.0
SZ500_0064_0052,龙岗区,12.45,10.0,7.0,0.0
SZ500_0064_0053,龙岗区,67.2,63.0,12.0,0.0
SZ500_0064_0054,龙岗区,19.1,17.0,6.0,0.0
SZ500_0064_0055,龙岗区,45.05,44.0,3.0,0.0
SZ500_0064_0056,龙岗区,13.8,11.0,8.0,0.0
SZ500_0064_0057,龙岗区,9.399999999999999,1.0,24.0,0.0
SZ500_0064_0058,龙岗区,12.55,8.0,13.0,0.0
SZ500_0064_0059,龙岗区,21.9,10.0,34.0,0.0
SZ500_0064_0060,龙岗区,14.899999999999999,3.0,34.0,0.0
SZ500_0064_0061,龙岗区,2.4,1.0,4.0,0.0
SZ500_0064_0062,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0063,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0064,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0065,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0066,龙华区,0.35,0.0,1.0,0.0
SZ500_0064_0067,龙华区,1.35,1.0,1.0,0.0
SZ500_0064_0068,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0069,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0070,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0071,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0072,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0073,龙华区,0.7,0.0,2.0,0.0
SZ500_0064_0074,龙华区,0.7,0.0,2.0,0.0
SZ500_0064_0075,龙华区,0.7,0.0,2.0,0.0
SZ500_0064_0076,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0077,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0078,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0079,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0080,龙华区,0.0,0.0,0.0,0.0
SZ500_0064_0081,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0025,福田区,0.0,0.0,0.0,0.0
SZ500_0065_0026,福田区,0.0,0.0,0.0,1.0
SZ500_0065_0027,福田区,0.0,0.0,0.0,0.0
SZ500_0065_0028,福田区,1.7,1.0,2.0,0.0
SZ500_0065_0029,福田区,1.75,0.0,5.0,0.0
SZ500_0065_0030,福田区,4.55,0.0,13.0,0.0
SZ500_0065_0031,福田区,10.149999999999999,0.0,29.0,0.0
SZ500_0065_0032,福田区,20.75,5.0,45.0,0.0
SZ500_0065_0033,福田区,82.0,82.0,0.0,0.0
SZ500_0065_0034,福田区,21.0,21.0,0.0,0.0
SZ500_0065_0035,福田区,8.4,7.0,4.0,0.0
SZ500_0065_0036,福田区,1.4,0.0,4.0,0.0
SZ500_0065_0037,福田区,0.0,0.0,0.0,0.0
SZ500_0065_0038,福田区,6.0,6.0,0.0,1.0
SZ500_0065_0039,福田区,0.0,0.0,0.0,0.0
SZ500_0065_0040,福田区,4.8999999999999995,0.0,14.0,0.0
SZ500_0065_0041,福田区,2.4499999999999997,0.0,7.0,0.0
SZ500_0065_0042,福田区,0.0,0.0,0.0,0.0
SZ500_0065_0043,福田区,0.0,0.0,0.0,0.0
SZ500_0065_0044,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0045,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0046,龙岗区,0.0,0.0,0.0,0.0
SZ500_0065_0047,龙岗区,0.0,0.0,0.0,0.0
SZ500_0065_0048,龙岗区,0.0,0.0,0.0,0.0
SZ500_0065_0049,龙岗区,0.0,0.0,0.0,0.0
SZ500_0065_0050,龙岗区,6.199999999999999,2.0,12.0,0.0
SZ500_0065_0051,龙岗区,5.75,4.0,5.0,0.0
SZ500_0065_0052,龙岗区,30.0,30.0,0.0,0.0
SZ500_0065_0053,龙岗区,37.05,29.0,23.0,0.0
SZ500_0065_0054,龙岗区,11.649999999999999,5.0,19.0,0.0
SZ500_0065_0055,龙岗区,8.5,5.0,10.0,0.0
SZ500_0065_0056,龙岗区,18.65,12.0,19.0,0.0
SZ500_0065_0057,龙岗区,2.8,0.0,8.0,0.0
SZ500_0065_0058,龙岗区,9.1,0.0,26.0,0.0
SZ500_0065_0059,龙岗区,22.25,3.0,55.0,0.0
SZ500_0065_0060,龙岗区,17.35,17.0,1.0,0.0
SZ500_0065_0061,龙岗区,1.75,0.0,5.0,0.0
SZ500_0065_0062,龙岗区,0.0,0.0,0.0,0.0
SZ500_0065_0063,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0064,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0065,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0066,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0067,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0068,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0069,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0070,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0071,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0072,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0073,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0074,龙华区,27.1,25.0,6.0,0.0
SZ500_0065_0075,龙华区,0.7,0.0,2.0,0.0
SZ500_0065_0076,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0077,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0078,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0079,龙华区,0.0,0.0,0.0,0.0
SZ500_0065_0080,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0027,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0028,福田区,3.7,3.0,2.0,0.0
SZ500_0066_0029,福田区,10.0,10.0,0.0,0.0
SZ500_0066_0030,福田区,1.0499999999999998,0.0,3.0,0.0
SZ500_0066_0031,福田区,2.7,2.0,2.0,0.0
SZ500_0066_0032,福田区,1.7,1.0,2.0,0.0
SZ500_0066_0033,福田区,1.7,1.0,2.0,0.0
SZ500_0066_0034,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0035,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0036,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0037,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0038,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0039,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0040,福田区,2.4499999999999997,0.0,7.0,0.0
SZ500_0066_0041,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0042,福田区,0.0,0.0,0.0,0.0
SZ500_0066_0043,罗湖区,0.0,0.0,0.0,0.0
SZ500_0066_0044,罗湖区,0.0,0.0,0.0,0.0
SZ500_0066_0045,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0046,龙岗区,0.0,0.0,0.0,0.0
SZ500_0066_0047,龙岗区,0.0,0.0,0.0,0.0
SZ500_0066_0048,龙岗区,0.0,0.0,0.0,0.0
SZ500_0066_0049,龙岗区,0.0,0.0,0.0,0.0
SZ500_0066_0050,龙岗区,0.7,0.0,2.0,0.0
SZ500_0066_0051,龙岗区,2.4499999999999997,0.0,7.0,0.0
SZ500_0066_0052,龙岗区,13.3,7.0,18.0,0.0
SZ500_0066_0053,龙岗区,3.5,0.0,10.0,0.0
SZ500_0066_0054,龙岗区,2.8,0.0,8.0,0.0
SZ500_0066_0055,龙岗区,3.8,1.0,8.0,0.0
SZ500_0066_0056,龙岗区,4.199999999999999,0.0,12.0,0.0
SZ500_0066_0057,龙岗区,1.4,0.0,4.0,0.0
SZ500_0066_0058,龙岗区,7.35,0.0,21.0,0.0
SZ500_0066_0059,龙岗区,12.6,0.0,36.0,0.0
SZ500_0066_0060,龙岗区,13.899999999999999,9.0,14.0,0.0
SZ500_0066_0061,龙岗区,0.35,0.0,1.0,0.0
SZ500_0066_0062,龙岗区,0.0,0.0,0.0,0.0
SZ500_0066_0063,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0064,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0065,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0066,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0067,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0068,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0069,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0070,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0071,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0072,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0073,龙华区,0.0,0.0,0.0,1.0
SZ500_0066_0074,龙华区,9.0,9.0,0.0,0.0
SZ500_0066_0075,龙华区,1.4,0.0,4.0,0.0
SZ500_0066_0076,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0077,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0078,龙华区,0.0,0.0,0.0,0.0
SZ500_0066_0079,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0028,福田区,0.0,0.0,0.0,0.0
SZ500_0067_0029,福田区,0.35,0.0,1.0,0.0
SZ500_0067_0030,福田区,0.0,0.0,0.0,0.0
SZ500_0067_0031,福田区,5.5,2.0,10.0,0.0
SZ500_0067_0032,福田区,15.649999999999999,2.0,39.0,0.0
SZ500_0067_0033,福田区,16.299999999999997,3.0,38.0,0.0
SZ500_0067_0034,福田区,7.699999999999999,0.0,22.0,0.0
SZ500_0067_0035,福田区,4.199999999999999,0.0,12.0,0.0
SZ500_0067_0036,福田区,2.0999999999999996,0.0,6.0,0.0
SZ500_0067_0037,福田区,0.0,0.0,0.0,0.0
SZ500_0067_0038,福田区,0.0,0.0,0.0,0.0
SZ500_0067_0039,福田区,0.0,0.0,0.0,0.0
SZ500_0067_0040,福田区,0.0,0.0,0.0,0.0
SZ500_0067_0041,罗湖区,2.4,1.0,4.0,0.0
SZ500_0067_0042,罗湖区,0.0,0.0,0.0,0.0
SZ500_0067_0043,罗湖区,0.0,0.0,0.0,0.0
SZ500_0067_0044,罗湖区,0.0,0.0,0.0,0.0
SZ500_0067_0045,罗湖区,0.0,0.0,0.0,0.0
SZ500_0067_0046,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0047,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0048,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0049,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0050,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0051,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0052,龙岗区,2.0999999999999996,0.0,6.0,0.0
SZ500_0067_0053,龙岗区,8.75,0.0,25.0,0.0
SZ500_0067_0054,龙岗区,5.6,0.0,16.0,0.0
SZ500_0067_0055,龙岗区,0.7,0.0,2.0,0.0
SZ500_0067_0056,龙岗区,0.35,0.0,1.0,0.0
SZ500_0067_0057,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0058,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0059,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0060,龙岗区,0.7,0.0,2.0,0.0
SZ500_0067_0061,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0062,龙岗区,0.0,0.0,0.0,0.0
SZ500_0067_0063,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0064,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0065,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0066,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0067,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0068,龙华区,1.0,1.0,0.0,0.0
SZ500_0067_0069,龙华区,4.55,0.0,13.0,0.0
SZ500_0067_0070,龙华区,1.0499999999999998,0.0,3.0,0.0
SZ500_0067_0071,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0072,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0073,龙华区,0.35,0.0,1.0,0.0
SZ500_0067_0074,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0075,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0076,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0077,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0078,龙华区,0.0,0.0,0.0,0.0
SZ500_0067_0079,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0027,福田区,0.0,0.0,0.0,0.0
SZ500_0068_0028,福田区,0.0,0.0,0.0,0.0
SZ500_0068_0029,福田区,0.0,0.0,0.0,0.0
SZ500_0068_0030,福田区,0.0,0.0,0.0,0.0
SZ500_0068_0031,福田区,4.15,1.0,9.0,0.0
SZ500_0068_0032,福田区,25.299999999999997,12.0,38.0,0.0
SZ500_0068_0033,福田区,6.6499999999999995,0.0,19.0,0.0
SZ500_0068_0034,福田区,36.5,19.0,50.0,0.0
SZ500_0068_0035,福田区,25.75,24.0,5.0,0.0
SZ500_0068_0036,福田区,14.7,14.0,2.0,0.0
SZ500_0068_0037,福田区,0.0,0.0,0.0,0.0
SZ500_0068_0038,福田区,0.0,0.0,0.0,0.0
SZ500_0068_0039,福田区,0.0,0.0,0.0,0.0
SZ500_0068_0040,罗湖区,0.35,0.0,1.0,0.0
SZ500_0068_0041,罗湖区,0.7,0.0,2.0,0.0
SZ500_0068_0042,罗湖区,0.7,0.0,2.0,0.0
SZ500_0068_0043,罗湖区,0.0,0.0,0.0,0.0
SZ500_0068_0044,罗湖区,0.0,0.0,0.0,0.0
SZ500_0068_0045,罗湖区,0.0,0.0,0.0,0.0
SZ500_0068_0046,罗湖区,0.0,0.0,0.0,0.0
SZ500_0068_0047,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0048,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0049,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0050,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0051,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0052,龙岗区,0.35,0.0,1.0,0.0
SZ500_0068_0053,龙岗区,4.199999999999999,0.0,12.0,0.0
SZ500_0068_0054,龙岗区,1.4,0.0,4.0,0.0
SZ500_0068_0055,龙岗区,0.7,0.0,2.0,0.0
SZ500_0068_0056,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0057,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0058,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0059,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0060,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0061,龙岗区,0.0,0.0,0.0,0.0
SZ500_0068_0062,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0063,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0064,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0065,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0066,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0067,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0068,龙华区,2.8,0.0,8.0,0.0
SZ500_0068_0069,龙华区,6.25,1.0,15.0,0.0
SZ500_0068_0070,龙华区,7.3,1.0,18.0,0.0
SZ500_0068_0071,龙华区,0.35,0.0,1.0,0.0
SZ500_0068_0072,龙华区,1.0499999999999998,0.0,3.0,0.0
SZ500_0068_0073,龙华区,0.7,0.0,2.0,0.0
SZ500_0068_0074,龙华区,1.0499999999999998,0.0,3.0,0.0
SZ500_0068_0075,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0076,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0077,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0078,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0079,龙华区,0.0,0.0,0.0,0.0
SZ500_0068_0080,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0027,福田区,0.0,0.0,0.0,0.0
SZ500_0069_0028,福田区,0.0,0.0,0.0,0.0
SZ500_0069_0029,福田区,0.0,0.0,0.0,0.0
SZ500_0069_0030,福田区,0.0,0.0,0.0,0.0
SZ500_0069_0031,福田区,0.0,0.0,0.0,0.0
SZ500_0069_0032,福田区,2.05,1.0,3.0,0.0
SZ500_0069_0033,福田区,2.8,0.0,8.0,0.0
SZ500_0069_0034,福田区,3.15,0.0,9.0,0.0
SZ500_0069_0035,福田区,15.0,15.0,0.0,1.0
SZ500_0069_0036,福田区,9.0,9.0,0.0,0.0
SZ500_0069_0037,福田区,0.0,0.0,0.0,0.0
SZ500_0069_0038,福田区,0.0,0.0,0.0,0.0
SZ500_0069_0039,福田区,1.7,1.0,2.0,0.0
SZ500_0069_0040,罗湖区,0.0,0.0,0.0,0.0
SZ500_0069_0041,罗湖区,0.0,0.0,0.0,0.0
SZ500_0069_0042,罗湖区,0.0,0.0,0.0,0.0
SZ500_0069_0043,罗湖区,0.0,0.0,0.0,0.0
SZ500_0069_0044,罗湖区,0.0,0.0,0.0,0.0
SZ500_0069_0045,罗湖区,0.0,0.0,0.0,0.0
SZ500_0069_0046,罗湖区,0.0,0.0,0.0,0.0
SZ500_0069_0047,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0048,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0049,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0050,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0051,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0052,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0053,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0054,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0055,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0056,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0057,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0058,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0059,龙岗区,0.0,0.0,0.0,0.0
SZ500_0069_0060,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0061,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0062,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0063,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0064,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0065,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0066,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0067,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0068,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0069,龙华区,3.4499999999999997,1.0,7.0,0.0
SZ500_0069_0070,龙华区,4.85,1.0,11.0,0.0
SZ500_0069_0071,龙华区,1.0499999999999998,0.0,3.0,0.0
SZ500_0069_0072,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0073,龙华区,2.4499999999999997,0.0,7.0,0.0
SZ500_0069_0074,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0075,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0076,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0077,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0078,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0079,龙华区,0.0,0.0,0.0,0.0
SZ500_0069_0080,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0028,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0029,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0030,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0031,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0032,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0033,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0034,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0035,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0036,福田区,0.0,0.0,0.0,0.0
SZ500_0070_0037,福田区,2.35,2.0,1.0,0.0
SZ500_0070_0038,福田区,9.649999999999999,3.0,19.0,0.0
SZ500_0070_0039,福田区,7.35,0.0,21.0,0.0
SZ500_0070_0040,罗湖区,3.8,1.0,8.0,0.0
SZ500_0070_0041,罗湖区,0.0,0.0,0.0,0.0
SZ500_0070_0042,罗湖区,0.0,0.0,0.0,0.0
SZ500_0070_0043,罗湖区,0.0,0.0,0.0,0.0
SZ500_0070_0044,罗湖区,0.0,0.0,0.0,0.0
SZ500_0070_0045,罗湖区,0.0,0.0,0.0,0.0
SZ500_0070_0046,罗湖区,0.0,0.0,0.0,0.0
SZ500_0070_0047,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0048,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0049,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0050,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0051,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0052,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0053,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0054,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0055,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0056,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0057,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0058,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0059,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0060,龙岗区,0.0,0.0,0.0,0.0
SZ500_0070_0061,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0062,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0063,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0064,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0065,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0066,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0067,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0068,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0069,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0070,龙华区,0.35,0.0,1.0,0.0
SZ500_0070_0071,龙华区,0.35,0.0,1.0,0.0
SZ500_0070_0072,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0073,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0074,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0075,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0076,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0077,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0078,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0079,龙华区,0.0,0.0,0.0,0.0
SZ500_0070_0080,龙华区,0.0,0.0,0.0,0.0
SZ500_0071_0031,福田区,0.0,0.0,0.0,0.0
SZ500_0071_0032,福田区,0.0,0.0,0.0,0.0
SZ500_0071_0033,福田区,8.0,8.0,0.0,0.0
SZ500_0071_0034,福田区,12.0,12.0,0.0,1.0
SZ500_0071_0035,福田区,0.0,0.0,0.0,0.0
SZ500_0071_0036,福田区,5.0,5.0,0.0,0.0
SZ500_0071_0037,福田区,10.0,10.0,0.0,0.0
SZ500_0071_0038,福田区,14.25,9.0,15.0,0.0
SZ500_0071_0039,罗湖区,16.4,1.0,44.0,0.0
SZ500_0071_0040,罗湖区,17.75,9.0,25.0,0.0
