grid_id,district_name,district_adcode,boundary_share,edge_cell,intersect_area_m2,valid_area_km2,pet_medical_count,pet_retail_count,pet_grooming_count,pet_boarding_count,pet_training_count,pet_core_service_count,pet_service_diversity_count,pet_core_service_density_per_km2
SZ500_0069_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0060,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0061,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0062,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0063,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0064,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0065,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0066,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0067,龙华区,440309,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0069_0068,龙华区,440309,1.0,no,250000.0,0.25,2,0,0,0,0,2,1,8.0
SZ500_0069_0069,龙华区,440309,1.0,no,250000.0,0.25,0,5,0,0,0,5,1,20.0
SZ500_0069_0070,龙华区,440309,1.0,no,250000.0,0.25,0,1,0,0,0,1,2,4.0
SZ500_0069_0071,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0072,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0073,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0074,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0075,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0076,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0077,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0078,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0079,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0069_0080,龙华区,440309,0.13076,yes,32689.888,0.032689888,0,0,0,0,0,0,0,0.0
SZ500_0070_0028,福田区,440304,0.327158,yes,81789.517,0.081789517,0,0,0,0,0,0,0,0.0
SZ500_0070_0029,福田区,440304,0.718657,no,179664.362,0.179664362,0,0,0,0,0,0,0,0.0
SZ500_0070_0030,福田区,440304,0.025807,yes,6451.81,0.0064518100000000005,0,0,0,0,0,0,0,0.0
SZ500_0070_0031,福田区,440304,0.667725,no,166931.154,0.166931154,1,0,1,0,0,2,2,11.980987
SZ500_0070_0032,福田区,440304,1.0,no,250000.0,0.25,0,1,0,0,0,1,1,4.0
SZ500_0070_0033,福田区,440304,1.0,no,250000.0,0.25,1,0,0,0,0,1,1,4.0
SZ500_0070_0034,福田区,440304,1.0,no,250000.0,0.25,0,1,0,0,0,1,1,4.0
SZ500_0070_0035,福田区,440304,1.0,no,250000.0,0.25,1,1,0,0,0,2,2,8.0
SZ500_0070_0036,福田区,440304,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0037,福田区,440304,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0038,福田区,440304,1.0,no,250000.0,0.25,0,12,3,0,0,15,2,60.0
SZ500_0070_0039,福田区,440304,1.0,no,250000.0,0.25,0,2,1,0,0,3,2,12.0
SZ500_0070_0040,罗湖区,440303,1.0,no,250000.0,0.25,0,1,0,0,0,1,1,4.0
SZ500_0070_0041,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0042,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0043,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0044,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0045,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0046,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0061,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0062,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0063,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0064,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0065,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0066,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0067,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0068,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0069,龙华区,440309,1.0,no,250000.0,0.25,0,1,0,0,0,1,1,4.0
SZ500_0070_0070,龙华区,440309,1.0,no,250000.0,0.25,0,5,0,0,0,5,1,20.0
SZ500_0070_0071,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0072,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0073,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0074,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0075,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0076,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0077,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0078,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0070_0079,龙华区,440309,0.581954,no,145488.483,0.145488483,0,0,0,0,0,0,0,0.0
SZ500_0070_0080,龙华区,440309,0.002431,yes,607.649,0.000607649,0,0,0,0,0,0,0,0.0
SZ500_0071_0031,福田区,440304,0.045776,yes,11444.071,0.011444071,0,0,0,0,0,0,0,0.0
SZ500_0071_0032,福田区,440304,0.740875,no,185218.744,0.18521874400000002,0,0,0,0,0,0,0,0.0
SZ500_0071_0033,福田区,440304,1.0,no,250000.0,0.25,4,0,0,0,0,4,1,16.0
SZ500_0071_0034,福田区,440304,1.0,no,250000.0,0.25,0,6,0,0,0,6,2,24.0
SZ500_0071_0035,福田区,440304,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0036,福田区,440304,1.0,no,250000.0,0.25,4,0,0,0,0,4,1,16.0
SZ500_0071_0037,福田区,440304,1.0,no,250000.0,0.25,0,1,0,0,0,1,1,4.0
SZ500_0071_0038,福田区,440304,1.0,no,250000.0,0.25,14,17,4,0,0,35,3,140.0
SZ500_0071_0039,罗湖区,440303,1.0,no,250000.0,0.25,0,7,0,0,0,7,2,28.0
SZ500_0071_0040,罗湖区,440303,1.0,no,250000.0,0.25,0,12,0,0,0,12,2,48.0
SZ500_0071_0041,罗湖区,440303,1.0,no,250000.0,0.25,0,6,0,0,0,6,2,24.0
SZ500_0071_0042,罗湖区,440303,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0071_0043,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0044,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0045,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0046,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0071_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,4,0,0,0,4,2,16.0
SZ500_0071_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0071_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,1,0,0,0,1,1,4.0
SZ500_0071_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0062,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0063,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0064,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0065,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0066,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0067,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0068,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0069,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0070,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,2,0,2,1,8.0
SZ500_0071_0071,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0072,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0073,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0074,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0075,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0071_0076,龙华区,440309,0.98513,no,246282.564,0.246282564,0,0,0,0,0,0,0,0.0
SZ500_0071_0077,龙华区,440309,0.92933,no,232332.387,0.232332387,0,0,0,0,0,0,0,0.0
SZ500_0071_0078,龙华区,440309,0.719384,no,179846.008,0.179846008,0,0,0,0,0,0,0,0.0
SZ500_0071_0079,龙华区,440309,0.319678,yes,79919.472,0.07991947199999999,0,0,0,0,0,0,0,0.0
SZ500_0072_0031,福田区,440304,0.000319,yes,79.633,7.9633e-05,0,0,0,0,0,0,0,0.0
SZ500_0072_0032,福田区,440304,0.689446,no,172361.423,0.172361423,0,0,0,0,0,0,0,0.0
SZ500_0072_0033,福田区,440304,1.0,no,250000.0,0.25,6,17,0,0,0,23,4,92.0
SZ500_0072_0034,福田区,440304,1.0,no,250000.0,0.25,12,15,1,0,0,28,3,112.0
SZ500_0072_0035,福田区,440304,1.0,no,250000.0,0.25,6,0,0,0,0,6,1,24.0
SZ500_0072_0036,福田区,440304,1.0,no,250000.0,0.25,23,9,0,6,0,38,3,152.0
SZ500_0072_0037,福田区,440304,1.0,no,250000.0,0.25,3,1,0,0,0,4,2,16.0
SZ500_0072_0038,福田区,440304,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0072_0039,罗湖区,440303,1.0,no,250000.0,0.25,0,11,0,0,0,11,1,44.0
SZ500_0072_0040,罗湖区,440303,1.0,no,250000.0,0.25,0,2,0,0,0,2,2,8.0
SZ500_0072_0041,罗湖区,440303,1.0,no,250000.0,0.25,0,2,0,0,0,2,2,8.0
SZ500_0072_0042,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0043,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0044,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0045,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,4,0,0,0,4,2,16.0
SZ500_0072_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,5,0,0,0,5,1,20.0
SZ500_0072_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,8,0,0,0,8,2,32.0
SZ500_0072_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0072_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,5,0,0,0,5,2,20.0
SZ500_0072_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,4,0,0,0,4,1,16.0
SZ500_0072_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,13,0,0,0,13,1,52.0
SZ500_0072_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,3,0,0,3,6,2,24.0
SZ500_0072_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0062,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0063,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0064,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0065,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0066,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0067,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0068,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0069,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0070,龙华区,440309,1.0,no,250000.0,0.25,1,1,0,0,0,2,2,8.0
SZ500_0072_0071,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0072,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0073,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0074,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0072_0075,龙华区,440309,0.998391,no,249597.681,0.24959768100000002,0,0,0,0,0,0,0,0.0
SZ500_0072_0076,龙华区,440309,0.359848,yes,89962.099,0.089962099,0,0,0,0,0,0,0,0.0
SZ500_0072_0077,龙华区,440309,0.008632,yes,2157.974,0.002157974,0,0,0,0,0,0,0,0.0
SZ500_0073_0031,福田区,440304,0.056695,yes,14173.651,0.014173651,0,0,0,0,0,0,0,0.0
SZ500_0073_0032,福田区,440304,0.998505,no,249626.345,0.249626345,0,0,0,0,0,0,0,0.0
SZ500_0073_0033,福田区,440304,1.0,no,250000.0,0.25,23,6,6,0,0,35,4,140.0
SZ500_0073_0034,福田区,440304,1.0,no,250000.0,0.25,0,4,0,0,0,4,1,16.0
SZ500_0073_0035,福田区,440304,1.0,no,250000.0,0.25,7,2,0,0,0,9,2,36.0
SZ500_0073_0036,福田区,440304,1.0,no,250000.0,0.25,20,27,4,0,0,51,3,204.0
SZ500_0073_0037,福田区,440304,1.0,no,250000.0,0.25,0,8,0,0,0,8,1,32.0
SZ500_0073_0038,福田区,440304,1.0,no,250000.0,0.25,0,6,0,0,0,6,1,24.0
SZ500_0073_0039,罗湖区,440303,1.0,no,250000.0,0.25,3,3,0,0,0,6,2,24.0
SZ500_0073_0040,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0041,罗湖区,440303,1.0,no,250000.0,0.25,0,2,0,0,0,2,2,8.0
SZ500_0073_0042,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0043,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0044,罗湖区,440303,1.0,no,250000.0,0.25,0,4,0,0,0,4,1,16.0
SZ500_0073_0045,龙岗区,440307,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0073_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0047,龙岗区,440307,1.0,no,250000.0,0.25,0,15,2,0,1,18,3,72.0
SZ500_0073_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0073_0049,龙岗区,440307,1.0,no,250000.0,0.25,0,7,0,1,0,8,4,32.0
SZ500_0073_0050,龙岗区,440307,1.0,no,250000.0,0.25,3,14,5,0,0,22,5,88.0
SZ500_0073_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,6,0,6,0,12,3,48.0
SZ500_0073_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,9,0,0,0,9,1,36.0
SZ500_0073_0053,龙岗区,440307,1.0,no,250000.0,0.25,0,17,0,0,0,17,1,68.0
SZ500_0073_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0073_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,2,0,0,2,4,2,16.0
SZ500_0073_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0061,龙岗区,440307,1.0,no,250000.0,0.25,1,0,0,0,0,1,1,4.0
SZ500_0073_0062,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0063,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0064,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0065,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0066,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0067,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0068,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0069,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0070,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0071,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0072,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0073,龙华区,440309,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0073_0074,龙华区,440309,0.548608,no,137151.886,0.137151886,0,0,0,0,0,0,0,0.0
SZ500_0073_0075,龙华区,440309,0.098266,yes,24566.55,0.02456655,0,0,0,0,0,0,0,0.0
SZ500_0074_0032,罗湖区,440303,0.899825,no,224956.245,0.224956245,0,1,0,0,0,1,1,4.445309
SZ500_0074_0033,罗湖区,440303,1.0,no,250000.0,0.25,4,0,0,0,0,4,1,16.0
SZ500_0074_0034,罗湖区,440303,1.0,no,250000.0,0.25,1,13,0,0,0,14,2,56.0
SZ500_0074_0035,罗湖区,440303,1.0,no,250000.0,0.25,2,8,2,0,0,12,3,48.0
SZ500_0074_0036,罗湖区,440303,1.0,no,250000.0,0.25,26,5,3,5,0,39,4,156.0
SZ500_0074_0037,罗湖区,440303,1.0,no,250000.0,0.25,0,6,0,0,0,6,1,24.0
SZ500_0074_0038,罗湖区,440303,1.0,no,250000.0,0.25,1,1,1,0,0,3,3,12.0
SZ500_0074_0039,罗湖区,440303,1.0,no,250000.0,0.25,0,2,0,0,0,2,1,8.0
SZ500_0074_0040,罗湖区,440303,1.0,no,250000.0,0.25,6,12,0,0,0,18,3,72.0
SZ500_0074_0041,罗湖区,440303,1.0,no,250000.0,0.25,0,3,0,0,0,3,1,12.0
SZ500_0074_0042,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0043,罗湖区,440303,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0044,罗湖区,440303,1.0,no,250000.0,0.25,0,4,0,0,0,4,1,16.0
SZ500_0074_0045,龙岗区,440307,1.0,no,250000.0,0.25,0,5,0,0,0,5,1,20.0
SZ500_0074_0046,龙岗区,440307,1.0,no,250000.0,0.25,0,5,0,0,0,5,1,20.0
SZ500_0074_0047,龙岗区,440307,1.0,no,250000.0,0.25,16,20,0,0,0,36,2,144.0
SZ500_0074_0048,龙岗区,440307,1.0,no,250000.0,0.25,0,12,0,0,0,12,2,48.0
SZ500_0074_0049,龙岗区,440307,1.0,no,250000.0,0.25,8,9,3,0,0,20,4,80.0
SZ500_0074_0050,龙岗区,440307,1.0,no,250000.0,0.25,0,18,0,2,0,20,3,80.0
SZ500_0074_0051,龙岗区,440307,1.0,no,250000.0,0.25,0,4,0,0,0,4,2,16.0
SZ500_0074_0052,龙岗区,440307,1.0,no,250000.0,0.25,0,10,0,0,0,10,1,40.0
SZ500_0074_0053,龙岗区,440307,1.0,no,250000.0,0.25,1,15,0,0,0,16,2,64.0
SZ500_0074_0054,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0055,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0056,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0057,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0058,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0059,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0060,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0061,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0062,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0063,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0064,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0065,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0066,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0067,龙岗区,440307,1.0,no,250000.0,0.25,1,0,0,0,0,1,1,4.0
SZ500_0074_0068,龙岗区,440307,1.0,no,250000.0,0.25,5,7,0,0,0,12,2,48.0
SZ500_0074_0069,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0070,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0071,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0072,龙岗区,440307,1.0,no,250000.0,0.25,0,0,0,0,0,0,0,0.0
SZ500_0074_0073,龙岗区,440307,0.999912,no,249977.929,0.24997792900000002,0,0,0,0,0,0,0,0.0
SZ500_0074_0074,龙华区,440309,0.139785,yes,34946.166,0.034946166,0,0,0,0,0,0,0,0.0
SZ500_0075_0031,罗湖区,440303,0.151203,yes,37800.639,0.037800639000000004,0,0,0,0,0,0,0,0.0
SZ500_0075_0032,罗湖区,440303,0.815394,no,203848.605,0.20384860500000002,0,0,0,0,0,0,0,0.0
SZ500_0075_0033,罗湖区,440303,1.0,no,250000.0,0.25,9,12,0,0,0,21,2,84.0
