grid_id,district_name,baseline_mismatch_type,service_score,affordance_morphology_score
SZ500_0073_0071,龙岗区,low_service_low_morph_affordance,0.0,0.4816595766986314
SZ500_0073_0072,龙华区,low_service_low_morph_affordance,0.0,0.5111383738126686
SZ500_0073_0073,龙华区,low_service_low_morph_affordance,0.0,0.5723541032132957
SZ500_0073_0074,龙华区,low_service_low_morph_affordance,0.0,0.5534927833796387
SZ500_0073_0075,龙华区,low_service_low_morph_affordance,0.0,0.2144657628745414
SZ500_0074_0032,罗湖区,low_service_low_morph_affordance,0.0211563818237183,0.5179253003820814
SZ500_0074_0033,罗湖区,low_service_low_morph_affordance,0.0,0.404817514968719
SZ500_0074_0034,罗湖区,high_service_low_morph_affordance,0.0665562995283765,0.4634436292067254
SZ500_0074_0035,罗湖区,high_service_low_morph_affordance,0.0800746792871371,0.5067833176957317
SZ500_0074_0036,罗湖区,high_service_low_morph_affordance,0.1152775767652188,0.5968870259198714
SZ500_0074_0037,罗湖区,low_service_high_morph_affordance,0.0535415367232949,0.6802804859244976
SZ500_0074_0038,罗湖区,low_service_low_morph_affordance,0.0,0.477269487334323
SZ500_0074_0039,罗湖区,low_service_low_morph_affordance,0.0275849508105163,0.5105082214590456
SZ500_0074_0040,罗湖区,low_service_low_morph_affordance,0.0616995701932316,0.4739672630350814
SZ500_0074_0041,罗湖区,low_service_low_morph_affordance,0.0275849508105163,0.4864513921927848
SZ500_0074_0042,罗湖区,low_service_high_morph_affordance,0.0,0.7352332921967891
SZ500_0074_0043,罗湖区,low_service_low_morph_affordance,0.0,0.3996252313705061
SZ500_0074_0044,罗湖区,low_service_low_morph_affordance,0.0275849508105163,0.4779825774098855
SZ500_0074_0045,龙岗区,low_service_low_morph_affordance,0.0470523902451003,0.5460106386041418
SZ500_0074_0046,龙岗区,low_service_low_morph_affordance,0.0346182363363942,0.5412949326583808
SZ500_0074_0047,龙岗区,high_service_low_morph_affordance,0.0876966782000144,0.4981580138021013
SZ500_0074_0048,龙岗区,high_service_low_morph_affordance,0.0762697581986664,0.4917239005209194
SZ500_0074_0049,龙岗区,high_service_low_morph_affordance,0.0946853893865761,0.4465454883518703
SZ500_0074_0050,龙岗区,high_service_low_morph_affordance,0.0817111486754988,0.4769640381967822
SZ500_0074_0051,龙岗区,low_service_low_morph_affordance,0.0551699016210327,0.4433951307655653
SZ500_0074_0052,龙岗区,low_service_low_morph_affordance,0.0497730854835165,0.4153830653516827
SZ500_0074_0053,龙岗区,high_service_low_morph_affordance,0.0708688898158382,0.3098373880388525
SZ500_0074_0054,龙岗区,low_service_low_morph_affordance,0.0,0.5653832361301789
SZ500_0074_0055,龙岗区,low_service_high_morph_affordance,0.0,0.7358610356491505
SZ500_0074_0056,龙岗区,low_service_low_morph_affordance,0.0,0.5874027244320347
SZ500_0074_0057,龙岗区,low_service_low_morph_affordance,0.0,0.5494862428617726
SZ500_0074_0058,龙岗区,low_service_low_morph_affordance,0.0,0.4345379981760174
SZ500_0074_0059,龙岗区,low_service_low_morph_affordance,0.0,0.3910318810136245
SZ500_0074_0060,龙岗区,low_service_low_morph_affordance,0.0,0.608021159035121
SZ500_0074_0061,龙岗区,low_service_low_morph_affordance,0.0,0.5620434756681797
SZ500_0074_0062,龙岗区,low_service_low_morph_affordance,0.0,0.5096152077636806
SZ500_0074_0063,龙岗区,low_service_high_morph_affordance,0.0,0.7253976269699289
SZ500_0074_0064,龙岗区,low_service_high_morph_affordance,0.0,0.8406009035267522
SZ500_0074_0065,龙岗区,low_service_low_morph_affordance,0.0,0.6300789276624933
SZ500_0074_0066,龙岗区,low_service_low_morph_affordance,0.0,0.4221544335372261
SZ500_0074_0067,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4762513473300522
SZ500_0074_0068,龙岗区,high_service_low_morph_affordance,0.0649238823853268,0.4277988948817316
SZ500_0074_0069,龙岗区,low_service_low_morph_affordance,0.0,0.4333642224605213
SZ500_0074_0070,龙岗区,low_service_low_morph_affordance,0.0,0.4818779791883049
SZ500_0074_0071,龙岗区,low_service_low_morph_affordance,0.0,0.4353384708007942
SZ500_0074_0072,龙岗区,low_service_low_morph_affordance,0.0,0.422477941384079
SZ500_0074_0073,龙岗区,low_service_low_morph_affordance,0.0,0.5641777490396108
SZ500_0074_0074,龙华区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0075_0031,罗湖区,low_service_high_morph_affordance,0.0,0.6934433982001706
SZ500_0075_0032,罗湖区,low_service_low_morph_affordance,0.0,0.3601858169352462
SZ500_0075_0033,罗湖区,high_service_low_morph_affordance,0.0752220021973041,0.3212721901788859
SZ500_0075_0034,罗湖区,low_service_low_morph_affordance,0.0568063710093944,0.3274008545250048
SZ500_0075_0035,罗湖区,high_service_low_morph_affordance,0.103391614149508,0.4111001294490909
SZ500_0075_0036,罗湖区,high_service_low_morph_affordance,0.065463969187698,0.4026812893627649
SZ500_0075_0037,罗湖区,low_service_high_morph_affordance,0.0470523902451003,0.680018426391477
SZ500_0075_0038,罗湖区,high_service_low_morph_affordance,0.0789864011917706,0.6322210912929741
SZ500_0075_0039,罗湖区,low_service_high_morph_affordance,0.0346182363363942,0.8241264886414097
SZ500_0075_0040,罗湖区,low_service_high_morph_affordance,0.0438240258076931,0.8259606321940524
SZ500_0075_0041,罗湖区,low_service_high_morph_affordance,0.0,0.6682532365283514
SZ500_0075_0042,罗湖区,low_service_low_morph_affordance,0.0210958043323216,0.5547040529526066
SZ500_0075_0043,罗湖区,low_service_low_morph_affordance,0.0,0.5824307701484817
SZ500_0075_0044,罗湖区,high_service_low_morph_affordance,0.0686923336251052,0.4822040148831658
SZ500_0075_0045,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.5148406010439027
SZ500_0075_0046,龙岗区,low_service_low_morph_affordance,0.0540856757709782,0.4466703391400582
SZ500_0075_0047,龙岗区,high_service_low_morph_affordance,0.0876966782000144,0.4353045817982756
SZ500_0075_0048,龙岗区,low_service_low_morph_affordance,0.0578865446141369,0.4359444895076432
SZ500_0075_0049,龙岗区,high_service_low_morph_affordance,0.0703247507681549,0.4256668135317998
SZ500_0075_0050,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4551091764872052
SZ500_0075_0051,龙岗区,low_service_low_morph_affordance,0.0,0.4433504993049415
SZ500_0075_0052,龙岗区,low_service_low_morph_affordance,0.0535415367232949,0.3533815629257357
SZ500_0075_0053,龙岗区,low_service_low_morph_affordance,0.0275849508105163,0.4357045569879455
SZ500_0075_0054,龙岗区,low_service_low_morph_affordance,0.0,0.5374960027424336
SZ500_0075_0055,龙岗区,low_service_high_morph_affordance,0.0,0.681170156476425
SZ500_0075_0056,龙岗区,low_service_low_morph_affordance,0.0,0.5150462304920185
SZ500_0075_0057,龙岗区,low_service_low_morph_affordance,0.0,0.3404432411212897
SZ500_0075_0058,龙岗区,low_service_low_morph_affordance,0.0,0.4665491101883282
SZ500_0075_0059,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.497401789191791
SZ500_0075_0060,龙岗区,low_service_low_morph_affordance,0.0,0.4235494453061654
SZ500_0075_0061,龙岗区,low_service_low_morph_affordance,0.0,0.440105788573247
SZ500_0075_0062,龙岗区,high_service_low_morph_affordance,0.0778981230964041,0.4183806545601856
SZ500_0075_0063,龙岗区,low_service_low_morph_affordance,0.04868480738815,0.3541140494219852
SZ500_0075_0064,龙岗区,low_service_low_morph_affordance,0.034074097288711,0.3246685752805047
SZ500_0075_0065,龙岗区,high_service_low_morph_affordance,0.0708648375705262,0.3322218600952269
SZ500_0075_0066,龙岗区,low_service_low_morph_affordance,0.0,0.3848223194879157
SZ500_0075_0067,龙岗区,low_service_low_morph_affordance,0.0351623753840774,0.4543509648584393
SZ500_0075_0068,龙岗区,low_service_low_morph_affordance,0.0470523902451003,0.4093899132592124
SZ500_0075_0069,龙岗区,low_service_low_morph_affordance,0.0,0.4921746277042517
SZ500_0075_0070,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4188212027365113
SZ500_0075_0071,龙岗区,low_service_low_morph_affordance,0.0,0.4769642565721416
SZ500_0075_0072,龙岗区,low_service_low_morph_affordance,0.0,0.4155379555784016
SZ500_0075_0073,龙岗区,low_service_low_morph_affordance,0.0,0.5360533388887675
SZ500_0075_0074,龙岗区,low_service_low_morph_affordance,0.0,0.4338411331247268
SZ500_0076_0031,罗湖区,low_service_high_morph_affordance,0.0,0.6416041879918575
SZ500_0076_0032,罗湖区,low_service_low_morph_affordance,0.0281290898581996,0.5623435153444115
SZ500_0076_0033,罗湖区,high_service_low_morph_affordance,0.0806228705801323,0.303551797056126
SZ500_0076_0034,罗湖区,high_service_low_morph_affordance,0.0746778631496209,0.3552688723395383
SZ500_0076_0035,罗湖区,low_service_low_morph_affordance,0.0221840824276881,0.381959642067702
SZ500_0076_0036,罗湖区,high_service_low_morph_affordance,0.0643797433376435,0.3737114482628041
SZ500_0076_0037,罗湖区,low_service_low_morph_affordance,0.0454564429507428,0.4158967046340807
SZ500_0076_0038,罗湖区,high_service_low_morph_affordance,0.0719571679112047,0.4067729642264328
SZ500_0076_0039,罗湖区,high_service_low_morph_affordance,0.0687328557191095,0.4929152354748005
SZ500_0076_0040,罗湖区,low_service_low_morph_affordance,0.0275849508105163,0.4714810539321746
SZ500_0076_0041,罗湖区,low_service_low_morph_affordance,0.0275849508105163,0.4669951861470334
SZ500_0076_0042,罗湖区,low_service_low_morph_affordance,0.0275849508105163,0.4694379698406236
SZ500_0076_0043,罗湖区,low_service_high_morph_affordance,0.0346182363363942,0.7593148553033001
SZ500_0076_0044,罗湖区,low_service_high_morph_affordance,0.0,0.6907542895353322
SZ500_0076_0045,龙岗区,low_service_low_morph_affordance,0.0405632437669056,0.5063342648601905
SZ500_0076_0046,龙岗区,high_service_low_morph_affordance,0.0980353201059961,0.4400815811137759
SZ500_0076_0047,龙岗区,high_service_low_morph_affordance,0.082255287723182,0.4754984782383388
SZ500_0076_0048,龙岗区,low_service_low_morph_affordance,0.0638356042899603,0.46219456791454
SZ500_0076_0049,龙岗区,high_service_low_morph_affordance,0.06546802143301,0.4377310132824788
SZ500_0076_0050,龙岗区,low_service_low_morph_affordance,0.0357024621864487,0.3865322176323034
SZ500_0076_0051,龙岗区,low_service_low_morph_affordance,0.0275849508105163,0.5941738745001491
SZ500_0076_0052,龙岗区,low_service_low_morph_affordance,0.063291465242277,0.4761044587462598
SZ500_0076_0053,龙岗区,low_service_low_morph_affordance,0.0,0.4728241159814444
SZ500_0076_0054,龙岗区,low_service_low_morph_affordance,0.0,0.2917490616257284
SZ500_0076_0055,龙岗区,low_service_low_morph_affordance,0.0,0.4665546708480182
SZ500_0076_0056,龙岗区,low_service_low_morph_affordance,0.0,0.4770388727031141
SZ500_0076_0057,龙岗区,low_service_low_morph_affordance,0.034074097288711,0.5023999446373438
SZ500_0076_0058,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4101001772060134
SZ500_0076_0059,龙岗区,low_service_low_morph_affordance,0.0,0.4629333429219229
SZ500_0076_0060,龙岗区,low_service_low_morph_affordance,0.034074097288711,0.3768635212444552
SZ500_0076_0061,龙岗区,low_service_low_morph_affordance,0.0,0.4166026217892507
SZ500_0076_0062,龙岗区,low_service_low_morph_affordance,0.0595189617571866,0.4696788139224935
SZ500_0076_0063,龙岗区,low_service_low_morph_affordance,0.04868480738815,0.4011000394543279
SZ500_0076_0064,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.2416858160043598
SZ500_0076_0065,龙岗区,low_service_low_morph_affordance,0.0357024621864487,0.2044123394809274
SZ500_0076_0066,龙岗区,low_service_low_morph_affordance,0.0551739538663447,0.3915820742151368
SZ500_0076_0067,龙岗区,low_service_low_morph_affordance,0.0,0.4882569068389145
SZ500_0076_0068,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4545795706650898
SZ500_0076_0069,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.478455232332148
SZ500_0076_0070,龙岗区,low_service_low_morph_affordance,0.0,0.4821370572999829
SZ500_0076_0071,龙岗区,low_service_low_morph_affordance,0.0,0.4964631030050644
SZ500_0076_0072,龙岗区,low_service_low_morph_affordance,0.0,0.4860235695381184
SZ500_0076_0073,龙岗区,low_service_low_morph_affordance,0.0,0.5520302717064001
SZ500_0077_0031,罗湖区,low_service_high_morph_affordance,0.0,0.7604887247138717
SZ500_0077_0032,罗湖区,low_service_low_morph_affordance,0.0229288613805762,0.5818919668681384
SZ500_0077_0033,罗湖区,low_service_low_morph_affordance,0.0503131722858877,0.4257656028120131
SZ500_0077_0034,罗湖区,high_service_low_morph_affordance,0.0893290953430642,0.289778692547324
SZ500_0077_0035,罗湖区,high_service_low_morph_affordance,0.0789904534370826,0.3627204492997177
SZ500_0077_0036,罗湖区,high_service_low_morph_affordance,0.0773985583880371,0.4029275783911377
SZ500_0077_0037,罗湖区,low_service_low_morph_affordance,0.048680755142838,0.3757787480298326
SZ500_0077_0038,罗湖区,high_service_low_morph_affordance,0.0784463143893993,0.3896941873266971
SZ500_0077_0039,罗湖区,high_service_low_morph_affordance,0.0643797433376435,0.4694879586952254
SZ500_0077_0040,罗湖区,low_service_low_morph_affordance,0.0210958043323216,0.3537476882159997
SZ500_0077_0041,罗湖区,high_service_low_morph_affordance,0.0746778631496209,0.4705973875963351
SZ500_0077_0042,罗湖区,high_service_low_morph_affordance,0.0671004385760598,0.5011807788467689
SZ500_0077_0043,罗湖区,low_service_high_morph_affordance,0.0210958043323216,0.8742503524812602
SZ500_0077_0044,罗湖区,low_service_high_morph_affordance,0.0,0.7804045420362844
SZ500_0077_0045,龙岗区,low_service_low_morph_affordance,0.0514014503812542,0.4968391711626697
SZ500_0077_0046,龙岗区,high_service_low_morph_affordance,0.0963178065296258,0.4892792192815014
SZ500_0077_0047,龙岗区,low_service_low_morph_affordance,0.0622031871469106,0.4594487576124716
SZ500_0077_0048,龙岗区,high_service_low_morph_affordance,0.0708688898158382,0.521377652108364
SZ500_0077_0049,龙岗区,low_service_low_morph_affordance,0.0,0.5078131097450665
SZ500_0077_0050,龙岗区,low_service_low_morph_affordance,0.0432798867600098,0.3890144863252404
SZ500_0077_0051,龙岗区,low_service_high_morph_affordance,0.0,0.8742555328659886
SZ500_0077_0052,龙岗区,low_service_high_morph_affordance,0.0616631003445393,0.7081635245419724
SZ500_0077_0053,龙岗区,low_service_low_morph_affordance,0.0,0.5204441847227835
SZ500_0077_0054,龙岗区,low_service_low_morph_affordance,0.0,0.300223012404955
SZ500_0077_0055,龙岗区,low_service_low_morph_affordance,0.0,0.3803363214198621
SZ500_0077_0056,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.5006502164799317
SZ500_0077_0057,龙岗区,low_service_low_morph_affordance,0.0,0.445328231923175
SZ500_0077_0058,龙岗区,low_service_low_morph_affordance,0.0,0.4227920708004776
SZ500_0077_0059,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4139367189204465
SZ500_0077_0060,龙岗区,low_service_low_morph_affordance,0.0,0.4099182309946499
SZ500_0077_0061,龙岗区,low_service_low_morph_affordance,0.0,0.498803394684823
SZ500_0077_0062,龙岗区,low_service_low_morph_affordance,0.0405632437669056,0.4480129643885167
SZ500_0077_0063,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.3566070461549871
SZ500_0077_0064,龙岗区,low_service_low_morph_affordance,0.0405632437669056,0.3404533772512926
SZ500_0077_0065,龙岗区,low_service_low_morph_affordance,0.0281290898581996,0.3205569140194801
SZ500_0077_0066,龙岗区,low_service_low_morph_affordance,0.0,0.4973171186224698
SZ500_0077_0067,龙岗区,low_service_low_morph_affordance,0.04868480738815,0.4699617894240114
SZ500_0077_0068,龙岗区,low_service_low_morph_affordance,0.0470523902451003,0.4482317090916687
SZ500_0077_0069,龙岗区,low_service_low_morph_affordance,0.0481406683404668,0.4254237413180982
SZ500_0077_0070,龙岗区,low_service_low_morph_affordance,0.04868480738815,0.4680733309117869
SZ500_0077_0071,龙岗区,low_service_low_morph_affordance,0.0,0.4947038575627333
SZ500_0077_0072,龙岗区,low_service_low_morph_affordance,0.0,0.5398964404969532
SZ500_0077_0073,龙岗区,low_service_low_morph_affordance,0.0,0.5307486046301846
SZ500_0078_0032,罗湖区,low_service_low_morph_affordance,0.0,0.5789395642758917
SZ500_0078_0033,罗湖区,low_service_low_morph_affordance,0.0439850653546822,0.5184348656425273
SZ500_0078_0034,罗湖区,low_service_low_morph_affordance,0.0286732289058828,0.3283321171749646
SZ500_0078_0035,罗湖区,high_service_low_morph_affordance,0.0660121604806933,0.348382737562634
SZ500_0078_0036,罗湖区,high_service_low_morph_affordance,0.0714130288635214,0.4474312728058753
SZ500_0078_0037,罗湖区,low_service_low_morph_affordance,0.0351623753840774,0.4807476677420598
SZ500_0078_0038,罗湖区,low_service_low_morph_affordance,0.0470523902451003,0.4531886765576838
SZ500_0078_0039,罗湖区,low_service_high_morph_affordance,0.0,0.7905564197393294
SZ500_0078_0040,罗湖区,low_service_high_morph_affordance,0.0275849508105163,0.6516357417481552
SZ500_0078_0041,罗湖区,low_service_low_morph_affordance,0.0600671530501819,0.4715823970997094
SZ500_0078_0042,罗湖区,low_service_low_morph_affordance,0.0,0.5154117062865049
SZ500_0078_0043,罗湖区,high_service_high_morph_affordance,0.067644577623743,0.69755186476436
SZ500_0078_0044,罗湖区,low_service_low_morph_affordance,0.0,0.5611051447802461
SZ500_0078_0045,龙岗区,low_service_low_morph_affordance,0.0427357477123266,0.5251221245535846
SZ500_0078_0046,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.5432149153795914
SZ500_0078_0047,龙岗区,low_service_low_morph_affordance,0.0475965292927835,0.4954464753412865
SZ500_0078_0048,龙岗区,low_service_low_morph_affordance,0.0497730854835165,0.4752437413646815
SZ500_0078_0049,龙岗区,low_service_low_morph_affordance,0.0281290898581996,0.4002562964369493
SZ500_0078_0050,龙岗区,low_service_low_morph_affordance,0.0,0.4839623263655783
SZ500_0078_0051,龙岗区,low_service_low_morph_affordance,0.0,0.6123802024832056
SZ500_0078_0052,龙岗区,low_service_high_morph_affordance,0.0281290898581996,0.7055343624516323
SZ500_0078_0053,龙岗区,low_service_low_morph_affordance,0.0275849508105163,0.4103787979769841
SZ500_0078_0054,龙岗区,low_service_low_morph_affordance,0.0,0.4293877027188562
SZ500_0078_0055,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4712346489728476
SZ500_0078_0056,龙岗区,low_service_low_morph_affordance,0.0,0.5164212388598924
SZ500_0078_0057,龙岗区,low_service_low_morph_affordance,0.0,0.4361791072360934
SZ500_0078_0058,龙岗区,low_service_low_morph_affordance,0.0275849508105163,0.511919365908786
SZ500_0078_0059,龙岗区,low_service_low_morph_affordance,0.0,0.5020569854307457
SZ500_0078_0060,龙岗区,low_service_low_morph_affordance,0.0,0.5128525278599378
SZ500_0078_0061,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.5038598806808918
SZ500_0078_0062,龙岗区,low_service_low_morph_affordance,0.0,0.5056091941764328
SZ500_0078_0063,龙岗区,low_service_low_morph_affordance,0.0286732289058828,0.513452834542512
SZ500_0078_0064,龙岗区,low_service_low_morph_affordance,0.034074097288711,0.4634849459579229
SZ500_0078_0065,龙岗区,low_service_low_morph_affordance,0.0,0.42258448061422
SZ500_0078_0066,龙岗区,high_service_low_morph_affordance,0.0903322770051101,0.4535142643778067
SZ500_0078_0067,龙岗区,low_service_low_morph_affordance,0.034074097288711,0.4319110566021808
SZ500_0078_0068,龙岗区,low_service_low_morph_affordance,0.0,0.4827555361114275
SZ500_0078_0069,龙岗区,high_service_low_morph_affordance,0.0892845210037479,0.4581141459120047
SZ500_0078_0070,龙岗区,low_service_low_morph_affordance,0.0492289464358333,0.5541869127110767
SZ500_0078_0071,龙岗区,low_service_low_morph_affordance,0.0,0.5274215006216755
SZ500_0078_0072,龙岗区,low_service_low_morph_affordance,0.0,0.52590719201993
SZ500_0078_0073,龙岗区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0079_0033,罗湖区,low_service_low_morph_affordance,0.0,0.5341136744055616
SZ500_0079_0034,罗湖区,low_service_low_morph_affordance,0.0216399433800049,0.5804238339502016
SZ500_0079_0035,罗湖区,high_service_low_morph_affordance,0.1235652810077922,0.3712018134680764
SZ500_0079_0036,罗湖区,high_service_low_morph_affordance,0.0789864011917706,0.5471081685612718
SZ500_0079_0037,罗湖区,low_service_low_morph_affordance,0.0627473261945938,0.4965888397046286
SZ500_0079_0038,罗湖区,low_service_low_morph_affordance,0.0411073828145889,0.3938399416903765
SZ500_0079_0039,罗湖区,low_service_low_morph_affordance,0.034074097288711,0.5238155571613364
SZ500_0079_0040,罗湖区,high_service_low_morph_affordance,0.082255287723182,0.4608883207277416
SZ500_0079_0041,罗湖区,low_service_low_morph_affordance,0.0432798867600098,0.4637024467035702
SZ500_0079_0042,罗湖区,low_service_low_morph_affordance,0.0210958043323216,0.5319828841477581
SZ500_0079_0043,罗湖区,low_service_low_morph_affordance,0.0497690332382045,0.4620842857442139
SZ500_0079_0044,罗湖区,low_service_low_morph_affordance,0.0,0.5506714732570536
SZ500_0079_0045,龙岗区,low_service_high_morph_affordance,0.0421916086646433,0.661891247559225
SZ500_0079_0046,龙岗区,low_service_low_morph_affordance,0.0275849508105163,0.5874387968739087
SZ500_0079_0047,龙岗区,low_service_low_morph_affordance,0.0,0.5281165689110341
SZ500_0079_0048,龙岗区,low_service_low_morph_affordance,0.0622031871469106,0.3998741526572819
SZ500_0079_0049,龙岗区,high_service_low_morph_affordance,0.0865638257653317,0.3387025279588576
SZ500_0079_0050,龙岗区,high_service_low_morph_affordance,0.0904133211931186,0.4131169723312957
SZ500_0079_0051,龙岗区,high_service_low_morph_affordance,0.0747183852436251,0.4591244633091025
SZ500_0079_0052,龙岗区,high_service_low_morph_affordance,0.0789864011917706,0.4242036527533644
SZ500_0079_0053,龙岗区,low_service_low_morph_affordance,0.0,0.3813983943346295
SZ500_0079_0054,龙岗区,low_service_low_morph_affordance,0.0492248941905213,0.3198716080096138
SZ500_0079_0055,龙岗区,low_service_low_morph_affordance,0.0,0.5534695491392895
SZ500_0079_0056,龙岗区,low_service_low_morph_affordance,0.0,0.520520795434022
SZ500_0079_0057,龙岗区,low_service_low_morph_affordance,0.0,0.5396843990440339
SZ500_0079_0058,龙岗区,low_service_low_morph_affordance,0.0,0.5066725482219401
SZ500_0079_0059,龙岗区,low_service_low_morph_affordance,0.0,0.5137184605700349
SZ500_0079_0060,龙岗区,low_service_low_morph_affordance,0.0,0.5732385257242413
SZ500_0079_0061,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.5286371917220268
SZ500_0079_0062,龙岗区,low_service_low_morph_affordance,0.0,0.4208286961698104
SZ500_0079_0063,龙岗区,low_service_low_morph_affordance,0.0421956609099554,0.3864847014855607
SZ500_0079_0064,龙岗区,low_service_low_morph_affordance,0.0275849508105163,0.3427272399402089
SZ500_0079_0065,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4132812544666706
SZ500_0079_0066,龙岗区,low_service_low_morph_affordance,0.0,0.4946632157526947
SZ500_0079_0067,龙岗区,low_service_low_morph_affordance,0.0,0.4660971208686646
SZ500_0079_0068,龙岗区,high_service_low_morph_affordance,0.0779021753417161,0.4788055183935313
SZ500_0079_0069,龙岗区,low_service_low_morph_affordance,0.0454564429507428,0.4855618109167057
SZ500_0079_0070,龙岗区,low_service_low_morph_affordance,0.0,0.6309783233074099
SZ500_0079_0071,龙岗区,low_service_low_morph_affordance,0.0,0.5780363210398332
SZ500_0079_0072,龙岗区,low_service_low_morph_affordance,0.0,0.578949272503861
SZ500_0079_0073,龙岗区,low_service_low_morph_affordance,0.0,0.4351877288316791
SZ500_0080_0033,罗湖区,low_service_high_morph_affordance,0.0,0.6451217627040612
SZ500_0080_0034,罗湖区,high_service_low_morph_affordance,0.0736665769969509,0.5732876906279757
SZ500_0080_0035,罗湖区,low_service_low_morph_affordance,0.0449123039030596,0.6298643963003706
SZ500_0080_0036,罗湖区,high_service_low_morph_affordance,0.06546802143301,0.3993092455819907
SZ500_0080_0037,罗湖区,low_service_low_morph_affordance,0.0438240258076931,0.3623239319708961
SZ500_0080_0038,罗湖区,low_service_low_morph_affordance,0.034074097288711,0.4596061599036194
SZ500_0080_0039,罗湖区,low_service_low_morph_affordance,0.0297615070012493,0.3941145882771477
SZ500_0080_0040,罗湖区,high_service_low_morph_affordance,0.0687328557191095,0.5632837743707033
SZ500_0080_0041,罗湖区,low_service_low_morph_affordance,0.0,0.4505695391643771
SZ500_0080_0042,罗湖区,low_service_low_morph_affordance,0.0,0.6017573107974362
SZ500_0080_0043,罗湖区,low_service_high_morph_affordance,0.0,0.7209057127380585
SZ500_0080_0044,罗湖区,low_service_high_morph_affordance,0.0210958043323216,0.6343581657761496
SZ500_0080_0045,龙岗区,low_service_low_morph_affordance,0.0,0.6115020806609627
SZ500_0080_0046,龙岗区,low_service_low_morph_affordance,0.0,0.6058669042365613
SZ500_0080_0047,龙岗区,low_service_low_morph_affordance,0.0216399433800049,0.5931373071431516
SZ500_0080_0048,龙岗区,low_service_low_morph_affordance,0.0584306836618201,0.3544404303121227
SZ500_0080_0049,龙岗区,high_service_low_morph_affordance,0.0681887166714262,0.3865083985135266
SZ500_0080_0050,龙岗区,high_service_low_morph_affordance,0.0969470420106296,0.3772550686027243
SZ500_0080_0051,龙岗区,low_service_low_morph_affordance,0.0622031871469106,0.3525624518737083
SZ500_0080_0052,龙岗区,high_service_low_morph_affordance,0.0768138972463496,0.4524524252211399
SZ500_0080_0053,龙岗区,low_service_low_morph_affordance,0.0210958043323216,0.4081086541991334
SZ500_0080_0054,龙岗区,low_service_low_morph_affordance,0.0,0.3552238327415601
SZ500_0080_0055,龙岗区,low_service_low_morph_affordance,0.0,0.5907560755617456
SZ500_0080_0056,龙岗区,low_service_low_morph_affordance,0.0,0.3761307666714035
SZ500_0080_0057,龙岗区,low_service_low_morph_affordance,0.0,0.4521321731034866
SZ500_0080_0058,龙岗区,low_service_low_morph_affordance,0.0,0.5267145216914033
SZ500_0080_0059,龙岗区,low_service_low_morph_affordance,0.0,0.4747350967685457
SZ500_0080_0060,龙岗区,low_service_low_morph_affordance,0.0,0.4588618082058118
SZ500_0080_0061,龙岗区,low_service_low_morph_affordance,0.0,0.526400393764595
SZ500_0080_0062,龙岗区,low_service_low_morph_affordance,0.034074097288711,0.4570787941072805
SZ500_0080_0063,龙岗区,low_service_low_morph_affordance,0.0,0.4845164451444254
SZ500_0080_0064,龙岗区,low_service_low_morph_affordance,0.0,0.3105876137017265
SZ500_0080_0065,龙岗区,low_service_low_morph_affordance,0.0,0.4955589489127405
SZ500_0080_0066,龙岗区,low_service_low_morph_affordance,0.034074097288711,0.4851039385308567
SZ500_0080_0067,龙岗区,low_service_low_morph_affordance,0.0,0.5548181408026727
SZ500_0080_0068,龙岗区,high_service_low_morph_affordance,0.0784463143893993,0.4205551598854237
SZ500_0080_0069,龙岗区,low_service_low_morph_affordance,0.0,0.501046387997088
SZ500_0080_0070,龙岗区,low_service_low_morph_affordance,0.0,0.6329358939780074
SZ500_0080_0071,龙岗区,low_service_low_morph_affordance,0.0,0.6203259708046122
SZ500_0080_0072,龙岗区,low_service_low_morph_affordance,0.0,0.549854549594792
SZ500_0080_0073,龙岗区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0081_0033,罗湖区,low_service_low_morph_affordance,0.0,0.6326352993097908
SZ500_0081_0034,罗湖区,low_service_low_morph_affordance,0.0,0.5141377850271684
SZ500_0081_0035,罗湖区,low_service_low_morph_affordance,0.0275849508105163,0.5745190388901065
SZ500_0081_0036,罗湖区,low_service_low_morph_affordance,0.0275849508105163,0.571591506755481
