year,category,relative_path,encoding,column_count,columns,chosen_lon_field,chosen_lat_field,coordinate_system_guess,coordinate_note,sample_rows_scanned,pet_keyword_hits_in_sample,first_pet_keyword_hit,schema_signature_id
2019,政府机构及社会团体,深圳市2019/csv/2019_政府机构及社会团体.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,3,"B0FFINIC6N | 南山区城市管理行政执法局犬只免费办证受理点 | [] | 政府机构及社会团体;政府机关;政府机关相关 | 130100 | 前海路369-64号 | 113.903522,22.511280 | []",fb39afea8e47
2019,汽车服务,深圳市2019/csv/2019_汽车服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,18,"B0FFLGFQAQ | 小猫洗车（赤湾站） | [] | 汽车服务;汽车服务相关;汽车服务相关 | 010000 | 赤湾五路6号赤湾石油大厦旁 | 113.891497,22.478676 | []",fb39afea8e47
2019,汽车维修,深圳市2019/csv/2019_汽车维修.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,4549,4,"B0FFFWGJU8 | 新源鑫汽车维修 | [] | 汽车维修;汽车综合维修;汽车综合维修 | 030100 | 绘猫路179-1号附近 | 113.921002,22.778790 | 13714333963",fb39afea8e47
2019,汽车销售,深圳市2019/csv/2019_汽车销售.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,3394,2,"B0HKUZQZYE | 五菱科技菱猫电动车 | [] | 汽车销售;汽车销售;汽车销售 | 020000 | 大浪街道华荣路228号嘉安苑大厦一楼 | 114.001391,22.667915 | []",fb39afea8e47
2019,生活服务,深圳市2019/csv/2019_生活服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,14,"B0FFLBFBQQ | 训河邮政便民服务点 | [] | 生活服务;邮局;邮局 | 070400 | 福园一路33-6号天猫小店 | 113.784175,22.676166 | 13928442079",fb39afea8e47
2019,科教文化服务,深圳市2019/csv/2019_科教文化服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,11,"B0HGRMMS1H | 深圳虹猫教育午托晚托语数英辅导机构 | [] | 科教文化服务;培训机构;培训机构 | 141400 | 招商街道沿山路花园城五期二栋商铺 | 113.919646,22.499395 | 13609622740",fb39afea8e47
2019,购物服务,深圳市2019/csv/2019_购物服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,80,"B0FFK0ETLP | 天猫小店(福园一路店) | [] | 购物服务;便民商店/便利店;便民商店/便利店 | 060200 | 福园一路33-1号 | 113.784162,22.676215 | 18975688800",fb39afea8e47
2019,通行设施,深圳市2019/csv/2019_通行设施.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,0,,fb39afea8e47
2019,道路附属设施,深圳市2019/csv/2019_道路附属设施.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,260,0,,fb39afea8e47
2019,金融保险服务,深圳市2019/csv/2019_金融保险服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,0,,fb39afea8e47
2019,风景名胜,深圳市2019/csv/2019_风景名胜.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,3637,15,"B02F38VR8Z | 鸿兴水族馆 | [] | 购物服务;花鸟鱼虫市场;宠物市场|风景名胜;公园广场;水族馆 | 060502|110104 | 蛇口新街曙光花园151号 | 113.929854,22.486803 | 0755-26692915",fb39afea8e47
2019,餐饮服务,深圳市2019/csv/2019_餐饮服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,21,"B0H33RX3JE | AI猫咖 | [] | 餐饮服务;中餐厅;中餐厅 | 050100 | 棉山路佳兆业·前海广场-二期 | 113.885421,22.494778 | []",fb39afea8e47
2020,事件活动,深圳市2020/csv/2020_事件活动.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5,0,,55f61a6bf7fa
2020,交通设施服务,深圳市2020/csv/2020_交通设施服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,0,,55f61a6bf7fa
2020,住宿服务,深圳市2020/csv/2020_住宿服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,11,B0FFHTV4K1 | [] | 深圳核儿猫舍 | 住宿服务;住宿服务相关;住宿服务相关 | 宝源南路深业新岸线11号楼 | [] | 440000.0 | 广东省,55f61a6bf7fa
2020,体育休闲服务,深圳市2020/csv/2020_体育休闲服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,32,B0HA3G0UAS | [] | 健身猫工作室 | 体育休闲服务;体育休闲服务场所;体育休闲服务场所 | [] | [] | 440000.0 | 广东省,55f61a6bf7fa
2020,公共设施,深圳市2020/csv/2020_公共设施.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,4537,1,B0HRV7Y5Y5 | [] | 公共洗手间 | 公共设施;公共厕所;公共厕所 | 光明区南边坑九巷与绘猫路交叉口北100米楼村社区公园 | [] | 440000.0 | 广东省,55f61a6bf7fa
2020,公司企业,深圳市2020/csv/2020_公司企业.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,13,B0FFL27SM4 | B0FFHLKCFA | 猫王智能科技有限公司 | 公司企业;公司;公司 | 新和社区福园一路35号天瑞工业园A1栋5楼 | 0755-27826835 | 440000.0 | 广东省,55f61a6bf7fa
2020,医疗保健服务,深圳市2020/csv/2020_医疗保健服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,181,B0HK3SKX7Z | [] | 瑞鹏宠物医院(荔湾分院) | 医疗保健服务;动物医疗场所;宠物诊所 | 前海路恒立心海花园4栋165号 | 0755-83665002;0755-83665001;19928756221 | 440000.0 | 广东省,55f61a6bf7fa
2020,商务住宅,深圳市2020/csv/2020_商务住宅.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,2,B0H3ZYDPR8 | [] | 猫科中心 | 商务住宅;商务住宅相关;商务住宅相关 | 宝源路与悦和五街交叉口南约80米 | [] | 440000.0 | 广东省,55f61a6bf7fa
2020,地名地址信息,深圳市2020/csv/2020_地名地址信息.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,0,,55f61a6bf7fa
2020,室内设施,深圳市2020/csv/2020_室内设施.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,0,,55f61a6bf7fa
2020,摩托车服务,深圳市2020/csv/2020_摩托车服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,210,1,B0FFKTT2OW | [] | 华仔摩托配件 | 摩托车服务;摩托车服务相关;摩托车服务相关 | 绘猫路60-4号附近 | [] | 440000.0 | 广东省,55f61a6bf7fa
2020,政府机构及社会团体,深圳市2020/csv/2020_政府机构及社会团体.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,2,B0FFINIC6N | [] | 南山区城市管理行政执法局犬只免费办证受理点 | 政府机构及社会团体;政府机关;政府机关相关 | 前海路369-69号附近 | [] | 440000.0 | 广东省,55f61a6bf7fa
2020,汽车服务,深圳市2020/csv/2020_汽车服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,18,B0FFLGFQAQ | B02F37U6P4 | 小猫洗车（赤湾站） | 汽车服务;汽车服务相关;汽车服务相关 | 赤湾五路6号赤湾石油大厦旁 | [] | 440000.0 | 广东省,55f61a6bf7fa
2020,汽车维修,深圳市2020/csv/2020_汽车维修.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,4736,4,B0FFFWGJU8 | [] | 新源鑫汽车维修 | 汽车维修;汽车综合维修;汽车综合维修 | 绘猫路179-1号附近 | 13714333963 | 440000.0 | 广东省,55f61a6bf7fa
2020,汽车销售,深圳市2020/csv/2020_汽车销售.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,3523,2,B0HKUZQZYE | [] | 五菱科技菱猫电动车 | 汽车销售;汽车销售;汽车销售 | 大浪街道华荣路228号嘉安苑大厦一楼 | [] | 440000.0 | 广东省,55f61a6bf7fa
2020,生活服务,深圳市2020/csv/2020_生活服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,16,B0FFLBFBQQ | [] | 训河邮政便民服务点 | 生活服务;邮局;邮局 | 福园一路33-6号天猫小店 | 13928442079 | 440000.0 | 广东省,55f61a6bf7fa
2020,科教文化服务,深圳市2020/csv/2020_科教文化服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,9,B0HGRMMS1H | [] | 深圳虹猫教育午托晚托语数英辅导机构 | 科教文化服务;培训机构;培训机构 | 招商街道沿山路花园城五期二栋商铺 | 13609622740 | 440000.0 | 广东省,55f61a6bf7fa
2020,购物服务,深圳市2020/csv/2020_购物服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,73,B0FFK0ETLP | [] | 天猫小店(福园一路店) | 购物服务;便民商店/便利店;便民商店/便利店 | 福园一路天瑞工业园东门东南侧 | 18975688800 | 440000.0 | 广东省,55f61a6bf7fa
2020,通行设施,深圳市2020/csv/2020_通行设施.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,0,,55f61a6bf7fa
2020,道路附属设施,深圳市2020/csv/2020_道路附属设施.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,257,0,,55f61a6bf7fa
2020,金融保险服务,深圳市2020/csv/2020_金融保险服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,0,,55f61a6bf7fa
2020,风景名胜,深圳市2020/csv/2020_风景名胜.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,3498,14,B02F38VR8Z | [] | 鸿兴水族馆 | 购物服务;花鸟鱼虫市场;宠物市场|风景名胜;公园广场;水族馆 | 蛇口蛇口新街151号 | 0755-26692915 | 440000.0 | 广东省,55f61a6bf7fa
2020,餐饮服务,深圳市2020/csv/2020_餐饮服务.csv,utf-8-sig,20,id|parent|name|type|address|tel|pcode|pname|citycode|cityname|adcode|adname|gcj_x|gcj_y|wgs_x|wgs_y|大类|中类|小类|geometry,wgs_x,wgs_y,wgs84,prefer wgs84 pair after bounds validation,5000,18,B0FFH84I44 | [] | 梁记原味汤粉王 | 餐饮服务;中餐厅;四川菜(川菜) | 悦昌路6-3号熊猫公禺 | 18320212485 | 440000.0 | 广东省,55f61a6bf7fa
2021,事件活动,深圳市2021/csv/深圳市_事件活动_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5,0,,f4b29d4d3265
2021,交通设施服务,深圳市2021/csv/深圳市_交通设施服务_2021.csv,utf-8-sig,51,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|parking_ty|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,251b5f480d9c
2021,住宿服务,深圳市2021/csv/深圳市_住宿服务_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,体育休闲服务,深圳市2021/csv/深圳市_体育休闲服务_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,1,"[] | [] | 440000 | [] | {'cost': '57.00', 'rating': '4.3'} | 0 | 购物服务;专卖店;宠物用品店|体育休闲服务;体育休闲服务场所;体育休闲服务场所 | [{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8f2351509750b7e6afa5fcde476a3161'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/60dd45151a5d2ff3e198eb61ac4119f7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f406",f4b29d4d3265
2021,公共设施,深圳市2021/csv/深圳市_公共设施_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,公司企业,深圳市2021/csv/深圳市_公司企业_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,医疗保健服务,深圳市2021/csv/深圳市_医疗保健服务_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,175,"[] | [] | 440000 | [] | {'cost': [], 'rating': '4.3'} | 0 | 医疗保健服务;动物医疗场所;宠物诊所 | [{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1181ed9c4c52df3b24eaf416553881fe'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/415cb3a33886eb20e6c7c1b7821a5adb'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/645c",f4b29d4d3265
2021,商务住宅,深圳市2021/csv/深圳市_商务住宅_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,地名地址信息,深圳市2021/csv/深圳市_地名地址信息_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,室内设施,深圳市2021/csv/深圳市_室内设施_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,摩托车服务,深圳市2021/csv/深圳市_摩托车服务_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",222,0,,f4b29d4d3265
2021,政府机构及社会团体,深圳市2021/csv/深圳市_政府机构及社会团体_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,汽车服务,深圳市2021/csv/深圳市_汽车服务_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,汽车维修,深圳市2021/csv/深圳市_汽车维修_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",4707,0,,f4b29d4d3265
2021,汽车销售,深圳市2021/csv/深圳市_汽车销售_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",3513,0,,f4b29d4d3265
2021,生活服务,深圳市2021/csv/深圳市_生活服务_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,科教文化服务,深圳市2021/csv/深圳市_科教文化服务_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,0,,f4b29d4d3265
2021,购物服务,深圳市2021/csv/深圳市_购物服务_2021.csv,utf-8-sig,50,parent|distance|pcode|importance|biz_ext|recommend|type|photos|discount_n|gridcode|typecode|shopinfo|poiweight|citycode|adname|children|alias|tel|id|tag|event|entr_locat|indoor_map|email|website|address|adcode|pname|biz_type|cityname|postcode|match|business_a|indoor_dat|childtype|exit_locat|name|location|shopid|navi_poiid|groupbuy_n|longitude_|latitude_g|longitud_1|latitude_w|typecode_s|大类|中类|小类|geometry,location,location,compound,"compound lon,lat string; split before use",5000,58,"[] | [] | 440000 | [] | {'cost': [], 'rating': '4.2'} | 0 | 购物服务;专卖店;宠物用品店 | [{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c80ce72cde63e503b1440afaeae76ae3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4dc9861dc78bba6f4cbdc4876b583c47'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9d68",f4b29d4d3265
